Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	318.6	22.9	-0.1	0.0	-98.2	20.2	153.0	114.2	478.3	-2261.0	4868.8	-98.3	
50.05	321.3	22.6	1.6	0.1	-90.6	20.2	134.4	94.3	464.1	-2187.5	4369.3	-99.7	
50.10	324.0	22.5	3.6	0.3	-88.2	20.2	122.7	95.3	443.8	-2501.5	4034.0	-94.4	
50.15	326.8	22.5	3.5	0.3	-91.0	20.3	125.1	118.2	433.8	-2957.0	3928.3	-86.4	
50.20	329.5	22.3	0.4	0.3	-93.2	20.3	135.7	122.5	434.9	-3103.5	3984.0	-85.8	
50.25	332.2	22.1	-1.9	0.2	-92.4	20.3	141.1	108.3	431.4	-2938.3	4055.6	-89.9	
50.30	334.9	22.0	-4.1	0.1	-88.3	20.3	141.1	90.5	424.0	-2515.5	4005.1	-92.3	
50.35	337.6	21.9	-4.6	0.1	-82.9	20.3	143.3	70.6	421.5	-1991.2	3867.1	-94.5	
50.40	340.3	22.1	-57.6	-0.0	76.2	20.3	145.9	47.8	425.9	-1224.0	3653.7	-109.2	
50.45	343.0	22.3	-63.5	-0.1	71.7	20.3	145.8	15.4	426.3	-330.6	3514.9	-128.9	
50.50	345.7	22.3	-61.3	-0.2	72.6	20.3	145.0	-19.2	413.3	177.3	3611.5	-124.7	
50.55	348.4	21.5	-55.0	-0.3	75.7	20.3	148.9	-27.8	399.1	314.4	3831.9	-104.9	
50.60	351.1	20.9	-52.5	-0.4	76.9	20.3	153.4	-24.1	394.9	456.5	3899.6	-95.7	
50.65	353.8	20.7	-54.1	-0.4	76.8	20.2	154.9	-38.1	395.8	915.6	3800.0	-98.3	
50.70	356.5	20.9	-53.6	-0.5	77.4	20.2	152.8	-59.7	395.5	1555.9	3620.5	-95.6	
50.75	359.1	21.1	-46.9	-0.6	77.6	20.2	145.0	-79.4	396.5	2125.7	3331.2	-79.8	
50.80	1.8	21.0	-41.5	-0.6	79.7	20.2	139.4	-98.5	392.8	2650.0	3121.6	-61.9	
50.85	4.4	21.0	-45.0	-0.6	84.1	20.1	133.6	-115.4	386.0	3281.5	2951.3	-60.1	
50.90	7.1	20.7	-49.3	-0.8	88.3	20.1	126.5	-128.1	382.4	3819.2	2788.0	-65.2	
50.95	9.7	20.2	-46.3	-0.9	88.6	20.0	114.9	-134.4	383.2	4004.5	2564.8	-60.0	
51.00	12.4	20.4	-35.0	-0.9	85.5	20.0	100.3	-138.0	379.7	3862.6	2394.3	-31.3	
51.05	15.1	20.8	-30.7	-0.9	85.4	20.0	96.3	-141.2	375.6	3783.0	2510.3	-19.6	
51.10	17.7	21.2	-38.0	-0.9	90.5	19.9	108.1	-145.9	384.1	3954.4	2872.0	-35.5	
51.15	20.4	21.5	-48.4	-1.0	100.2	19.9	133.9	-161.4	398.7	4287.6	3495.3	-57.1	
51.20	23.0	21.8	-56.7	-1.0	112.0	19.8	160.8	-183.9	407.5	4712.7	4203.6	-79.6	
51.25	25.7	21.9	-63.3	-0.9	124.0	19.8	183.5	-210.8	408.1	5144.7	4918.2	-103.1	
51.30	28.4	21.4	-71.3	-0.9	132.8	19.7	195.2	-240.2	408.3	5492.9	5388.3	-122.9	
51.35	31.0	21.3	-78.4	-0.8	135.9	19.7	194.1	-244.5	412.8	5674.5	5523.7	-133.3	
51.40	33.7	21.5	-78.1	-0.9	134.1	19.6	183.1	-236.0	417.2	5651.1	5402.6	-128.9	
51.45	36.3	21.8	-72.1	-0.9	131.7	19.6	174.4	-239.8	419.4	5571.8	5237.0	-114.7	
51.50	39.0	21.8	-67.4	-0.9	130.6	19.5	172.5	-245.3	429.9	5597.4	5059.2	-105.5	
51.55	41.6	21.5	-65.2	-0.8	129.3	19.5	174.3	-247.4	448.3	5567.6	4905.2	-102.8	
51.60	44.3	20.9	-66.2	-0.8	129.3	19.5	180.7	-243.4	460.4	5503.3	4964.3	-102.4	
51.65	46.9	20.9	-68.8	-0.8	131.7	19.4	185.3	-238.0	471.1	5686.2	5029.7	-105.7	
51.70	49.6	20.8	-68.4	-0.7	135.6	19.4	186.2	-255.5	484.4	6054.2	4969.5	-109.5	
51.75	52.2	20.8	-66.1	-0.5	137.8	19.4	181.0	-278.2	498.9	6349.7	4772.0	-106.7	
51.80	54.9	21.1	-66.8	-0.4	137.9	19.3	170.1	-278.5	508.9	6480.8	4620.0	-104.4	
51.85	57.6	21.4	-70.4	-0.4	138.3	19.3	153.7	-284.2	513.0	6599.6	4508.7	-104.2	
51.90	60.2	21.8	-77.9	-0.5	142.1	19.3	146.9	-298.6	520.3	6928.2	4473.0	-114.6	
51.95	62.9	21.7	-79.1	-0.6	145.7	19.3	150.2	-304.3	532.2	7233.0	4453.3	-117.8	
52.00	65.6	21.9	-75.6	-0.5	148.4	19.2	159.1	-310.5	546.8	7388.6	4504.2	-119.9	
52.05	68.2	22.4	-76.4	-0.4	151.1	19.2	163.2	-319.5	561.5	7572.5	4516.5	-127.5	
52.10	70.9	22.4	-76.8	-0.2	153.7	19.2	160.3	-329.1	570.8	7813.4	4439.8	-127.3	
52.15	73.6	22.5	-77.0	-0.2	156.2	19.2	151.5	-337.5	583.6	8142.6	4192.4	-115.8	
52.20	76.2	22.8	-72.7	-0.1	159.1	19.2	146.7	-340.5	598.4	8474.7	3979.8	-96.2	
52.25	78.9	22.8	-71.5	-0.1	161.9	19.2	146.6	-342.0	609.8	8703.8	3960.7	-88.0	
52.30	81.5	22.5	-72.5	-0.0	167.2	19.2	152.5	-349.3	617.4	9030.2	4129.1	-92.4	
52.35	84.2	22.0	23.1	0.0	-173.5	19.2	158.4	-366.5	625.3	9418.3	4285.6	-98.9	
52.40	86.9	21.2	-82.2	-0.0	178.1	19.2	167.1	-380.2	637.4	9691.1	4396.4	-97.8	
52.45	89.5	21.2	-81.6	-0.1	180.1	19.2	174.1	-370.7	652.0	9817.0	4498.8	-92.2	
52.50	92.1	21.7	-79.6	-0.1	182.9	19.2	183.5	-366.1	663.6	9896.2	4797.6	-93.2	
52.55	94.8	22.1	-81.3	-0.0	187.2	19.2	196.2	-374.8	675.3	10012.4	5194.0	-99.5	
52.60	97.5	22.4	-85.7	-0.0	190.2	19.2	211.7	-380.0	688.9	9984.9	5625.2	-104.1	
52.65	100.1	22.7	-89.0	-0.1	190.2	19.2	222.6	-375.9	699.9	9738.8	6005.9	-103.9	
52.70	102.8	22.3	-93.3	-0.2	190.8	19.2	231.1	-360.9	707.1	9540.7	6435.8	-110.5	
52.75	105.4	22.2	-94.3	-0.4	193.1	19.1	235.0	-359.7	713.2	9456.5	6843.7	-115.2	
52.80	108.0	22.2	-88.9	-0.4	194.6	19.1	235.5	-367.6	727.0	9367.1	7106.7	-109.6	
52.85	110.7	22.3	-85.3	-0.3	195.0	19.1	239.1	-363.5	745.3	9204.9	7345.7	-109.9	
52.90	113.3	21.9	-86.5	-0.2	193.2	19.1	241.0	-353.4	756.3	8831.4	7600.9	-112.8	
