Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	276.0	11.9	-44.4	-1.3	221.0	7.1	306.1	221.5	609.8	-3259.5	13639.9	68.9	
50.05	278.6	12.8	-39.0	-1.2	222.7	7.0	304.6	215.8	589.4	-3463.4	13747.0	80.5	
50.10	281.3	12.9	-38.0	-1.3	224.3	7.0	307.4	219.4	576.4	-3668.2	13820.6	94.8	
50.15	283.9	12.5	-43.3	-1.4	224.1	6.9	311.4	215.4	568.9	-3480.5	13856.8	96.6	
50.20	286.5	13.1	-46.9	-1.7	223.3	6.8	311.1	195.0	554.3	-3041.0	13941.4	92.0	
50.25	289.1	13.4	-38.8	-1.7	224.3	6.8	311.1	183.6	536.2	-2726.9	14116.6	95.2	
50.30	291.7	13.6	-26.0	-1.4	226.6	6.7	313.7	181.3	520.7	-2705.0	14306.1	103.1	
50.35	294.3	14.0	-28.5	-1.1	228.3	6.6	319.4	175.6	508.5	-2696.2	14443.6	95.3	
50.40	296.9	13.8	-43.0	-1.1	229.1	6.6	321.3	175.5	498.0	-2639.7	14518.9	80.9	
50.45	299.5	13.3	-47.0	-1.3	230.0	6.5	315.0	187.6	488.1	-2817.3	14561.3	89.3	
50.50	302.2	13.1	-38.4	-1.4	231.3	6.4	307.0	199.4	477.3	-3131.1	14608.7	111.5	
50.55	304.8	13.1	-31.9	-1.3	233.3	6.4	311.2	196.4	467.5	-3121.0	14769.7	110.4	
50.60	307.4	13.1	-33.6	-1.0	236.0	6.3	329.0	173.6	463.6	-2711.6	15042.5	89.3	
50.65	310.1	13.3	-42.6	-0.9	237.3	6.3	344.6	146.6	463.5	-2251.0	15216.3	73.6	
50.70	312.7	13.4	-50.7	-0.9	236.9	6.2	345.0	137.6	455.5	-1952.9	15237.8	68.0	
50.75	315.4	13.6	-47.0	-0.9	233.1	6.2	329.7	138.5	437.9	-1759.0	15027.4	71.1	
50.80	318.0	13.8	-37.1	-0.8	225.8	6.1	308.7	133.1	423.6	-1714.8	14549.1	78.7	
50.85	320.6	13.6	-30.9	-0.6	217.8	6.1	292.0	128.8	419.9	-1868.0	13976.0	91.4	
50.90	323.3	13.6	-32.8	-0.6	211.8	6.1	283.1	129.0	416.9	-1998.2	13519.7	96.2	
50.95	325.9	13.9	-40.3	-0.7	207.8	6.0	281.2	130.1	409.8	-1846.4	13247.1	82.8	
51.00	328.5	14.0	-41.3	-0.8	203.9	6.0	278.2	123.4	402.2	-1500.0	13017.7	71.1	
51.05	331.1	14.2	-31.5	-0.6	199.2	5.9	271.1	106.5	399.7	-1205.0	12733.1	74.4	
51.10	333.7	14.6	-24.4	-0.4	195.1	5.9	263.8	85.0	395.5	-937.1	12489.3	77.7	
51.15	336.4	14.7	-34.0	-0.3	192.2	5.9	257.5	63.5	382.6	-507.0	12337.1	63.2	
51.20	339.0	14.8	-49.3	-0.5	190.9	5.9	255.0	51.3	370.6	-70.8	12271.9	46.0	
51.25	341.6	14.8	-52.7	-0.7	190.9	5.9	258.0	47.1	370.9	167.9	12264.0	40.8	
51.30	344.2	14.4	-43.6	-0.7	193.5	5.8	268.4	37.4	373.0	208.9	12431.8	39.1	
51.35	346.8	14.3	-38.1	-0.4	196.9	5.8	279.5	19.4	366.4	299.6	12669.0	27.3	
51.40	349.5	14.4	-45.0	-0.1	198.6	5.8	285.9	3.5	358.7	492.9	12777.1	8.6	
