Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	29.9	5.6	0.0	0.0	-12.6	-0.1	156.2	-143.7	194.1	3943.2	8130.3	-12.6	
50.05	32.1	5.5	0.0	0.0	-21.0	-0.1	168.8	-155.0	201.5	4146.6	8492.4	-21.0	
50.10	34.3	5.4	0.0	0.0	-32.6	-0.1	176.8	-168.5	208.7	4405.0	8764.3	-32.6	
50.15	36.5	5.5	0.0	0.0	-31.0	-0.1	176.1	-180.7	215.4	4599.0	8849.3	-31.0	
50.20	38.7	5.8	0.0	0.0	-22.7	-0.1	173.3	-185.1	221.8	4690.0	8903.3	-22.7	
50.25	40.8	5.9	0.0	0.0	-22.1	-0.1	174.8	-190.3	227.7	4811.3	9065.7	-22.1	
50.30	43.0	5.9	0.0	0.0	-29.8	-0.1	181.4	-202.0	233.4	5019.4	9314.0	-29.8	
50.35	45.2	5.8	0.0	0.0	-38.0	-0.1	190.6	-212.4	242.1	5285.4	9537.3	-38.0	
50.40	47.4	5.6	0.0	0.0	-40.2	-0.1	197.0	-218.2	254.0	5542.5	9642.4	-40.2	
50.45	49.5	5.5	0.0	0.0	-37.8	-0.1	196.1	-228.1	265.1	5824.6	9613.8	-37.8	
50.50	51.7	5.6	0.0	0.0	-36.5	-0.1	192.9	-238.8	272.8	6115.0	9607.4	-36.5	
50.55	53.9	5.5	0.0	0.0	-36.3	-0.1	193.0	-244.9	280.3	6352.6	9695.0	-36.3	
50.60	56.1	5.4	0.0	0.0	-35.7	-0.1	199.4	-248.1	289.6	6540.5	9891.4	-35.7	
50.65	58.3	5.4	0.0	0.0	-36.8	-0.1	207.7	-252.6	298.6	6715.4	10142.0	-36.8	
50.70	60.5	5.4	0.0	0.0	-37.7	-0.1	213.6	-258.7	304.6	6881.5	10398.4	-37.7	
50.75	62.7	5.4	0.0	0.0	-40.9	-0.1	218.0	-266.0	310.9	7040.3	10625.3	-40.9	
50.80	64.8	5.5	0.0	0.0	-41.8	-0.1	222.4	-273.5	321.7	7204.1	10781.0	-41.8	
50.85	67.0	5.4	0.0	0.0	-44.5	-0.1	228.2	-279.3	334.6	7399.5	10920.7	-44.5	
50.90	69.2	5.4	0.0	0.0	-46.3	-0.1	231.8	-288.3	344.7	7612.4	11037.1	-46.3	
50.95	71.4	5.3	0.0	0.0	-50.7	-0.1	232.9	-296.9	351.3	7733.6	11157.2	-50.7	
51.00	73.6	5.2	0.0	0.0	-45.9	-0.1	231.3	-298.5	359.5	7784.4	11215.8	-45.9	
51.05	75.8	5.1	0.0	0.0	-46.9	-0.1	231.2	-298.5	368.4	7800.4	11258.0	-46.9	
51.10	78.0	4.9	0.0	0.0	-45.9	-0.1	230.6	-301.2	377.9	7821.0	11231.1	-45.9	
51.15	80.2	4.8	0.0	0.0	-44.2	-0.1	230.7	-301.8	389.6	7876.2	11202.5	-44.2	
51.20	82.3	4.9	0.0	0.0	-45.1	-0.1	229.8	-302.8	402.2	7960.7	11184.3	-45.1	
51.25	84.5	5.1	0.0	0.0	-45.8	-0.1	226.3	-306.4	414.5	8046.0	11134.0	-45.8	
51.30	86.7	5.2	0.0	0.0	-42.0	-0.1	223.9	-307.7	426.3	8116.3	11107.1	-42.0	
51.35	88.9	5.3	0.0	0.0	-38.5	-0.1	227.1	-306.1	438.1	8155.8	11186.1	-38.5	
51.40	91.1	5.3	0.0	0.0	-39.7	-0.1	236.0	-304.5	449.1	8146.7	11393.8	-39.7	
51.45	93.3	5.4	0.0	0.0	-43.0	-0.1	247.3	-303.7	458.7	8083.5	11707.4	-43.0	
