Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	295.6	24.0	-59.2	-0.7	123.3	21.4	184.3	194.7	511.0	-4390.6	5472.1	-86.2	
50.05	298.2	24.1	-64.9	-0.7	121.4	21.3	189.8	168.9	503.8	-3954.5	5680.8	-102.4	
50.10	300.8	23.5	-70.2	-0.8	120.8	21.3	193.0	155.0	495.2	-3642.0	5859.7	-104.7	
50.15	303.4	22.9	-74.5	-1.0	122.8	21.3	198.4	155.3	481.1	-3399.9	6181.7	-105.4	
50.20	306.0	22.6	-73.8	-1.2	127.8	21.2	209.8	144.7	469.4	-3273.5	6675.6	-105.3	
50.25	308.6	22.5	-67.6	-1.2	133.7	21.1	221.6	132.5	465.8	-3246.0	7168.7	-94.7	
50.30	311.2	22.6	-62.0	-1.2	140.4	21.1	233.2	135.6	458.0	-3190.7	7716.8	-80.0	
50.35	313.9	22.3	-58.8	-1.1	145.4	21.0	237.6	134.9	440.7	-3064.2	8177.0	-67.4	
50.40	316.5	22.0	-57.6	-1.0	146.8	21.0	238.6	130.0	427.6	-2674.5	8441.7	-62.2	
50.45	319.1	22.3	-56.4	-0.9	145.4	20.9	242.6	110.0	430.6	-2062.3	8514.1	-61.9	
50.50	321.7	22.5	-58.3	-0.8	144.2	20.9	248.4	76.7	435.4	-1417.0	8569.2	-69.6	
50.55	324.3	22.7	-65.1	-0.7	145.8	20.9	253.7	59.8	426.1	-806.9	8778.4	-81.6	
50.60	326.9	22.7	-69.6	-0.8	148.1	20.8	256.3	50.1	413.1	-351.5	8988.2	-86.8	
50.65	329.6	22.6	-64.2	-0.8	149.0	20.8	257.6	45.2	408.1	-174.2	9063.4	-70.8	
50.70	332.2	22.4	-55.4	-0.7	149.0	20.7	257.3	49.1	405.8	-184.8	9064.7	-51.8	
50.75	334.8	22.1	-47.8	-0.5	147.1	20.7	246.2	44.3	393.5	-132.6	8963.1	-35.7	
50.80	337.4	22.7	-46.1	-0.5	144.1	20.7	231.9	21.8	377.8	208.7	8802.5	-26.1	
50.85	340.0	23.2	-49.8	-0.5	141.7	20.7	226.2	4.7	376.3	765.6	8605.5	-25.9	
50.90	342.7	23.1	-53.3	-0.6	141.4	20.6	229.0	-9.4	383.7	1379.3	8493.4	-31.0	
50.95	345.3	22.6	-55.9	-0.6	143.2	20.6	230.4	-30.7	381.6	1966.2	8505.7	-42.1	
51.00	347.9	22.0	-55.3	-0.6	146.9	20.6	230.3	-53.1	368.4	2465.2	8665.0	-49.1	
51.05	350.6	21.4	-51.9	-0.4	153.7	20.6	242.4	-72.7	358.8	2748.0	9079.4	-43.0	
51.10	353.2	21.3	-55.8	-0.3	162.6	20.5	267.2	-84.7	362.0	3093.9	9590.8	-47.6	
51.15	355.8	21.6	-63.3	-0.2	170.0	20.5	287.4	-95.4	364.5	3566.4	9946.8	-62.7	
51.20	358.4	22.0	-65.5	-0.0	171.9	20.5	285.9	-109.3	357.6	3997.3	9937.9	-69.5	
51.25	1.0	22.4	34.5	0.1	-168.3	20.5	267.9	-123.8	352.3	4385.0	9508.8	-64.6	
51.30	3.6	22.6	34.9	0.1	-159.4	20.5	241.6	-129.7	353.8	4453.2	8791.4	-42.2	
51.35	6.2	22.8	-58.3	-0.0	151.8	20.5	221.8	-131.4	353.5	4458.9	8198.9	-32.3	
51.40	8.8	23.2	-65.1	-0.2	148.9	20.5	209.5	-140.8	349.5	4736.3	7808.1	-46.9	
51.45	11.5	24.0	-66.2	-0.4	147.7	20.5	205.8	-153.9	349.6	4932.3	7558.0	-61.0	
51.50	14.1	24.7	-57.2	-0.3	144.1	20.5	203.0	-160.1	359.6	4907.9	7233.9	-57.0	
51.55	16.7	24.2	-49.4	-0.2	141.2	20.5	202.4	-161.4	367.3	4916.7	6953.2	-50.7	
51.60	19.3	24.3	-51.0	-0.0	138.8	20.5	193.7	-176.3	370.1	5033.7	6623.6	-56.2	
51.65	22.0	24.5	-61.4	-0.0	139.2	20.5	190.3	-191.2	374.5	5282.6	6429.3	-71.9	
51.70	24.6	24.1	-67.7	-0.1	139.1	20.5	189.9	-191.1	382.8	5375.2	6336.4	-84.5	
51.75	27.2	23.9	-69.1	-0.2	141.0	20.5	196.2	-191.2	378.7	5371.5	6516.1	-83.4	
51.80	29.8	24.1	-73.2	-0.3	145.3	20.5	199.0	-204.7	375.3	5662.4	6659.0	-92.9	
