Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	306.5	18.6	-54.0	-0.7	95.3	22.6	150.8	149.8	537.4	-2936.0	4102.1	-75.0	
50.05	309.3	19.4	-50.4	-0.8	104.3	22.5	175.1	150.9	526.8	-2832.7	4916.8	-59.1	
50.10	312.0	20.4	-53.3	-0.9	111.5	22.5	200.3	136.2	518.4	-2323.7	5742.8	-64.2	
50.15	314.7	21.5	-58.1	-1.0	119.5	22.4	220.6	116.3	505.5	-1725.2	6569.4	-69.0	
50.20	317.5	21.6	-60.0	-1.1	125.0	22.4	230.7	95.6	496.7	-1161.0	7120.3	-65.6	
50.25	320.2	21.9	-64.7	-1.2	125.4	22.3	229.8	58.3	491.6	-379.2	7271.4	-83.6	
50.30	322.9	22.4	-67.6	-1.2	124.7	22.3	223.3	15.7	477.5	478.7	7266.4	-106.0	
50.35	325.6	22.3	-63.6	-1.1	122.1	22.2	207.4	-7.6	464.5	1028.3	7070.2	-104.7	
50.40	328.3	22.1	-56.6	-1.1	121.2	22.2	195.3	-5.6	448.1	1038.6	7048.0	-81.4	
50.45	331.0	21.9	-55.2	-1.0	123.5	22.1	190.0	4.4	425.0	1024.3	7261.6	-69.1	
50.50	333.6	21.5	-54.7	-1.1	127.0	22.1	191.4	8.2	402.8	1122.4	7522.1	-59.7	
50.55	336.3	21.4	-51.5	-1.1	129.0	22.0	200.4	13.2	400.3	1175.8	7645.9	-42.1	
50.60	339.0	21.2	-50.3	-1.2	129.5	22.0	208.6	24.1	410.1	1366.9	7619.2	-30.0	
50.65	341.6	20.6	-49.6	-1.3	128.0	21.9	202.1	15.1	411.5	1816.1	7423.7	-26.7	
50.70	344.3	19.7	-46.8	-1.4	126.0	21.8	187.7	-14.4	400.4	2258.4	7200.7	-27.1	
50.75	347.0	18.9	-45.0	-1.4	126.3	21.8	183.7	-34.2	395.2	2622.9	7107.3	-30.4	
50.80	349.7	18.7	-52.4	-1.3	131.5	21.7	199.5	-47.6	393.4	3010.5	7325.1	-56.5	
50.85	352.3	18.8	-63.4	-1.2	139.9	21.6	220.0	-70.2	380.7	3450.0	7752.4	-86.1	
50.90	355.0	18.9	-73.7	-1.2	144.2	21.6	226.2	-95.3	362.3	3797.7	7924.4	-115.7	
50.95	357.7	18.5	-70.9	-1.1	139.5	21.5	218.0	-120.0	354.1	3822.6	7509.3	-112.9	
51.00	0.4	18.1	-63.6	-1.1	126.8	21.4	198.3	-126.0	357.9	3612.4	6570.4	-98.1	
51.05	3.0	17.8	-62.0	-1.1	113.1	21.4	174.0	-118.6	361.6	3521.9	5502.6	-95.6	
51.10	5.6	17.9	-57.8	-1.1	102.8	21.3	151.2	-117.4	355.7	3428.3	4692.3	-89.4	
51.15	8.2	18.6	-50.7	-1.1	98.0	21.3	143.0	-115.4	350.9	3393.2	4300.5	-82.8	
51.20	10.8	19.1	-45.9	-1.0	96.7	21.2	146.3	-111.9	352.0	3371.9	4190.0	-77.8	
51.25	13.4	18.2	-48.7	-0.9	96.4	21.2	144.8	-125.7	349.0	3411.9	4098.0	-78.6	
51.30	16.0	18.3	-52.6	-1.0	93.4	21.1	125.5	-132.9	342.9	3610.0	3656.2	-74.4	
51.35	18.6	18.5	-50.8	-1.2	88.2	21.1	98.5	-133.6	342.1	3802.2	2917.3	-61.2	
