Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	278.3	19.7	-54.6	-0.2	135.7	19.0	162.0	235.2	629.1	-5418.3	5634.0	-60.3	
50.05	281.0	19.9	-61.2	-0.1	133.0	19.0	165.2	210.7	612.6	-4980.9	5846.1	-87.3	
50.10	283.6	20.1	-70.7	-0.1	129.4	19.0	173.8	190.8	597.5	-4426.3	5989.8	-116.9	
50.15	286.3	20.0	-72.6	-0.1	126.9	19.0	184.0	184.1	585.0	-4068.8	6014.7	-120.2	
50.20	289.0	19.9	-65.3	-0.1	125.8	19.0	192.0	188.8	575.9	-3886.9	6005.0	-101.7	
50.25	291.7	19.9	-61.9	-0.1	124.2	19.0	195.1	178.2	560.9	-3678.1	6023.2	-90.8	
50.30	294.3	19.0	13.3	0.0	-121.9	19.0	193.9	174.6	539.8	-3462.6	5980.7	-85.0	
50.35	297.0	18.6	19.1	0.1	-119.2	19.0	186.8	186.1	524.4	-3454.4	5753.4	-60.0	
50.40	299.6	18.5	24.9	0.0	-115.0	19.0	173.8	186.7	517.2	-3490.8	5395.9	-27.5	
50.45	302.3	18.2	-40.5	-0.0	108.5	19.0	160.5	172.6	507.1	-3100.3	5130.5	-22.7	
50.50	305.0	18.3	-41.1	-0.1	102.4	19.0	147.7	154.8	489.8	-2539.8	5005.7	-30.8	
50.55	307.6	18.6	-41.0	-0.2	101.4	19.0	146.0	145.5	477.7	-2268.0	5082.2	-28.5	
50.60	310.3	18.9	-45.0	-0.3	103.0	19.0	156.9	134.6	475.6	-2046.1	5305.6	-34.2	
50.65	313.0	19.1	-50.7	-0.4	106.8	19.0	172.5	113.4	468.0	-1734.7	5727.0	-52.2	
50.70	315.7	19.1	-56.1	-0.5	112.9	19.0	187.3	96.1	452.0	-1570.1	6251.4	-70.4	
50.75	318.3	18.6	-57.7	-0.5	119.8	18.9	201.1	96.9	439.4	-1699.3	6728.1	-72.1	
50.80	321.0	18.3	-55.7	-0.5	125.4	18.9	214.8	100.6	434.9	-1736.6	7123.2	-66.1	
50.85	323.6	18.1	-57.4	-0.5	128.6	18.9	224.4	83.1	430.1	-1410.0	7438.2	-74.1	
