Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	132.0	9.3	0.0	0.0	-54.3	-0.1	302.8	-254.5	832.0	7229.4	13851.6	-54.3	
50.05	134.6	9.2	0.0	0.0	-45.6	-0.1	296.6	-236.7	837.5	6783.4	13746.3	-45.6	
50.10	137.3	9.0	0.0	0.0	-51.3	-0.1	300.3	-223.7	846.7	6421.9	13777.8	-51.3	
50.15	139.9	8.8	0.0	0.0	-54.7	-0.1	308.4	-207.9	858.0	5982.9	13887.1	-54.7	
50.20	142.6	8.6	0.0	0.0	-48.3	-0.1	310.5	-189.7	864.8	5408.4	13956.6	-48.3	
50.25	145.2	8.4	0.0	0.0	-40.7	-0.1	305.5	-175.9	868.4	4967.3	13925.6	-40.7	
50.30	147.9	8.3	0.0	0.0	-34.4	-0.1	300.3	-169.0	873.8	4739.0	13811.0	-34.4	
50.35	150.5	8.4	0.0	0.0	-26.4	-0.1	296.4	-160.1	884.2	4523.5	13616.0	-26.4	
50.40	153.1	8.6	0.0	0.0	-16.7	-0.1	291.9	-143.6	893.9	4142.3	13401.4	-16.7	
50.45	155.8	8.6	0.0	0.0	-19.0	-0.1	290.2	-124.7	898.1	3679.0	13283.0	-19.0	
50.50	158.4	8.6	0.0	0.0	-26.6	-0.1	287.8	-110.9	901.1	3223.1	13142.6	-26.6	
50.55	161.1	8.8	0.0	0.0	-24.8	-0.1	283.7	-96.3	907.7	2736.6	12910.0	-24.8	
50.60	163.7	9.1	0.0	0.0	-14.0	-0.1	276.1	-74.8	915.7	2292.4	12591.8	-14.0	
50.65	166.4	9.2	0.0	0.0	-6.0	-0.1	265.5	-60.6	918.1	2034.3	12248.0	-6.0	
50.70	169.0	9.0	0.0	0.0	-4.6	-0.1	256.0	-60.9	917.6	1944.1	11935.3	-4.6	
50.75	171.7	8.8	0.0	0.0	-4.3	-0.1	251.6	-60.4	922.6	1865.7	11654.4	-4.3	
50.80	174.3	8.8	0.0	0.0	-1.2	-0.1	248.6	-51.7	929.5	1748.7	11397.9	-1.2	
50.85	177.0	8.9	0.0	0.0	-0.5	-0.1	247.9	-41.3	927.3	1621.7	11295.0	-0.5	
50.90	179.6	9.1	0.0	0.0	-8.2	-0.1	250.9	-24.1	921.2	1438.4	11326.1	-8.2	
50.95	182.2	8.7	0.0	0.0	-12.0	-0.1	253.4	-2.9	921.0	1053.1	11322.9	-12.0	
51.00	184.9	8.7	0.0	0.0	-7.3	-0.1	252.5	14.2	923.6	596.6	11248.2	-7.3	
51.05	187.5	9.1	0.0	0.0	-0.0	-0.1	247.5	27.2	921.1	259.5	11161.0	-0.0	
51.10	190.2	9.1	0.0	0.0	12.1	-0.1	240.0	40.4	914.6	-6.8	11086.2	12.1	
51.15	192.8	9.2	0.0	0.0	25.7	-0.1	236.2	54.1	912.8	-250.3	11064.2	25.7	
51.20	195.4	9.2	0.0	0.0	25.0	-0.1	243.3	58.9	914.3	-413.7	11232.2	25.0	
51.25	198.1	9.3	0.0	0.0	9.3	-0.1	257.2	56.1	911.0	-524.3	11605.2	9.3	
51.30	200.7	9.4	0.0	0.0	4.3	-0.1	266.9	63.6	900.9	-789.2	11972.9	4.3	
51.35	203.3	9.5	0.0	0.0	14.9	-0.1	267.7	85.8	890.8	-1307.8	12156.7	14.9	
51.40	206.0	9.2	0.0	0.0	24.7	-0.1	265.7	110.9	884.4	-1889.8	12214.5	24.7	
51.45	208.6	9.0	0.0	0.0	23.5	-0.1	265.9	129.6	880.1	-2374.3	12275.5	23.5	
51.50	211.2	8.9	0.0	0.0	25.5	-0.1	265.7	145.6	874.7	-2872.9	12313.2	25.5	
51.55	213.9	8.6	0.0	0.0	41.0	-0.1	263.9	161.5	869.2	-3363.6	12323.8	41.0	
51.60	216.5	8.6	0.0	0.0	48.5	-0.1	269.0	173.9	863.9	-3616.5	12502.0	48.5	
