Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	287.0	11.2	-47.9	-0.0	226.5	-0.1	300.2	240.7	567.4	-5083.9	13529.2	62.1	
50.05	289.7	11.0	-50.0	-0.0	228.4	-0.1	301.6	240.7	550.9	-4964.1	13733.4	56.9	
50.10	292.3	10.9	-50.2	-0.0	228.9	-0.1	300.9	236.0	534.4	-4825.4	13847.1	56.4	
50.15	294.9	10.8	-49.4	-0.0	230.0	-0.1	307.8	238.0	526.4	-4674.7	13969.5	60.4	
50.20	297.6	10.4	-46.9	-0.0	231.6	-0.1	314.3	233.0	519.9	-4535.7	14148.5	70.5	
50.25	300.2	10.4	-46.0	-0.0	234.4	-0.1	318.8	215.6	505.7	-4277.8	14474.3	76.4	
50.30	302.9	10.6	-49.4	-0.0	238.6	-0.1	328.1	203.6	489.1	-3915.7	14914.7	69.1	
50.35	305.5	10.9	-49.4	-0.0	241.3	-0.1	337.4	192.0	482.4	-3596.1	15209.0	71.9	
50.40	308.2	10.5	-47.6	-0.0	242.4	-0.1	342.5	177.6	480.0	-3310.1	15364.9	78.9	
50.45	310.8	10.3	-48.5	-0.0	243.9	-0.1	346.2	167.8	468.2	-2968.5	15562.1	77.5	
50.50	313.4	10.3	-49.7	-0.0	245.2	-0.1	346.2	160.2	450.1	-2782.8	15726.2	74.7	
50.55	316.1	10.5	-47.2	-0.0	246.7	-0.1	348.5	155.8	440.1	-2774.9	15846.0	84.7	
50.60	318.7	10.4	-47.1	-0.0	249.4	-0.1	358.3	151.3	438.3	-2704.3	16043.1	87.7	
50.65	321.3	10.0	-48.6	-0.0	251.8	-0.1	365.3	136.1	432.1	-2431.9	16272.4	85.0	
50.70	323.9	10.1	-48.6	-0.0	252.4	-0.1	364.0	119.0	419.5	-2047.1	16403.8	85.6	
50.75	326.6	10.3	-47.5	-0.0	251.9	-0.1	361.6	110.7	411.5	-1699.3	16423.1	88.6	
50.80	329.2	10.4	-46.7	-0.0	251.5	-0.1	361.7	96.7	408.9	-1314.9	16445.3	91.4	
50.85	331.8	10.3	-48.7	-0.0	253.5	-0.1	364.9	74.9	400.5	-834.2	16643.8	86.4	
50.90	334.4	10.4	-51.5	-0.0	256.7	-0.1	367.7	61.6	387.2	-423.9	16907.4	80.0	
50.95	337.0	10.4	-52.6	-0.0	259.6	-0.1	370.1	61.5	378.1	-324.8	17125.9	79.1	
51.00	339.7	10.1	-53.6	-0.0	262.9	-0.1	375.3	61.9	376.9	-283.7	17367.2	78.8	
51.05	342.3	10.0	-57.8	-0.0	267.5	-0.1	384.5	48.1	375.6	-42.5	17699.3	69.0	
51.10	344.9	10.0	-60.5	-0.0	271.5	-0.1	390.9	25.5	370.7	262.3	17991.8	63.8	
51.15	347.5	9.8	-62.0	-0.0	274.8	-0.1	395.8	18.3	368.9	528.1	18220.4	62.1	
51.20	350.2	10.1	-62.8	-0.0	277.2	-0.1	398.8	10.1	368.8	890.5	18377.9	61.7	
51.25	352.8	10.3	-63.4	-0.0	277.9	-0.1	395.4	-17.5	363.0	1385.8	18415.0	60.3	
51.30	355.4	10.1	-65.4	-0.0	277.1	-0.1	390.5	-41.9	356.7	1890.2	18328.0	52.7	
51.35	358.1	10.5	-62.7	-0.0	271.7	-0.1	377.1	-48.2	355.5	2128.3	17927.5	56.4	
51.40	0.7	10.9	-56.1	-0.0	262.3	-0.1	354.3	-50.0	357.1	2230.2	17260.7	69.6	
51.45	3.3	11.0	-53.3	-0.0	255.2	-0.1	338.2	-57.2	355.7	2436.1	16731.8	72.0	
51.50	5.9	10.8	-56.2	-0.0	251.3	-0.1	332.4	-67.8	358.1	2710.2	16399.2	58.2	
51.55	8.5	10.5	-59.3	-0.0	250.3	-0.1	335.4	-79.9	364.8	2956.3	16265.0	46.9	
51.60	11.2	10.3	-63.5	-0.0	251.1	-0.1	339.7	-85.7	370.4	3244.6	16248.4	33.2	
51.65	13.8	10.4	-67.9	-0.0	253.3	-0.1	342.6	-97.5	370.7	3650.5	16314.1	20.3	
51.70	16.4	10.5	-70.8	-0.0	255.6	-0.1	344.3	-122.2	372.2	4146.6	16349.1	12.5	
51.75	19.1	10.5	-74.0	-0.0	258.3	-0.1	349.8	-144.3	380.2	4654.4	16371.5	4.3	
51.80	21.7	10.7	-77.5	-0.0	261.6	-0.1	356.5	-159.9	387.4	5056.1	16470.3	-4.3	
51.85	24.3	10.9	-81.6	-0.0	265.6	-0.1	361.4	-172.3	387.5	5325.6	16673.1	-14.6	
51.90	26.9	11.2	-88.1	-0.0	269.7	-0.1	367.0	-181.3	389.8	5661.1	16862.8	-32.8	
51.95	29.5	11.3	-90.9	-0.0	271.1	-0.1	369.0	-191.9	398.0	5908.0	16860.9	-41.1	
52.00	32.2	11.1	-88.5	-0.0	268.5	-0.1	360.5	-202.5	406.7	6035.6	16605.8	-35.5	
52.05	34.8	10.9	-85.3	-0.0	266.5	-0.1	351.0	-207.5	411.9	6206.0	16395.0	-26.4	
52.10	37.4	10.8	-84.9	-0.0	267.4	-0.1	346.8	-219.7	415.0	6466.7	16355.8	-24.1	
