Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	290.4	21.1	-51.2	-0.4	171.1	23.0	260.4	124.0	600.3	-1614.6	10389.9	-5.2	
50.05	293.1	21.1	-50.9	-0.4	164.1	23.0	249.8	129.9	585.6	-1188.5	9944.2	-13.3	
50.10	295.9	21.1	-45.3	-0.3	159.1	22.9	250.2	128.5	574.9	-1028.8	9585.3	-8.2	
50.15	298.6	20.6	-37.4	-0.2	156.1	22.9	251.8	127.5	562.4	-1136.0	9352.0	12.7	
50.20	301.3	20.8	-35.4	-0.0	153.0	22.9	248.8	123.0	545.2	-1038.1	9156.9	14.7	
50.25	304.1	21.2	47.5	0.1	-146.9	22.9	240.2	102.9	527.8	-857.6	8771.7	1.5	
50.30	306.8	21.7	37.2	0.1	-138.7	22.9	234.3	103.3	523.8	-758.9	8176.7	-7.9	
50.35	309.5	21.8	-44.9	-0.1	131.3	22.9	224.5	118.1	525.3	-833.2	7613.7	-2.2	
50.40	312.3	21.6	-40.8	-0.2	127.5	22.9	210.3	108.6	510.6	-968.0	7366.2	3.0	
50.45	315.0	21.0	-47.2	-0.3	127.3	22.9	207.4	85.6	486.4	-760.7	7434.3	-26.4	
50.50	317.7	21.6	-55.4	-0.3	127.7	22.9	216.5	68.6	474.5	-469.4	7490.0	-60.1	
50.55	320.4	22.1	-56.4	-0.3	127.1	22.9	224.4	59.2	471.4	-479.0	7426.9	-63.7	
50.60	323.1	22.5	-55.4	-0.4	126.6	22.9	222.6	64.3	456.5	-502.4	7400.5	-57.8	
50.65	326.0	22.7	-39.6	-0.3	135.9	22.8	207.8	107.1	432.2	-2767.1	7649.7	-4.3	
50.70	328.8	22.6	-54.0	-0.2	134.1	22.8	204.1	69.3	422.5	-2612.3	7627.5	-61.9	
50.75	331.5	22.5	-83.4	-0.2	131.7	22.8	238.9	107.0	437.9	-2047.3	7454.4	-158.9	
50.80	334.3	22.1	31.4	0.4	-122.2	22.8	203.0	26.4	447.0	-2782.3	6611.9	-86.1	
50.85	337.1	22.6	17.5	0.8	-105.9	22.9	170.7	89.6	436.0	-2118.8	5591.8	-99.3	
50.90	339.7	23.4	-0.2	1.1	-95.6	22.9	152.9	90.0	419.0	-1873.8	4917.5	-136.0	
50.95	342.6	23.7	8.2	1.3	-92.2	23.0	121.8	-10.0	413.9	-2649.1	4438.8	-93.9	
51.00	345.3	23.5	-3.3	1.5	-86.7	23.0	127.5	49.3	422.5	-2146.2	4186.5	-120.0	
51.05	348.0	23.1	-4.2	1.6	-84.8	23.1	134.5	48.0	419.5	-1996.7	4081.0	-115.8	
51.10	350.7	22.6	12.6	1.7	-79.3	23.2	118.8	23.6	402.2	-1693.2	3847.8	-48.5	
51.15	353.4	22.3	8.7	1.8	-71.3	23.3	124.5	82.7	413.4	-418.6	3482.3	-50.5	
51.20	356.2	22.3	4.3	1.8	-65.0	23.4	132.3	10.7	436.1	-240.0	3050.1	-57.2	
51.25	359.0	22.4	1.2	1.9	-56.4	23.5	121.1	-29.8	445.5	24.2	2421.4	-57.5	
51.30	1.7	22.0	-4.5	1.9	-49.0	23.6	106.0	8.6	436.9	577.6	1834.5	-68.4	
51.35	4.5	22.0	-1.4	1.9	-39.8	23.7	79.4	-47.1	425.1	254.3	1252.1	-47.3	
51.40	7.3	22.9	-6.7	2.0	-36.7	23.8	70.8	-45.4	441.3	764.1	724.5	-61.9	
51.45	10.1	22.8	-15.2	2.0	-41.3	23.9	79.6	-44.3	460.1	1213.2	625.7	-95.1	
51.50	12.9	22.4	-21.1	2.0	-41.8	24.0	77.4	-121.5	449.0	890.1	892.7	-115.3	
51.55	15.8	22.1	-29.7	2.0	-48.8	24.1	86.9	-112.8	438.6	1395.9	1142.6	-151.6	
51.60	18.6	22.0	-27.7	2.0	-57.6	24.1	107.8	-128.7	452.2	2053.2	1216.9	-153.5	
51.65	21.3	21.6	-25.3	2.0	-60.4	24.2	102.7	-165.9	472.9	2320.2	931.5	-147.8	
51.70	24.1	20.8	-24.1	2.0	-61.0	24.3	91.1	-114.9	481.4	2617.5	566.1	-144.1	
51.75	26.9	20.6	-11.5	2.0	-55.7	24.4	89.7	-130.0	471.0	2184.2	559.4	-95.4	
51.80	29.7	20.8	-8.3	2.0	-55.5	24.5	85.5	-163.0	474.2	2093.5	539.0	-84.4	
51.85	32.5	21.2	-11.4	2.0	-63.4	24.6	94.6	-146.8	500.1	2753.5	248.7	-102.6	
51.90	35.4	21.5	-1.4	2.0	-64.0	24.7	96.8	-172.0	512.0	2719.6	-314.2	-68.9	
51.95	38.2	21.5	3.9	2.0	-66.2	24.8	55.0	-159.6	509.9	2680.2	-1322.8	-53.0	
52.00	41.0	21.6	3.6	2.0	-75.2	24.9	12.8	-148.0	516.8	2852.5	-2391.2	-62.8	
52.05	43.9	22.4	6.6	2.0	-84.2	25.0	3.4	-200.1	536.0	2789.3	-3194.7	-61.5	
52.10	46.8	22.3	6.1	2.0	-91.2	25.1	-12.3	-188.6	560.2	2827.3	-3855.7	-70.3	
52.15	49.6	21.8	8.8	2.0	-92.1	25.2	-24.1	-171.7	573.9	2582.7	-4148.2	-61.8	
52.20	52.5	21.6	13.8	2.0	-88.9	25.3	-10.6	-196.0	577.4	2221.0	-3995.3	-41.6	
52.25	55.3	21.4	12.1	2.0	-90.2	25.4	-15.2	-183.6	588.5	2425.3	-4023.8	-48.8	
52.30	58.2	21.3	15.2	2.0	-94.0	25.5	-25.5	-195.0	607.1	2535.8	-4231.3	-41.7	
52.35	61.1	21.4	16.1	2.0	-98.2	25.6	-17.7	-209.9	619.2	2700.8	-4452.3	-42.9	
52.40	63.9	20.9	15.1	2.0	-106.6	25.7	-28.4	-203.9	626.4	3451.7	-4718.2	-54.6	
52.45	66.8	20.7	15.6	2.0	-115.7	25.8	-43.5	-238.6	639.9	4099.9	-4937.7	-62.2	
52.50	69.6	20.7	19.2	2.0	-120.9	25.9	-23.1	-260.3	659.4	4523.9	-5003.9	-55.0	
52.55	72.5	20.7	25.2	2.0	-124.9	26.0	-10.8	-254.7	682.9	4800.2	-5159.5	-38.6	
52.60	75.3	20.7	35.5	2.0	-130.0	26.1	-23.1	-274.7	706.6	4789.7	-5583.6	-8.2	
52.65	78.2	20.8	45.2	2.0	-134.2	26.2	-24.9	-262.0	715.8	4809.2	-6014.6	21.0	
52.70	81.1	20.7	55.3	2.0	-135.8	26.3	-41.0	-227.0	714.6	4644.8	-6417.9	53.9	
52.75	83.9	20.6	66.2	2.0	-140.8	26.4	-64.4	-235.0	721.4	4503.1	-6919.1	86.4	
52.80	86.8	20.6	64.1	2.0	-150.9	26.5	-55.4	-258.4	744.1	5047.8	-7379.1	69.2	
52.85	89.7	20.9	59.6	2.0	-162.5	26.6	-55.6	-295.0	766.7	5731.1	-7817.9	42.0	
52.90	92.5	21.4	63.4	2.0	-168.8	26.7	-88.4	-306.8	770.7	5790.6	-8289.3	48.9	
52.95	95.3	21.9	69.0	2.0	-169.7	26.8	-101.1	-275.8	769.5	5702.4	-8524.6	67.3	
53.00	98.2	21.9	72.3	2.0	-170.6	26.9	-100.0	-275.1	782.1	5682.1	-8611.8	77.8	
53.05	101.0	22.0	73.7	2.0	-168.7	27.0	-94.5	-286.9	802.4	5447.8	-8549.2	84.1	
53.10	103.9	21.9	72.0	2.0	-161.6	27.1	-68.9	-271.0	815.5	5046.2	-8225.9	85.5	
53.15	106.8	21.2	67.8	2.0	-152.2	27.2	-53.3	-261.7	812.4	4527.1	-7754.8	80.4	
53.20	109.6	21.2	65.9	2.0	-148.6	27.3	-64.3	-250.9	808.1	4321.5	-7588.4	77.8	
53.25	112.4	21.1	61.9	2.0	-152.6	27.4	-69.8	-243.8	824.3	4521.1	-7827.6	60.1	
53.30	115.2	20.8	60.5	2.0	-157.5	27.5	-77.9	-257.1	845.6	4546.8	-8173.5	50.2	
53.35	118.0	19.9	58.0	2.0	-161.2	27.6	-102.0	-258.4	856.1	4547.0	-8451.1	38.0	
53.40	120.8	19.1	54.0	2.0	-159.0	27.7	-104.6	-254.2	857.1	4473.3	-8312.0	26.2	
53.45	123.6	18.4	52.2	2.0	-152.3	27.8	-86.4	-248.4	858.9	4281.7	-7876.5	27.0	
53.50	126.3	18.2	44.9	2.0	-144.9	27.9	-76.0	-215.3	868.9	3861.3	-7567.4	9.1	
53.55	129.1	18.3	64.5	2.0	-136.7	28.0	-62.9	-194.0	880.9	3377.0	-7183.2	84.7	
53.60	131.9	18.4	64.3	2.0	-129.8	28.1	-54.5	-181.0	882.4	3088.2	-6791.0	90.9	
53.65	134.6	18.3	62.5	2.0	-127.4	28.2	-68.0	-171.9	884.4	3019.1	-6635.9	87.1	
53.70	137.3	18.5	60.5	2.0	-125.6	28.3	-66.6	-180.5	903.2	3083.9	-6410.0	81.9	
53.75	140.1	18.3	47.8	2.0	-122.8	28.4	-45.7	-183.3	928.3	3469.7	-5953.0	41.3	
53.80	142.8	17.8	32.5	2.0	-117.9	28.5	-30.3	-183.3	935.4	3789.4	-5310.5	-6.5	
53.85	145.5	18.9	19.9	2.0	-108.1	28.6	-16.5	-183.4	923.6	3599.4	-4545.0	-40.0	
53.90	148.3	19.1	12.0	2.0	-96.8	28.7	-1.3	-170.8	918.8	3116.1	-3891.6	-55.6	
53.95	151.0	19.0	8.7	2.0	-89.2	28.8	2.7	-160.9	928.6	2639.5	-3554.7	-59.1	
54.00	153.7	19.3	8.3	2.0	-84.9	28.9	-5.8	-147.2	932.4	2172.9	-3529.0	-56.4	
54.05	156.4	19.3	7.5	2.0	-80.1	29.0	-19.3	-102.1	923.8	1606.1	-3570.7	-54.3	
54.10	159.1	19.2	15.0	2.0	-75.0	29.1	-26.0	-72.3	920.1	1214.8	-3399.9	-23.6	
54.15	161.7	18.8	8.1	2.0	-71.9	29.2	-8.0	-87.6	933.9	1480.6	-2986.6	-44.1	
54.20	164.4	18.7	-6.1	2.0	-71.9	29.3	22.1	-111.8	947.2	2121.9	-2450.2	-92.7	
54.25	167.1	18.3	-6.8	2.0	-70.1	29.4	31.7	-111.7	936.5	2272.4	-2120.0	-93.4	
54.30	169.7	17.6	2.4	2.0	-66.2	29.5	21.1	-85.9	915.4	1942.8	-2163.9	-57.9	
54.35	172.4	17.7	11.2	2.0	-66.6	29.6	5.9	-60.0	913.8	1688.7	-2511.7	-28.2	
54.40	175.0	17.5	17.9	2.0	-67.7	29.7	-1.5	-46.2	928.9	1451.1	-2782.5	-6.4	
54.45	177.7	17.1	20.2	2.0	-62.4	29.8	4.4	-29.8	931.0	972.2	-2603.9	6.9	
54.50	180.4	16.6	17.3	2.0	-54.5	29.9	15.2	-18.7	920.9	485.0	-2156.6	5.1	
54.55	183.0	16.6	8.8	2.0	-48.1	30.0	37.5	-25.0	919.9	455.1	-1596.7	-17.7	
54.60	185.6	16.7	-2.1	2.0	-47.3	30.1	58.1	-44.7	928.5	820.8	-1269.4	-54.6	
54.65	188.3	16.5	-9.1	2.0	-49.6	30.2	58.5	-54.7	924.8	1046.4	-1304.0	-80.7	
54.70	190.9	15.5	-8.3	2.0	-51.1	30.3	36.8	-43.2	903.7	835.3	-1668.6	-79.4	
54.75	193.5	15.0	-4.3	2.0	-52.3	30.4	17.7	-30.8	887.2	397.5	-1998.7	-67.1	
54.80	196.1	15.4	-5.3	2.0	-51.2	30.5	19.8	-22.6	886.5	81.0	-1964.7	-69.3	
54.85	198.6	16.0	-6.3	2.0	-46.0	30.6	38.9	-5.8	882.8	-227.6	-1535.7	-67.5	
54.90	201.1	16.1	-1.2	2.0	-43.9	30.7	54.7	27.2	865.4	-873.5	-1012.7	-48.0	
54.95	203.6	15.6	7.1	2.0	-50.6	30.8	59.7	66.8	847.7	-1661.3	-640.4	-26.2	
55.00	206.2	15.4	9.6	2.0	-56.2	30.9	59.2	94.8	844.5	-2069.4	-530.5	-23.1	
55.05	208.7	15.5	11.2	2.0	-58.4	31.0	54.4	101.0	844.7	-2218.7	-602.4	-20.1	
55.10	211.2	15.7	13.1	2.0	-59.9	31.1	45.1	98.9	835.9	-2358.4	-602.0	-15.0	
55.15	213.7	16.0	9.5	2.0	-59.8	31.2	47.7	106.5	822.7	-2398.5	-253.2	-27.2	
55.20	216.2	16.1	1.3	2.0	-60.5	31.3	68.0	107.6	811.6	-2393.3	495.1	-56.1	
55.25	218.7	15.8	-7.1	2.0	-64.4	31.4	90.2	101.3	803.3	-2383.5	1308.3	-88.8	
55.30	221.2	15.1	-10.0	2.0	-70.2	31.5	107.1	101.0	788.4	-2458.6	1951.6	-104.6	
55.35	223.7	15.1	-7.5	2.0	-75.6	31.6	118.1	102.9	768.9	-2653.7	2337.3	-101.5	
55.40	226.2	15.4	-5.7	2.0	-77.2	31.7	120.0	109.6	758.1	-2740.6	2402.6	-96.7	
55.45	228.6	16.1	-6.4	2.0	-74.4	31.8	116.3	118.2	755.2	-2572.4	2262.7	-96.5	
55.50	231.1	16.2	-7.0	2.0	-70.8	31.9	111.2	113.6	746.8	-2379.2	2111.9	-94.8	
55.55	233.5	16.2	-3.1	2.0	-68.2	32.0	104.0	111.0	728.1	-2258.1	2003.0	-78.7	
55.60	235.9	16.6	2.3	2.0	-66.1	32.1	101.7	117.0	710.3	-2110.5	1938.3	-58.2	
55.65	238.3	16.7	3.5	2.0	-63.3	32.2	103.4	118.3	696.2	-1927.4	1833.9	-51.2	
55.70	240.6	16.6	5.2	2.0	-57.9	32.3	89.5	123.6	674.8	-1747.2	1463.4	-40.1	
55.75	243.0	16.2	14.0	2.0	-55.6	32.4	67.2	144.8	648.2	-1888.5	933.3	-7.6	
55.80	245.4	16.4	26.3	2.0	-59.6	32.5	54.0	165.2	631.9	-2340.1	444.0	30.6	
55.85	247.7	16.7	29.5	2.0	-63.7	32.6	44.6	177.7	628.3	-2664.9	60.4	37.4	
55.90	250.1	17.2	26.1	2.0	-67.5	32.7	37.4	183.8	616.5	-2950.7	-15.2	22.0	
55.95	252.4	18.2	26.1	2.0	-73.6	32.8	40.0	193.3	593.3	-3395.3	228.7	16.1	
56.00	254.8	18.5	26.0	2.0	-78.6	32.9	50.6	203.1	573.4	-3717.5	533.4	10.5	
56.05	257.1	17.5	16.4	2.0	-77.4	33.0	66.5	189.4	562.6	-3611.9	805.1	-21.2	
56.10	259.4	17.1	1.2	2.0	-73.3	33.1	82.8	163.9	545.1	-3270.6	1122.0	-69.2	
56.15	261.7	16.6	-5.0	2.0	-74.5	33.2	89.4	155.9	515.2	-3279.8	1426.7	-91.7	
56.20	264.0	16.1	-1.5	2.0	-80.7	33.3	88.3	163.8	490.3	-3727.3	1582.9	-85.8	
56.25	266.3	16.7	-0.9	2.0	-84.3	33.4	86.5	175.0	477.9	-4036.0	1506.4	-87.4	
56.30	268.6	17.4	-1.6	2.0	-86.5	33.5	79.5	186.0	466.0	-4264.4	1312.4	-92.1	
56.35	270.8	17.9	5.2	2.0	-91.1	33.6	71.4	198.3	447.3	-4649.1	1185.3	-73.2	
56.40	273.1	17.6	15.8	2.0	-95.8	33.7	73.8	211.2	431.0	-4996.9	1146.8	-41.6	
56.45	275.3	17.3	17.4	2.0	-95.6	33.8	78.3	212.2	424.4	-5026.6	944.1	-35.8	
56.50	277.5	16.8	13.2	2.0	-92.4	33.9	82.0	205.6	415.8	-4831.3	745.9	-46.9	
56.55	279.7	17.0	15.0	2.0	-92.2	34.0	80.5	209.1	397.6	-4839.1	637.0	-40.7	
56.60	281.9	16.9	21.7	2.0	-95.9	34.1	74.3	218.3	379.6	-5125.3	588.2	-21.4	
56.65	284.1	16.2	22.7	2.0	-95.7	34.2	63.4	211.2	371.1	-5161.5	405.4	-17.9	
56.70	286.3	15.6	14.7	2.0	-90.4	34.3	53.3	196.7	365.7	-4829.6	61.8	-40.1	
56.75	288.5	15.3	11.9	2.0	-87.8	34.4	47.4	190.4	356.7	-4653.1	-221.5	-46.9	
56.80	290.7	15.3	17.5	2.0	-88.9	34.5	46.5	196.4	343.2	-4733.0	-262.9	-29.0	
56.85	292.9	15.1	16.9	2.0	-86.6	34.6	53.3	195.8	327.3	-4574.8	-99.1	-28.8	
56.90	295.0	15.1	7.7	2.0	-80.4	34.7	61.6	170.4	311.5	-4178.1	68.4	-53.8	
56.95	297.2	15.3	4.7	2.0	-77.6	34.8	66.3	156.7	295.8	-4011.7	131.5	-61.6	
57.00	299.3	16.1	12.5	2.0	-80.1	34.9	64.0	169.2	281.5	-4184.1	25.2	-37.2	
57.05	301.4	16.5	21.9	2.0	-82.1	35.0	49.7	176.0	267.3	-4328.6	-287.2	-6.8	
57.10	303.5	16.5	22.2	2.0	-79.3	35.1	26.3	172.4	248.2	-4095.9	-743.3	-2.9	
57.15	305.6	16.4	20.6	2.0	-76.6	35.2	7.9	167.8	233.7	-3790.7	-1246.6	-5.9	
57.20	307.7	16.0	24.8	2.0	-77.5	35.3	3.1	160.4	228.1	-3758.1	-1596.1	7.8	
57.25	309.7	15.4	28.3	2.0	-76.9	35.4	5.2	153.6	219.4	-3693.3	-1704.7	20.2	
57.30	311.8	15.1	24.4	2.0	-71.4	35.5	11.8	141.5	203.3	-3355.7	-1550.6	12.4	
57.35	313.8	15.2	21.5	2.0	-65.6	35.6	26.3	131.1	185.6	-3065.6	-1200.7	8.1	
57.40	315.9	15.6	25.4	2.0	-65.0	35.7	39.3	137.9	177.8	-3081.8	-968.6	22.1	
57.45	318.0	15.6	31.3	2.0	-67.4	35.8	42.6	139.5	176.2	-3259.5	-981.1	40.2	
57.50	320.0	15.8	28.2	2.0	-67.5	35.9	31.7	126.0	166.2	-3264.4	-1165.7	29.3	
57.55	322.1	16.0	22.3	2.0	-66.8	36.0	13.8	121.6	149.1	-3127.4	-1446.7	9.7	
57.60	324.1	16.3	22.2	2.0	-68.9	36.1	6.3	122.8	139.5	-3233.2	-1605.8	7.5	
57.65	326.2	16.4	21.8	2.0	-70.7	36.2	15.5	124.3	137.7	-3420.7	-1518.9	4.2	
57.70	328.2	16.4	12.9	2.0	-69.1	36.3	27.0	115.4	132.6	-3395.0	-1322.7	-24.9	
57.75	330.3	16.0	2.1	2.0	-66.7	36.4	34.5	90.0	119.6	-3371.4	-1075.7	-59.6	
57.80	332.3	15.6	-0.2	2.0	-68.1	36.5	36.8	80.9	110.6	-3519.7	-1061.8	-68.9	
57.85	334.3	15.5	4.2	2.0	-72.3	36.6	32.5	95.1	112.2	-3701.9	-1396.7	-57.8	
57.90	336.4	16.2	10.7	2.0	-76.2	36.7	20.1	103.7	112.6	-3801.0	-1867.8	-39.6	
57.95	338.3	16.1	14.1	2.0	-77.3	36.8	3.8	106.6	99.6	-3713.8	-2217.9	-28.8	
58.00	340.3	15.8	16.2	2.0	-76.4	36.9	-5.1	99.3	86.6	-3614.7	-2308.2	-20.9	
58.05	342.3	15.7	18.3	2.0	-73.9	37.0	1.2	82.5	87.3	-3521.8	-2201.4	-10.9	
58.10	344.3	15.6	16.8	2.0	-69.5	37.1	9.6	71.7	90.0	-3192.7	-2138.2	-11.8	
58.15	346.2	15.6	15.3	2.0	-65.6	37.2	10.0	64.3	83.8	-2839.1	-2171.9	-13.1	
58.20	348.2	16.0	17.7	2.0	-64.0	37.3	7.2	58.2	73.3	-2667.8	-2239.7	-3.2	
58.25	350.2	15.7	21.0	2.0	-65.1	37.4	-0.1	55.0	74.3	-2524.6	-2537.7	7.1	
58.30	352.2	15.6	19.9	2.0	-66.4	37.5	-7.3	37.6	83.2	-2339.8	-2891.1	2.0	
58.35	354.1	15.8	16.7	2.0	-66.6	37.6	-14.0	19.4	81.2	-2118.8	-3121.2	-9.2	
58.40	356.1	15.8	16.1	2.0	-66.6	37.7	-20.9	15.4	67.9	-1933.3	-3248.0	-11.2	
58.45	358.0	15.6	20.4	2.0	-66.5	37.8	-24.7	4.0	61.0	-1688.5	-3383.4	3.4	
58.50	360.0	15.3	23.0	2.0	-69.0	37.9	-30.0	-17.0	66.7	-1238.1	-3741.3	10.0	
58.55	1.8	15.8	26.0	2.0	-73.3	38.0	-37.8	-29.1	69.0	-778.4	-4147.0	15.9	
58.60	3.7	16.4	31.2	2.0	-77.9	38.1	-48.8	-32.7	62.7	-537.4	-4509.2	29.2	
58.65	5.6	17.1	38.5	2.0	-81.3	38.2	-57.4	-30.6	55.2	-281.8	-4783.4	50.7	
58.70	7.5	17.4	43.7	2.0	-81.8	38.3	-54.4	-32.8	55.9	58.6	-4827.9	68.3	
58.75	9.4	17.8	45.6	2.0	-80.1	38.4	-43.7	-42.2	60.2	354.2	-4690.8	76.5	
58.80	11.3	18.2	46.6	2.0	-78.7	38.5	-39.3	-44.7	57.2	512.2	-4574.0	81.4	
58.85	13.2	17.9	44.5	2.0	-79.6	38.6	-46.1	-48.9	48.5	568.0	-4623.1	73.2	
58.90	15.1	17.5	40.8	2.0	-85.2	38.7	-61.4	-65.1	47.6	747.1	-4960.0	54.9	
58.95	17.0	17.2	38.1	2.0	-93.2	38.8	-78.2	-78.2	54.1	1029.6	-5460.5	37.4	
59.00	18.9	17.3	36.5	2.0	-98.1	38.9	-91.9	-80.4	55.4	1113.0	-5785.6	27.2	
59.05	20.7	18.1	34.5	2.0	-96.5	39.0	-96.5	-82.6	44.2	1114.7	-5657.7	22.0	
59.10	22.6	18.7	27.7	2.0	-90.0	39.1	-88.3	-88.6	33.5	1178.8	-5157.9	5.0	
59.15	24.4	19.0	20.0	2.0	-82.1	39.2	-69.8	-95.2	35.2	1223.0	-4547.7	-13.6	
59.20	26.2	18.7	18.7	2.0	-74.9	39.3	-49.7	-100.0	41.0	1134.4	-4019.9	-10.8	
59.25	28.0	18.1	19.6	2.0	-71.2	39.4	-42.4	-100.0	42.8	1028.2	-3764.1	-4.0	
59.30	29.8	17.5	19.2	2.0	-72.0	39.5	-48.4	-103.3	44.0	1065.5	-3802.9	-6.2	
59.35	31.6	17.8	15.9	2.0	-75.4	39.6	-57.9	-110.9	49.6	1197.6	-3996.0	-21.0	
59.40	33.4	17.7	14.8	2.0	-78.3	39.7	-61.7	-118.7	57.3	1318.8	-4153.6	-27.7	
59.45	35.2	17.6	13.5	2.0	-79.5	39.8	-59.4	-130.8	59.5	1522.3	-4145.8	-33.2	
59.50	37.0	17.7	9.9	2.0	-79.4	39.9	-50.7	-152.5	55.8	1862.4	-3948.9	-45.6	
59.55	38.7	17.8	8.1	2.0	-81.4	40.0	-45.6	-170.7	55.2	2240.1	-3865.3	-53.6	
59.60	40.5	17.9	11.0	2.0	-84.5	40.1	-44.6	-176.9	61.0	2446.6	-3987.5	-46.7	
59.65	42.2	18.2	18.6	2.0	-88.6	40.2	-49.8	-176.8	72.4	2461.1	-4328.9	-24.9	
59.70	43.9	18.1	25.4	2.0	-93.6	40.3	-58.7	-173.1	82.5	2530.5	-4720.2	-6.3	
59.75	45.6	17.8	29.3	2.0	-97.1	40.4	-67.7	-168.7	86.7	2653.1	-4949.4	3.5	
59.80	47.4	17.6	31.6	2.0	-97.8	40.5	-69.9	-169.8	87.8	2787.1	-4930.3	10.6	
59.85	49.1	16.9	32.1	2.0	-97.6	40.6	-61.5	-176.3	92.6	2968.8	-4792.4	12.5	
59.90	50.8	16.5	31.3	2.0	-97.8	40.7	-54.7	-184.7	98.2	3112.4	-4689.9	9.5	
59.95	52.6	16.5	29.8	2.0	-98.9	40.8	-57.5	-193.9	96.5	3246.1	-4666.9	3.4	
60.00	54.3	16.1	28.6	2.0	-103.5	40.9	-76.5	-196.5	94.7	3355.0	-4987.4	-5.4	
60.05	56.0	16.6	29.6	2.0	-109.8	41.0	-95.6	-198.9	98.1	3443.5	-5462.9	-8.0	
60.10	57.7	17.5	32.5	2.0	-117.7	41.1	-109.2	-210.9	109.4	3590.9	-6006.9	-6.1	
60.15	59.4	18.3	33.5	2.0	-122.8	41.2	-111.3	-223.4	117.7	3803.3	-6276.8	-7.7	
60.20	61.1	18.2	33.7	2.0	-123.3	41.3	-109.1	-231.4	116.4	3919.2	-6232.5	-7.6	
60.25	62.8	18.0	34.1	2.0	-122.7	41.4	-107.0	-234.1	112.5	3997.4	-6128.3	-5.7	
60.30	64.4	18.4	39.5	2.0	-124.8	41.5	-109.7	-231.4	112.6	4072.7	-6271.0	10.8	
60.35	66.0	18.3	50.3	2.0	-129.1	41.6	-118.5	-224.0	118.8	4018.1	-6693.1	43.5	
60.40	67.6	18.4	59.6	2.0	-135.9	41.7	-136.7	-211.4	125.9	4005.2	-7289.3	68.7	
60.45	69.2	18.9	64.0	2.0	-143.2	41.8	-155.5	-206.4	129.8	4216.3	-7780.6	76.5	
60.50	70.8	19.3	65.6	2.0	-148.7	41.9	-162.7	-217.1	135.7	4486.3	-8058.6	76.7	
60.55	72.4	19.5	67.3	2.0	-151.7	42.0	-159.6	-226.6	147.5	4651.3	-8196.7	79.3	
60.60	74.0	19.4	67.6	2.0	-151.5	42.1	-148.8	-232.9	158.6	4709.6	-8143.7	80.6	
60.65	75.6	19.5	65.0	2.0	-148.9	42.2	-137.7	-242.0	162.0	4697.2	-7912.7	74.3	
60.70	77.2	19.8	60.2	2.0	-146.3	42.3	-134.4	-243.8	162.4	4667.3	-7699.6	60.5	
