Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	280.7	16.0	61.5	0.8	-178.5	12.9	249.1	212.9	671.5	-3617.5	10286.8	23.4	
50.05	283.6	15.8	56.5	0.8	-176.0	13.0	237.3	202.4	654.7	-3517.0	10184.4	19.2	
50.10	286.4	15.5	53.4	0.7	-175.6	13.0	232.9	202.9	635.8	-3431.6	10204.9	16.6	
50.15	289.2	15.4	54.3	0.6	-176.0	13.1	239.3	206.5	624.8	-3512.6	10195.8	16.7	
50.20	292.0	15.8	50.9	0.6	-177.4	13.1	258.2	199.7	622.7	-3467.4	10289.0	0.8	
50.25	294.8	16.0	46.9	0.6	-182.3	13.1	283.1	191.7	615.5	-3404.2	10662.7	-21.2	
50.30	297.6	16.0	49.6	0.7	-188.6	13.1	299.0	194.5	600.9	-3629.6	11051.7	-24.7	
50.35	300.4	15.9	51.8	0.7	-190.9	13.2	300.7	202.2	589.3	-3883.1	11144.6	-19.5	
50.40	303.2	15.9	49.0	0.7	-187.9	13.2	291.9	197.7	581.8	-3857.1	10949.8	-22.3	
50.45	306.0	16.0	47.4	0.7	-180.1	13.3	269.4	177.7	571.7	-3632.4	10503.4	-19.1	
50.50	308.8	16.2	47.9	0.7	-170.4	13.3	237.2	164.2	557.0	-3392.5	9932.2	-5.2	
50.55	311.6	15.1	51.5	0.7	-161.6	13.3	202.4	162.2	539.2	-3226.4	9383.2	18.5	
50.60	314.4	14.4	54.4	0.7	-157.5	13.4	186.6	158.2	521.6	-3050.4	9176.6	30.1	
50.65	317.2	14.0	52.4	0.7	-159.3	13.4	200.4	152.8	514.2	-2777.6	9391.1	16.5	
50.70	320.0	14.2	48.9	0.8	-165.0	13.4	229.3	141.2	515.2	-2612.8	9830.9	-4.6	
50.75	322.8	14.3	46.3	0.8	-170.7	13.5	252.7	130.3	512.9	-2500.3	10264.7	-15.7	
50.80	325.6	14.5	45.9	0.8	-174.0	13.5	260.2	128.2	503.5	-2248.3	10566.4	-12.7	
50.85	328.4	14.7	47.4	0.7	-174.5	13.6	259.8	111.4	494.0	-1740.9	10726.1	-2.5	
50.90	331.2	14.7	45.5	0.7	-176.1	13.6	270.4	83.3	491.0	-855.4	10959.8	-12.9	
50.95	333.9	14.7	42.8	0.7	-180.3	13.6	287.6	42.2	490.8	287.0	11286.6	-36.2	
51.00	336.7	15.0	39.5	0.7	-184.6	13.7	296.3	-0.7	478.5	1325.4	11529.2	-55.1	
51.05	339.5	15.2	33.8	0.7	-182.9	13.7	287.0	-27.9	460.4	2060.8	11330.3	-60.8	
51.10	342.3	15.4	31.0	0.6	-175.2	13.7	270.6	-41.6	450.5	2519.9	10684.6	-55.6	
51.15	345.1	15.4	32.9	0.5	-164.9	13.7	257.2	-43.6	451.3	2702.4	9878.3	-42.7	
51.20	347.9	15.4	37.2	0.5	-156.5	13.8	248.9	-36.1	453.8	2725.0	9237.5	-24.9	
51.25	350.7	15.3	41.3	0.5	-152.3	13.8	243.6	-33.9	448.3	2647.0	8949.2	-11.1	
51.30	353.5	15.2	41.5	0.5	-152.8	13.8	244.8	-40.4	438.7	2632.7	8994.1	-8.4	
51.35	356.2	15.0	34.7	0.3	-154.5	13.8	246.3	-50.0	435.7	2887.0	9039.5	-20.4	
51.40	359.0	15.1	29.3	0.2	-154.7	13.9	239.6	-67.4	435.3	3291.8	8926.9	-33.5	
