Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	78.0	7.8	0.0	0.0	-41.6	-0.1	190.3	-279.3	416.9	7442.8	9802.9	-41.6	
50.05	80.3	7.9	0.0	0.0	-44.2	-0.1	192.8	-283.2	426.4	7459.2	9885.7	-44.2	
50.10	82.5	8.2	0.0	0.0	-47.5	-0.1	202.5	-288.6	441.6	7532.8	9978.8	-47.5	
50.15	84.8	8.2	0.0	0.0	-49.2	-0.1	215.1	-294.1	459.4	7563.7	10086.4	-49.2	
50.20	87.1	8.0	0.0	0.0	-51.4	-0.1	223.5	-301.0	471.7	7527.4	10257.9	-51.4	
50.25	89.4	8.0	0.0	0.0	-56.1	-0.1	225.0	-301.6	478.6	7522.1	10452.7	-56.1	
50.30	91.7	8.0	0.0	0.0	-55.2	-0.1	220.5	-300.2	485.9	7523.5	10528.5	-55.2	
50.35	94.0	7.9	0.0	0.0	-50.2	-0.1	215.4	-304.4	497.5	7609.2	10458.0	-50.2	
50.40	96.2	7.7	0.0	0.0	-53.0	-0.1	214.4	-306.9	510.8	7818.6	10386.4	-53.0	
50.45	98.5	7.7	0.0	0.0	-57.9	-0.1	210.7	-309.8	521.5	8018.3	10263.9	-57.9	
50.50	100.8	7.9	0.0	0.0	-50.6	-0.1	202.6	-309.6	530.6	8046.9	10067.1	-50.6	
50.55	103.0	8.1	0.0	0.0	-44.5	-0.1	200.2	-299.4	542.5	8010.9	9966.7	-44.5	
50.60	105.3	8.2	0.0	0.0	-44.5	-0.1	202.8	-289.7	554.6	7977.3	9979.1	-44.5	
50.65	107.5	8.3	0.0	0.0	-49.6	-0.1	208.0	-286.8	563.2	7911.3	10095.7	-49.6	
50.70	109.8	8.4	0.0	0.0	-55.7	-0.1	215.0	-280.9	571.1	7767.0	10299.5	-55.7	
50.75	112.1	8.6	0.0	0.0	-55.0	-0.1	221.1	-275.5	580.1	7556.8	10514.4	-55.0	
50.80	114.4	8.5	0.0	0.0	-52.8	-0.1	226.0	-276.2	589.3	7453.8	10720.2	-52.8	
50.85	116.7	8.3	0.0	0.0	-56.3	-0.1	231.9	-279.3	598.5	7476.8	10930.4	-56.3	
50.90	118.9	8.0	0.0	0.0	-58.8	-0.1	238.1	-282.7	608.5	7439.9	11091.8	-58.8	
50.95	121.2	7.7	0.0	0.0	-60.4	-0.1	243.8	-277.7	619.2	7258.0	11194.9	-60.4	
51.00	123.5	7.5	0.0	0.0	-58.8	-0.1	246.5	-268.7	627.3	7026.1	11266.7	-58.8	
51.05	125.7	7.5	0.0	0.0	-54.4	-0.1	244.2	-259.7	631.9	6764.0	11265.3	-54.4	
51.10	128.0	7.5	0.0	0.0	-43.7	-0.1	239.3	-244.8	638.7	6437.5	11151.1	-43.7	
51.15	130.2	7.4	0.0	0.0	-32.8	-0.1	232.7	-225.3	648.8	6078.2	10958.9	-32.8	
51.20	132.5	7.4	0.0	0.0	-23.3	-0.1	226.1	-210.6	657.5	5774.5	10805.0	-23.3	
51.25	134.8	7.5	0.0	0.0	-21.1	-0.1	225.2	-204.9	667.2	5622.1	10779.2	-21.1	
51.30	137.0	7.7	0.0	0.0	-22.2	-0.1	229.8	-200.9	681.1	5536.9	10841.4	-22.2	
51.35	139.3	7.9	0.0	0.0	-20.9	-0.1	233.9	-196.3	693.8	5402.3	10919.1	-20.9	
51.40	141.6	8.0	0.0	0.0	-21.9	-0.1	237.7	-189.8	700.5	5208.0	11069.0	-21.9	
51.45	143.8	8.0	0.0	0.0	-25.5	-0.1	244.6	-181.9	705.2	4980.9	11310.3	-25.5	
51.50	146.1	7.9	0.0	0.0	-28.5	-0.1	252.4	-174.4	711.9	4667.5	11528.7	-28.5	
51.55	148.4	8.2	0.0	0.0	-28.4	-0.1	256.4	-164.6	720.0	4305.9	11639.0	-28.4	
51.60	150.7	8.4	0.0	0.0	-25.6	-0.1	253.9	-153.1	726.3	4030.8	11635.9	-25.6	
51.65	152.9	8.5	0.0	0.0	-19.3	-0.1	247.2	-144.3	730.9	3870.2	11559.1	-19.3	
51.70	155.2	8.4	0.0	0.0	-13.5	-0.1	244.0	-137.0	736.2	3777.8	11511.9	-13.5	
51.75	157.5	8.2	0.0	0.0	-14.7	-0.1	247.3	-129.7	742.8	3717.4	11520.6	-14.7	
51.80	159.7	7.9	0.0	0.0	-22.3	-0.1	251.8	-124.6	747.3	3651.9	11507.5	-22.3	
51.85	162.0	7.9	0.0	0.0	-26.8	-0.1	251.8	-114.7	748.3	3495.6	11414.2	-26.8	
51.90	164.3	7.9	0.0	0.0	-19.9	-0.1	244.0	-93.2	747.4	3159.9	11202.8	-19.9	
51.95	166.6	7.9	0.0	0.0	-6.3	-0.1	234.1	-71.8	747.2	2691.9	10950.3	-6.3	
52.00	168.8	7.9	0.0	0.0	-2.2	-0.1	231.3	-57.1	749.9	2256.1	10809.8	-2.2	
52.05	171.1	8.0	0.0	0.0	-8.8	-0.1	236.4	-47.7	754.8	1887.4	10780.3	-8.8	
52.10	173.4	8.2	0.0	0.0	-12.5	-0.1	239.1	-38.4	759.5	1557.1	10694.2	-12.5	
52.15	175.7	8.5	0.0	0.0	-11.7	-0.1	235.0	-30.7	761.7	1326.8	10479.0	-11.7	
52.20	178.0	8.5	0.0	0.0	-7.2	-0.1	224.8	-28.4	760.2	1200.8	10140.5	-7.2	
52.25	180.3	8.3	0.0	0.0	-1.8	-0.1	211.0	-28.7	758.4	1070.7	9702.2	-1.8	
52.30	182.6	8.2	0.0	0.0	5.6	-0.1	198.1	-18.9	756.9	754.4	9304.9	5.6	
52.35	184.9	8.3	0.0	0.0	10.3	-0.1	190.9	2.0	753.3	331.1	9095.3	10.3	
52.40	187.1	8.4	0.0	0.0	9.9	-0.1	192.2	24.3	748.4	-132.0	9112.2	9.9	
52.45	189.4	8.5	0.0	0.0	5.3	-0.1	200.9	46.4	748.6	-601.6	9253.7	5.3	
52.50	191.7	8.5	0.0	0.0	1.6	-0.1	210.6	66.4	753.7	-1016.7	9382.0	1.6	
52.55	193.9	8.6	0.0	0.0	3.2	-0.1	213.3	77.4	755.4	-1283.8	9407.2	3.2	
52.60	196.2	8.5	0.0	0.0	4.6	-0.1	211.8	83.7	750.6	-1346.2	9397.4	4.6	
52.65	198.5	8.6	0.0	0.0	2.9	-0.1	211.5	87.2	745.6	-1311.2	9408.0	2.9	
52.70	200.8	8.6	0.0	0.0	0.6	-0.1	214.9	86.2	743.4	-1349.6	9465.2	0.6	
52.75	203.1	8.5	0.0	0.0	-5.0	-0.1	222.1	89.3	740.0	-1523.4	9616.8	-5.0	
52.80	205.4	8.5	0.0	0.0	-10.9	-0.1	226.6	98.7	731.3	-1839.7	9804.9	-10.9	
52.85	207.6	8.6	0.0	0.0	-12.8	-0.1	227.8	114.4	722.1	-2266.3	9933.0	-12.8	
52.90	209.9	8.6	0.0	0.0	-11.1	-0.1	231.7	135.3	719.1	-2681.0	9993.9	-11.1	
52.95	212.2	8.5	0.0	0.0	-7.8	-0.1	233.9	148.0	720.0	-2998.0	9943.4	-7.8	
53.00	214.5	8.5	0.0	0.0	-3.0	-0.1	229.1	148.5	715.9	-3206.6	9804.6	-3.0	
53.05	216.8	8.6	0.0	0.0	3.4	-0.1	219.8	152.6	705.7	-3325.9	9673.0	3.4	
53.10	219.0	8.4	0.0	0.0	15.5	-0.1	210.2	163.6	694.7	-3400.3	9567.9	15.5	
