Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	342.3	6.5	0.0	0.0	3.1	-0.1	159.9	74.3	84.8	-1465.7	7773.8	3.1	
50.05	344.2	6.4	0.0	0.0	-1.5	-0.1	163.7	60.2	80.2	-1059.1	7902.3	-1.5	
50.10	346.2	6.5	0.0	0.0	-5.5	-0.1	167.2	44.1	74.7	-695.2	8046.4	-5.5	
50.15	348.1	6.6	0.0	0.0	-5.8	-0.1	169.5	33.7	73.0	-450.8	8121.5	-5.8	
50.20	350.1	6.6	0.0	0.0	-2.0	-0.1	169.0	30.2	72.0	-266.4	8126.2	-2.0	
50.25	352.0	6.6	0.0	0.0	2.5	-0.1	166.2	23.7	67.4	-56.7	8123.5	2.5	
50.30	354.0	6.7	0.0	0.0	5.9	-0.1	165.1	13.3	63.8	164.1	8149.5	5.9	
50.35	355.9	6.7	0.0	0.0	7.1	-0.1	167.7	6.0	66.2	361.1	8205.9	7.1	
50.40	357.8	6.7	0.0	0.0	6.9	-0.1	172.2	-2.9	68.5	599.4	8312.6	6.9	
50.45	359.8	6.8	0.0	0.0	3.3	-0.1	175.5	-16.9	66.1	922.0	8447.4	3.3	
50.50	1.7	6.8	0.0	0.0	-2.2	-0.1	179.2	-30.0	64.0	1269.0	8589.5	-2.2	
50.55	3.6	6.8	0.0	0.0	-2.8	-0.1	181.0	-39.3	66.7	1504.0	8660.8	-2.8	
50.60	5.6	6.5	0.0	0.0	1.0	-0.1	180.4	-46.9	68.5	1631.5	8718.3	1.0	
50.65	7.5	6.7	0.0	0.0	2.0	-0.1	179.3	-55.6	66.4	1798.2	8828.0	2.0	
50.70	9.4	6.8	0.0	0.0	2.5	-0.1	179.6	-64.2	65.2	1950.0	8968.2	2.5	
50.75	11.4	6.6	0.0	0.0	4.0	-0.1	182.1	-68.7	69.5	2076.1	9114.2	4.0	
50.80	13.3	6.7	0.0	0.0	4.3	-0.1	187.2	-75.8	73.8	2275.2	9317.4	4.3	
50.85	15.2	6.6	0.0	0.0	0.6	-0.1	192.2	-91.3	73.4	2572.3	9570.9	0.6	
50.90	17.2	6.4	0.0	0.0	-7.0	-0.1	198.6	-106.1	74.3	2924.8	9830.4	-7.0	
50.95	19.1	6.4	0.0	0.0	-12.4	-0.1	204.0	-114.1	80.5	3239.3	10015.7	-12.4	
51.00	21.0	6.6	0.0	0.0	-14.0	-0.1	206.6	-122.5	85.8	3505.5	10132.3	-14.0	
51.05	22.9	6.7	0.0	0.0	-14.1	-0.1	207.5	-132.3	85.7	3723.8	10244.2	-14.1	
51.10	24.9	6.9	0.0	0.0	-13.2	-0.1	209.1	-141.3	86.7	3917.2	10323.9	-13.2	
51.15	26.8	7.0	0.0	0.0	-10.7	-0.1	209.5	-148.9	93.4	4086.7	10320.0	-10.7	
51.20	28.7	7.1	0.0	0.0	-8.5	-0.1	208.4	-155.8	100.3	4328.1	10295.0	-8.5	
51.25	30.7	7.3	0.0	0.0	-7.9	-0.1	207.4	-164.0	102.7	4626.9	10331.6	-7.9	
51.30	32.6	7.3	0.0	0.0	-5.9	-0.1	206.3	-176.4	106.7	4940.2	10357.0	-5.9	
51.35	34.5	7.2	0.0	0.0	-10.1	-0.1	209.7	-189.8	113.9	5266.0	10425.7	-10.1	
51.40	36.5	7.3	0.0	0.0	-17.3	-0.1	215.0	-202.4	120.8	5608.6	10512.7	-17.3	
51.45	38.4	7.1	0.0	0.0	-17.8	-0.1	216.4	-213.3	124.7	5866.2	10548.1	-17.8	
51.50	40.3	7.0	0.0	0.0	-17.3	-0.1	215.5	-218.4	128.2	6033.2	10565.0	-17.3	
51.55	42.2	7.0	0.0	0.0	-18.2	-0.1	215.5	-219.8	133.3	6123.4	10593.2	-18.2	
51.60	44.2	6.8	0.0	0.0	-19.6	-0.1	216.0	-224.6	139.4	6194.2	10587.5	-19.6	
