Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	275.7	13.0	60.5	0.3	-191.4	7.2	246.7	257.1	675.4	-5101.2	10631.4	13.3	
50.05	278.5	13.0	68.5	0.5	-195.3	7.3	258.4	245.1	662.1	-4839.6	11088.7	14.9	
50.10	281.2	12.6	66.4	0.7	-200.1	7.3	270.4	242.8	646.1	-4656.5	11549.9	9.0	
50.15	284.0	11.6	62.3	0.7	-203.5	7.3	277.2	243.0	630.4	-4551.6	11867.0	11.9	
50.20	286.7	11.7	61.3	0.5	-205.3	7.3	284.3	239.9	620.6	-4335.2	12088.5	19.0	
50.25	289.5	11.9	63.8	0.5	-205.1	7.4	291.6	220.9	613.1	-3892.3	12242.6	16.5	
50.30	292.2	12.1	69.2	0.7	-203.2	7.4	290.8	195.6	599.3	-3467.3	12281.5	15.5	
50.35	295.0	11.4	70.1	0.8	-200.3	7.4	281.0	182.7	580.6	-3171.8	12197.5	22.3	
50.40	297.7	11.0	66.8	0.8	-197.7	7.5	272.7	176.5	564.5	-2892.1	12109.6	31.0	
50.45	300.4	11.0	63.8	0.8	-195.5	7.5	270.2	165.2	552.0	-2489.3	12058.2	31.3	
50.50	303.1	10.9	66.6	0.8	-194.7	7.6	270.4	158.3	537.8	-2256.1	12066.3	30.7	
50.55	305.9	11.0	74.9	1.0	-197.3	7.6	275.3	166.1	523.2	-2436.1	12220.8	36.2	
50.60	308.6	11.1	75.2	1.1	-203.1	7.7	287.5	175.6	510.8	-2713.9	12569.3	35.5	
50.65	311.3	10.9	62.3	1.0	-208.7	7.7	303.8	171.0	501.9	-2654.4	12993.1	21.2	
50.70	314.0	10.2	50.4	0.6	-211.2	7.8	314.1	157.4	495.5	-2392.7	13227.4	8.1	
50.75	316.7	9.3	52.8	0.3	-209.9	7.8	312.7	151.3	489.5	-2180.5	13186.4	12.2	
