Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	317.3	13.0	-46.3	-1.8	181.0	6.9	242.0	147.2	392.3	-2073.0	11250.6	37.1	
50.05	319.9	13.3	-37.2	-1.7	179.0	6.9	241.6	126.4	387.9	-1671.7	11198.7	42.4	
50.10	322.4	13.2	-35.9	-1.6	177.7	6.8	243.5	99.0	384.8	-1196.6	11190.2	39.7	
50.15	324.9	13.2	-40.9	-1.6	178.9	6.7	242.5	88.8	371.0	-849.4	11336.0	39.0	
50.20	327.5	13.0	-44.0	-1.7	182.0	6.6	239.8	92.3	352.7	-653.0	11599.9	46.5	
50.25	330.0	12.3	-43.4	-1.8	185.7	6.5	243.9	88.1	344.1	-475.2	11893.4	50.6	
50.30	332.5	11.9	-41.3	-1.8	189.5	6.4	255.7	73.0	345.3	-195.2	12167.8	44.1	
50.35	335.0	11.7	-40.2	-1.7	192.3	6.4	263.3	61.1	343.1	41.7	12366.7	39.9	
50.40	337.6	11.9	-41.7	-1.7	192.5	6.3	257.9	60.1	333.2	78.1	12410.9	49.2	
50.45	340.1	11.7	-45.2	-1.8	191.8	6.2	250.7	56.9	325.4	191.8	12382.9	56.3	
50.50	342.6	11.8	-47.1	-2.0	192.8	6.1	254.7	43.8	326.9	527.6	12441.3	47.2	
50.55	345.2	12.2	-45.7	-1.9	195.1	6.0	262.7	23.6	329.2	869.5	12581.9	36.2	
50.60	347.7	11.5	-47.2	-1.9	199.1	5.9	270.2	8.6	321.9	1010.2	12859.3	28.6	
50.65	350.3	11.2	-52.0	-1.9	202.8	5.8	275.2	2.4	311.3	1063.1	13133.6	23.1	
50.70	352.8	11.4	-55.6	-1.9	204.2	5.7	278.0	-8.5	309.8	1197.4	13220.0	20.7	
50.75	355.3	11.7	-57.8	-2.0	204.1	5.6	281.4	-23.8	315.9	1432.9	13174.8	16.0	
50.80	357.9	11.8	-54.4	-2.0	203.1	5.5	280.7	-34.1	318.0	1612.9	13075.7	16.7	
50.85	0.4	11.5	-47.8	-1.9	201.2	5.4	273.2	-41.1	312.6	1684.4	12940.1	26.3	
50.90	2.9	11.1	-49.4	-1.9	200.6	5.3	270.8	-49.0	308.8	1862.2	12875.8	24.4	
50.95	5.4	10.6	-57.4	-1.9	202.7	5.2	279.0	-59.0	312.1	2228.6	12948.3	8.8	
51.00	8.0	10.0	-60.2	-1.9	204.2	5.1	285.9	-72.4	317.5	2647.6	12953.0	1.3	
51.05	10.5	10.0	-58.3	-1.9	203.2	5.0	284.0	-87.5	320.2	3051.8	12775.1	0.4	
51.10	13.0	10.0	-53.8	-1.8	199.6	4.9	274.1	-102.3	319.6	3360.6	12431.4	3.1	
51.15	15.5	10.0	-47.8	-1.7	193.6	4.8	259.3	-114.2	323.9	3602.8	11914.8	9.5	
51.20	18.1	9.8	-34.8	-1.2	188.4	4.8	247.7	-126.4	332.7	3939.2	11396.7	15.0	
51.25	20.6	9.9	-40.4	-0.9	185.8	4.7	242.2	-140.5	340.0	4266.7	11054.4	7.1	
51.30	23.1	10.2	-45.3	-0.7	184.6	4.7	236.6	-153.7	343.8	4554.1	10833.3	-0.9	
51.35	25.7	10.2	-48.8	-0.5	184.2	4.6	229.7	-167.7	347.2	4880.1	10644.4	-5.7	
51.40	28.2	10.5	-49.6	-0.4	184.1	4.6	221.0	-186.6	351.5	5253.8	10435.1	-2.9	
51.45	30.8	10.8	-49.4	-0.3	185.3	4.6	215.2	-201.2	357.8	5659.7	10303.1	3.2	
51.50	33.3	10.5	-53.4	-0.2	188.5	4.6	214.0	-210.7	367.0	6119.7	10294.8	-4.1	
51.55	35.8	10.0	-57.8	-0.1	193.9	4.6	216.7	-220.9	372.8	6498.5	10507.3	-14.7	
51.60	38.4	9.4	-64.3	-0.1	200.6	4.6	228.3	-226.8	377.3	6710.7	10922.6	-27.9	
51.65	40.9	9.2	-69.2	-0.0	206.7	4.6	246.0	-230.8	387.4	6791.0	11352.5	-36.8	
51.70	43.5	9.1	49.7	0.0	-212.5	4.6	264.1	-239.5	399.1	6895.8	11722.9	-46.4	
51.75	46.0	9.0	48.6	0.0	-217.4	4.6	274.8	-244.4	407.7	7102.4	11985.5	-54.1	
51.80	48.5	8.9	50.3	0.1	-219.3	4.6	273.6	-248.0	414.5	7253.9	12055.7	-49.2	
51.85	51.1	9.0	54.2	0.1	-220.7	4.6	271.7	-259.8	421.5	7323.9	12106.0	-36.7	
51.90	53.6	9.1	54.2	0.1	-224.2	4.6	277.7	-272.7	432.6	7469.0	12271.0	-39.5	
51.95	56.2	9.2	51.5	0.1	-229.1	4.6	287.3	-285.6	443.8	7632.4	12546.2	-53.3	
52.00	58.7	9.4	49.0	0.1	-233.4	4.6	295.6	-297.0	451.4	7694.4	12833.2	-66.1	
52.05	61.3	9.7	48.8	0.1	-235.4	4.6	302.4	-292.7	461.9	7640.7	13020.6	-68.6	
52.10	63.8	9.9	48.0	0.1	-235.2	4.6	307.5	-284.5	476.1	7486.8	13093.5	-70.9	
52.15	66.4	9.7	47.7	0.1	-234.2	4.6	307.9	-286.8	488.7	7395.9	13038.8	-70.8	
52.20	68.9	9.5	47.1	0.1	-233.6	4.6	305.3	-293.0	497.9	7458.7	12935.7	-72.2	
52.25	71.4	9.5	48.2	0.1	-231.0	4.6	298.3	-294.6	508.2	7462.3	12707.2	-65.5	
52.30	74.0	9.3	48.0	0.1	-227.2	4.6	289.3	-293.6	524.8	7590.3	12304.9	-62.3	
52.35	76.5	9.1	48.3	0.1	-225.2	4.6	278.8	-300.5	542.4	7937.2	11894.7	-59.4	
52.40	79.0	8.9	49.1	0.1	-223.7	4.7	265.3	-314.6	554.2	8198.3	11553.7	-55.0	
52.45	81.6	8.7	52.5	0.1	-221.2	4.7	251.8	-319.7	567.6	8256.1	11286.7	-41.0	
52.50	84.1	8.7	55.2	0.1	-219.9	4.7	245.0	-311.2	581.2	8162.8	11259.3	-30.2	
52.55	86.7	8.8	55.9	0.1	-223.0	4.7	248.2	-308.9	593.6	8243.9	11479.9	-31.0	
52.60	89.3	8.7	56.4	0.1	-230.5	4.7	262.1	-320.4	607.0	8573.0	11868.0	-36.9	
52.65	91.8	9.0	58.6	0.1	-237.5	4.7	277.0	-333.9	622.2	8833.3	12239.9	-36.1	
52.70	94.4	9.5	58.7	0.1	-243.1	4.7	291.1	-338.1	637.9	8975.1	12600.0	-41.2	
52.75	97.0	9.0	56.7	0.1	-250.5	4.7	305.5	-338.0	649.9	9193.4	13088.5	-52.4	
52.80	99.5	8.7	56.3	0.1	-260.0	4.7	320.4	-348.2	659.1	9523.0	13662.7	-64.1	
52.85	102.1	8.7	56.8	0.0	-268.4	4.7	339.5	-353.5	670.3	9726.6	14230.7	-71.5	
52.90	104.7	8.8	56.3	0.0	-273.8	4.7	359.1	-341.7	684.1	9678.2	14716.3	-78.9	
52.95	107.2	9.0	55.1	0.0	-276.3	4.7	366.6	-330.3	695.0	9546.4	15025.7	-86.0	
53.00	109.8	9.2	54.7	0.0	-276.9	4.7	361.7	-327.1	701.8	9414.6	15181.3	-88.3	
53.05	112.4	8.9	56.1	0.0	-275.4	4.7	353.5	-324.2	711.3	9208.1	15195.5	-82.3	
53.10	114.9	9.0	58.6	0.0	-271.9	4.7	346.6	-311.7	724.9	8898.4	15100.7	-70.2	
53.15	117.5	9.2	59.8	0.0	-269.4	4.7	343.5	-297.3	737.4	8652.4	15056.6	-63.8	
53.20	120.1	9.1	61.1	0.0	-269.4	4.7	343.2	-297.5	747.7	8494.8	15133.3	-59.3	
53.25	122.7	9.1	64.1	0.0	-270.0	4.7	346.0	-300.7	758.4	8218.3	15315.8	-49.9	
53.30	125.2	9.3	66.1	0.0	-271.5	4.7	357.0	-286.2	770.2	7798.0	15657.1	-44.4	
53.35	127.8	9.8	65.4	0.0	-274.1	4.7	371.1	-268.4	780.6	7423.1	16040.8	-49.5	
53.40	130.4	10.0	65.3	0.0	-274.9	4.7	377.9	-261.6	790.5	7092.0	16247.4	-50.6	
53.45	133.0	10.1	67.1	0.0	-272.6	4.7	378.7	-252.0	805.0	6706.9	16220.9	-42.2	
53.50	135.5	10.2	68.9	0.0	-268.0	4.7	374.3	-234.4	820.3	6359.5	16014.3	-31.5	
53.55	138.1	10.2	71.1	0.0	-262.8	4.7	361.9	-225.9	829.0	6179.1	15704.8	-18.6	
53.60	140.7	10.2	73.2	0.0	-258.5	4.7	348.9	-225.3	835.7	6180.7	15385.5	-7.4	
53.65	143.3	10.2	73.3	0.0	-255.1	4.7	345.0	-219.4	846.0	6222.9	15098.3	-3.3	
53.70	145.9	10.2	72.2	0.0	-252.8	4.7	348.4	-215.5	858.7	6259.3	14879.5	-5.0	
53.75	148.5	9.8	69.4	0.0	-252.3	4.7	354.4	-206.2	867.0	6249.8	14835.0	-14.0	
53.80	151.1	9.2	68.6	0.0	-251.6	4.7	355.7	-198.5	871.3	6102.7	14842.7	-16.1	
53.85	153.7	9.2	70.8	0.0	-249.5	4.7	353.9	-191.1	878.6	5862.3	14783.8	-6.6	
53.90	156.3	9.2	71.7	0.0	-247.8	4.7	354.7	-172.3	889.2	5669.9	14734.5	-1.8	
53.95	158.9	9.2	72.9	0.0	-246.7	4.7	352.4	-161.9	893.2	5555.1	14704.3	3.5	
54.00	161.5	9.3	75.2	0.0	-246.3	4.7	346.6	-164.1	893.0	5527.7	14697.1	12.0	
54.05	164.1	9.0	78.1	0.0	-247.0	4.7	345.4	-159.2	895.3	5505.2	14769.0	21.0	
54.10	166.7	9.0	78.8	0.0	-247.6	4.7	346.5	-153.2	898.7	5448.1	14845.8	23.0	
54.15	169.3	9.3	77.1	0.0	-248.0	4.7	346.5	-149.8	900.0	5415.3	14886.3	16.7	
54.20	171.9	9.7	75.5	0.0	-247.3	4.7	346.0	-131.1	899.2	5146.4	14948.6	12.0	
54.25	174.5	9.9	76.4	0.0	-244.6	4.7	343.6	-105.2	900.3	4532.2	14971.1	17.6	
54.30	177.2	9.9	75.3	0.0	-243.5	4.7	347.0	-82.7	903.1	3905.0	15064.8	15.0	
54.35	179.8	10.0	71.9	0.0	-243.8	4.7	352.6	-59.2	901.3	3392.7	15208.6	3.0	
54.40	182.4	10.0	72.0	0.0	-242.6	4.7	352.7	-45.8	897.1	2918.8	15224.3	4.5	
54.45	185.0	9.8	73.8	0.0	-239.0	4.7	348.1	-27.1	899.2	2439.8	15046.2	14.5	
54.50	187.6	9.3	76.1	0.0	-233.6	4.7	338.7	-11.1	901.4	2006.9	14727.7	27.8	
54.55	190.2	9.7	77.3	0.0	-226.9	4.7	322.7	-14.6	895.6	1651.5	14313.2	38.6	
54.60	192.8	10.2	76.3	0.0	-221.7	4.7	313.1	-9.9	890.5	1280.1	13991.8	40.1	
54.65	195.4	10.7	74.8	0.0	-219.3	4.7	314.2	20.1	891.5	642.5	13847.7	37.4	
54.70	198.0	10.1	74.2	0.0	-220.2	4.7	321.1	49.2	890.9	-174.7	13896.5	34.5	
54.75	200.6	9.7	71.8	0.0	-223.7	4.7	332.0	69.7	883.7	-840.7	14102.3	22.9	
54.80	203.2	10.0	70.6	0.0	-225.8	4.7	338.4	85.7	876.3	-1430.4	14188.4	16.6	
54.85	205.8	9.8	72.8	0.0	-223.6	4.7	332.9	109.7	875.9	-2075.7	13937.5	26.2	
