Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	290.0	10.2	79.3	0.0	-211.7	5.8	273.1	244.1	553.7	-5192.2	12350.3	62.0	
50.05	292.6	10.2	77.3	0.1	-211.5	5.8	279.4	241.7	542.0	-5117.2	12365.3	48.2	
50.10	295.3	10.2	75.4	0.1	-211.8	5.9	290.4	234.7	535.6	-5033.6	12416.3	37.5	
50.15	297.9	10.5	69.3	0.1	-210.3	5.9	296.7	224.1	528.5	-4775.2	12407.7	27.4	
50.20	300.6	10.6	64.0	0.1	-205.7	5.9	292.8	209.1	515.9	-4355.1	12238.9	23.5	
50.25	303.2	10.6	66.3	0.0	-198.2	5.9	278.4	196.6	503.7	-3889.0	11862.4	35.5	
50.30	305.9	10.6	72.4	0.1	-192.7	5.9	269.4	184.5	495.6	-3426.9	11621.2	50.5	
50.35	308.5	11.0	74.2	0.2	-192.3	5.9	273.2	168.4	487.5	-3006.1	11733.1	49.4	
50.40	311.2	11.3	69.8	0.2	-195.2	5.9	281.1	147.5	474.1	-2538.1	12083.5	38.5	
50.45	313.8	11.6	64.1	0.1	-199.6	5.9	290.5	134.8	459.4	-2149.8	12504.9	30.7	
50.50	316.5	10.9	-54.8	-0.0	203.5	5.9	298.6	135.3	449.1	-1922.1	12822.9	35.9	
50.55	319.1	10.6	-52.1	-0.2	204.8	5.9	302.1	130.4	443.7	-1629.2	12962.1	45.1	
50.60	321.8	10.8	-46.5	-0.2	203.2	5.9	297.5	108.5	437.5	-1193.5	12933.4	50.5	
50.65	324.4	10.5	-40.0	-0.2	201.8	5.9	290.6	88.8	427.8	-809.1	12901.8	57.2	
50.70	327.1	10.8	-38.7	-0.2	201.4	5.9	283.8	81.5	417.6	-563.1	12914.7	67.0	
50.75	329.8	11.5	-41.8	-0.2	202.2	5.9	281.5	72.6	409.1	-235.7	13008.8	67.3	
50.80	332.4	11.5	-43.5	-0.3	204.8	5.8	285.8	54.7	403.1	231.0	13209.7	60.9	
50.85	335.1	11.7	-42.5	-0.2	210.1	5.8	296.6	38.3	397.7	562.1	13577.4	55.6	
50.90	337.7	12.0	-43.6	-0.1	218.7	5.8	314.6	33.3	391.0	652.1	14180.8	53.2	
50.95	340.4	12.4	-56.5	-0.1	230.0	5.8	341.0	30.2	385.4	737.6	14962.1	38.2	
51.00	343.0	12.5	-70.4	-0.3	239.9	5.8	364.7	17.1	384.2	969.2	15634.1	20.5	
51.05	345.7	12.5	-75.4	-0.5	245.9	5.8	378.2	3.6	385.4	1242.1	16033.3	13.8	
51.10	348.3	12.1	-68.9	-0.6	246.6	5.8	373.6	-6.0	383.5	1389.9	16087.1	23.6	
51.15	351.0	11.9	-60.5	-0.6	246.7	5.7	365.8	-13.4	376.3	1510.6	16112.9	36.9	
51.20	353.7	11.6	-62.2	-0.5	249.1	5.7	368.5	-27.4	370.3	1807.4	16258.4	30.1	
51.25	356.3	11.3	-66.1	-0.5	250.7	5.7	374.3	-46.9	371.2	2087.2	16324.1	21.2	
51.30	359.0	11.2	-65.8	-0.5	249.7	5.7	374.7	-55.0	375.3	2237.1	16223.6	20.6	
51.35	1.6	11.1	-64.2	-0.4	246.5	5.6	368.0	-57.3	376.4	2333.3	15982.3	20.6	
51.40	4.3	11.0	-63.0	-0.4	241.6	5.6	355.9	-66.7	375.9	2393.3	15624.5	19.6	
