Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	277.8	18.5	-58.4	-0.1	141.9	18.3	208.7	180.1	610.5	-3320.6	7635.2	-72.4	
50.05	280.5	18.3	-59.3	-0.1	140.3	18.3	209.1	175.9	594.1	-3483.5	7454.4	-72.8	
50.10	283.1	18.3	-63.2	-0.1	137.4	18.3	214.8	176.6	583.2	-3404.8	7240.8	-76.3	
50.15	285.7	18.3	-59.3	-0.1	136.0	18.3	219.3	182.1	572.4	-3415.8	7102.8	-64.0	
50.20	288.4	17.5	-51.8	-0.1	135.2	18.3	215.7	184.1	556.7	-3519.1	7007.6	-46.6	
50.25	291.0	16.7	-54.6	-0.1	132.7	18.3	204.6	191.5	536.4	-3431.4	6867.9	-51.4	
50.30	293.6	17.1	-55.4	-0.2	127.3	18.3	187.4	181.1	518.7	-3287.0	6563.0	-53.9	
50.35	296.2	17.0	-52.3	-0.3	123.0	18.3	182.3	169.9	510.3	-3127.7	6325.6	-38.2	
50.40	298.8	16.8	-51.9	-0.5	122.7	18.3	191.4	175.8	507.7	-2932.7	6354.2	-32.0	
50.45	301.4	17.1	-51.3	-0.7	125.5	18.2	201.5	165.3	497.2	-2822.8	6647.1	-34.0	
50.50	304.0	17.6	-58.5	-0.7	131.1	18.2	216.3	149.1	479.9	-2693.9	7163.5	-57.0	
50.55	306.6	17.7	-66.4	-0.9	136.4	18.2	230.9	144.5	471.4	-2660.4	7574.1	-75.3	
50.60	309.2	16.6	-70.0	-1.1	138.5	18.1	232.6	139.0	463.6	-2825.4	7697.8	-78.6	
50.65	312.0	16.0	-60.7	-1.3	156.4	18.1	209.2	197.2	445.1	-5368.9	7864.6	-23.6	
50.70	314.7	15.5	-69.3	-1.4	153.8	18.0	191.7	181.1	424.9	-5176.0	7862.7	-69.4	
50.75	317.3	15.1	-85.5	-1.3	151.1	17.9	223.5	214.5	423.0	-4525.2	7861.0	-149.3	
50.80	320.0	15.7	-27.9	-0.5	138.1	17.9	165.4	107.9	433.5	-4961.7	6790.8	-65.9	
50.85	322.6	16.6	31.4	0.1	-122.8	17.9	149.5	170.2	432.7	-3968.1	5969.6	-95.9	
50.90	325.2	17.9	15.9	0.6	-118.9	17.9	160.3	167.3	415.5	-3729.2	5768.9	-124.7	
50.95	327.9	16.7	28.9	1.0	-119.8	17.9	128.2	64.0	397.2	-4486.6	5646.3	-65.6	
51.00	330.6	16.1	15.3	1.2	-119.3	18.0	156.9	134.0	398.3	-3702.8	5920.2	-100.2	
51.05	333.1	15.8	13.4	1.4	-118.5	18.0	186.4	130.7	407.6	-3492.2	5901.8	-97.5	
51.10	335.8	15.5	31.1	1.6	-110.3	18.1	156.9	105.5	403.9	-3295.0	5425.7	-22.1	
51.15	338.4	15.5	29.6	1.7	-103.5	18.2	150.6	180.2	404.0	-2232.0	5246.5	-15.9	
51.20	341.1	15.8	30.6	1.8	-100.0	18.3	152.6	108.2	407.0	-2336.0	5064.2	-5.4	
51.25	343.8	16.2	27.3	1.8	-95.8	18.4	150.3	59.7	420.9	-2052.0	4905.1	-9.8	
51.30	346.5	16.2	14.6	1.9	-98.0	18.5	172.2	96.7	429.2	-1144.6	5253.4	-53.7	
51.35	349.2	16.1	12.8	1.9	-101.0	18.6	176.1	29.2	414.9	-1324.2	5508.1	-61.1	
51.40	352.0	15.7	7.4	1.9	-100.1	18.7	170.6	19.9	411.7	-989.2	5533.0	-77.7	
51.45	354.8	15.9	-3.8	1.9	-98.4	18.8	171.7	33.9	427.0	-557.3	5440.7	-113.7	
51.50	357.6	16.3	-8.6	2.0	-97.6	18.9	162.7	-37.4	427.2	-1116.1	5322.0	-128.9	
51.55	0.3	17.1	-15.5	2.0	-96.6	19.0	159.4	-23.1	419.4	-788.6	5328.3	-151.0	
51.60	3.1	17.1	-12.3	2.0	-96.1	19.1	163.1	-25.5	420.1	-197.8	5327.5	-139.2	
51.65	5.8	16.8	-8.1	2.0	-92.9	19.2	157.8	-76.2	433.8	38.2	5052.5	-121.5	
51.70	8.5	16.2	-11.6	2.0	-89.7	19.3	157.1	-36.1	450.7	703.3	4783.6	-130.2	
