Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	305.0	9.0	-63.4	-0.5	230.9	5.1	343.3	193.6	494.7	-3426.4	14408.8	37.2	
50.05	307.7	9.0	-71.7	-0.8	231.2	5.0	351.0	182.5	486.9	-3092.5	14511.7	21.7	
50.10	310.4	8.9	-65.5	-1.0	228.3	5.0	349.0	174.4	479.6	-2891.3	14347.1	21.9	
50.15	313.0	8.8	-52.7	-0.9	222.8	4.9	336.0	160.9	471.4	-2705.2	14023.5	36.3	
50.20	315.7	8.5	-45.3	-0.8	215.4	4.9	315.0	138.5	460.0	-2327.6	13617.0	47.6	
50.25	318.4	9.1	-39.5	-0.8	206.6	4.8	291.9	117.3	448.2	-1850.5	13115.3	64.4	
50.30	321.0	9.5	-35.1	-0.7	200.3	4.8	275.2	108.5	438.1	-1567.7	12728.6	76.6	
50.35	323.7	9.8	-31.6	-0.7	200.4	4.8	274.4	108.1	428.8	-1431.1	12762.0	84.7	
50.40	326.3	9.7	-35.7	-0.6	206.1	4.7	288.2	97.0	418.0	-1202.7	13206.5	77.7	
50.45	328.9	9.3	-45.6	-0.7	212.7	4.7	305.1	80.4	409.7	-855.6	13704.6	66.5	
50.50	331.6	8.7	-53.1	-0.9	217.5	4.7	319.3	75.8	408.5	-523.7	14048.7	61.4	
50.55	334.2	8.4	-52.3	-1.1	222.3	4.6	329.3	75.7	408.0	-232.1	14388.6	63.1	
50.60	336.8	8.6	-46.4	-1.1	228.7	4.6	335.5	59.6	401.9	219.4	14875.8	70.2	
50.65	339.5	9.3	-46.3	-1.0	238.7	4.5	347.0	24.7	392.5	826.9	15599.2	69.6	
50.70	342.1	9.5	-54.6	-1.0	250.4	4.5	365.6	-0.1	386.3	1348.9	16405.6	58.6	
50.75	344.7	9.3	-64.0	-1.1	260.0	4.4	380.8	-3.4	384.9	1697.3	17055.6	53.3	
50.80	347.4	9.0	-66.9	-1.3	265.8	4.3	383.6	-10.0	381.4	1980.0	17465.4	59.0	
50.85	350.1	9.4	-61.6	-1.3	270.0	4.3	380.6	-32.2	374.9	2324.9	17750.9	65.6	
50.90	352.7	9.8	-53.3	-1.2	274.6	4.2	385.4	-52.5	374.4	2657.7	18037.7	71.2	
50.95	355.4	10.0	-50.7	-1.0	277.7	4.2	391.6	-63.4	378.7	2799.3	18227.3	78.7	
51.00	358.0	9.6	-56.9	-0.9	279.6	4.1	393.4	-66.1	378.8	2961.8	18343.4	76.0	
51.05	0.7	9.5	-60.9	-0.8	282.1	4.1	394.6	-68.2	375.5	3290.5	18473.1	63.3	
51.10	3.3	9.5	-54.9	-0.6	282.2	4.0	390.1	-86.0	377.3	3653.9	18416.0	63.1	
51.15	6.0	9.7	-52.9	-0.3	281.9	4.0	387.7	-104.4	383.3	4030.6	18298.4	66.2	
51.20	8.7	10.0	-61.0	-0.2	282.5	4.0	387.3	-114.1	385.8	4488.4	18235.5	57.4	
51.25	11.3	10.3	-72.3	-0.3	283.7	4.0	385.6	-127.9	382.0	4937.3	18204.6	44.4	
51.30	14.0	10.2	-78.9	-0.4	285.3	4.0	389.7	-136.9	386.0	5295.3	18210.4	33.0	
51.35	16.7	10.1	-72.7	-0.3	287.4	4.0	398.9	-146.6	400.2	5608.5	18231.9	25.1	
51.40	19.3	10.1	102.0	0.0	-290.6	4.0	406.9	-162.2	404.2	5727.1	18408.9	16.5	
51.45	22.0	10.1	96.0	0.3	-293.7	4.0	409.0	-172.4	403.3	5912.4	18578.8	5.3	
51.50	24.7	9.7	82.5	0.3	-295.3	4.0	408.0	-184.3	408.9	6217.0	18590.0	-10.7	
