Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	296.7	11.9	-40.2	-1.2	226.7	6.8	308.1	181.5	499.9	-2967.9	14291.7	79.7	
50.05	299.4	12.0	-42.0	-1.1	226.2	6.7	314.4	187.6	493.5	-3145.4	14197.8	76.9	
50.10	302.0	11.8	-41.7	-1.1	223.2	6.7	313.4	198.4	489.3	-3399.8	13894.8	76.4	
50.15	304.6	11.5	-37.3	-1.0	219.9	6.6	302.7	196.8	475.3	-3576.6	13630.6	76.5	
50.20	307.2	11.6	-33.9	-0.8	217.6	6.6	291.5	191.7	458.1	-3669.8	13472.9	77.8	
50.25	309.9	11.5	-36.1	-0.7	215.3	6.6	287.0	190.0	450.8	-3686.2	13311.7	77.5	
50.30	312.5	11.3	-42.5	-0.7	212.9	6.5	288.6	180.2	448.5	-3519.9	13179.3	69.6	
50.35	315.1	10.8	-47.6	-0.8	210.8	6.5	291.7	163.2	441.0	-3154.8	13135.4	54.5	
50.40	317.8	10.4	-45.4	-0.7	207.6	6.4	289.8	143.8	431.1	-2773.7	13009.2	46.8	
50.45	320.4	10.0	-40.1	-0.6	203.4	6.4	284.3	136.0	425.4	-2572.1	12761.4	49.9	
50.50	323.0	10.0	-39.3	-0.5	199.4	6.4	278.2	134.1	421.2	-2416.0	12502.4	50.8	
50.55	325.7	10.0	-42.0	-0.5	195.5	6.4	269.3	124.2	410.3	-2246.8	12279.1	47.1	
50.60	328.3	10.1	-43.5	-0.5	191.4	6.3	259.0	119.3	398.3	-2094.1	12036.5	43.8	
50.65	330.9	10.0	-42.1	-0.5	186.8	6.3	251.5	117.8	395.4	-1846.7	11748.1	42.9	
50.70	333.5	10.0	-40.5	-0.5	182.6	6.3	247.4	101.8	395.2	-1422.1	11514.1	40.2	
50.75	336.2	10.1	-42.5	-0.4	180.3	6.3	247.3	77.7	389.1	-800.6	11430.9	27.6	
50.80	338.8	9.8	-45.7	-0.3	179.6	6.2	252.0	56.0	383.4	-156.5	11412.2	9.8	
50.85	341.4	10.2	-48.3	-0.2	179.1	6.2	258.0	35.5	382.6	245.7	11366.7	-2.7	
50.90	344.1	10.6	-54.8	-0.1	178.5	6.2	262.1	21.2	381.7	576.1	11302.6	-15.3	
50.95	346.7	10.5	-58.8	-0.2	176.3	6.2	255.3	8.9	372.7	874.6	11146.5	-20.0	
51.00	349.4	10.5	-55.3	-0.3	170.8	6.2	237.1	-2.2	361.3	1010.9	10780.3	-8.6	
51.05	352.0	10.5	-50.8	-0.4	164.6	6.2	220.5	-0.9	357.3	1024.9	10357.4	4.1	
51.10	354.6	10.5	-48.5	-0.4	161.0	6.2	214.1	-4.5	358.0	1228.8	10079.4	-0.7	
51.15	357.2	10.3	-50.2	-0.4	161.1	6.2	215.5	-25.5	354.0	1601.4	10029.3	-15.0	
51.20	359.9	10.2	-53.6	-0.4	162.0	6.1	218.0	-43.3	353.5	1954.9	10019.9	-21.6	
51.25	2.5	10.1	-54.2	-0.4	162.1	6.1	219.8	-46.5	359.7	2197.0	9963.6	-21.8	
51.30	5.1	9.7	-53.8	-0.4	163.6	6.1	222.4	-55.9	360.9	2350.5	10029.7	-19.0	
51.35	7.7	9.5	-56.9	-0.5	168.3	6.1	229.0	-69.3	356.1	2531.4	10324.1	-21.2	
51.40	10.4	9.6	-58.9	-0.5	173.6	6.1	238.4	-80.9	358.0	2719.5	10658.0	-24.3	
51.45	13.0	9.4	-58.8	-0.5	176.1	6.0	240.7	-93.4	365.9	2739.0	10822.0	-20.1	
51.50	15.6	9.2	-63.3	-0.7	179.9	6.0	246.1	-99.2	366.9	2796.0	11079.0	-21.7	
51.55	18.2	8.9	-68.1	-0.7	185.8	6.0	254.9	-108.6	367.1	3150.6	11409.7	-36.0	
51.60	20.9	9.0	-70.2	-0.7	192.3	5.9	268.7	-133.2	374.6	3617.0	11714.5	-51.2	
51.65	23.5	9.0	-72.5	-0.7	196.8	5.9	282.0	-152.7	387.9	3975.0	11879.8	-60.7	
51.70	26.1	8.9	-74.4	-0.6	198.6	5.9	286.1	-160.7	394.8	4226.4	11905.6	-66.6	
51.75	28.8	8.3	-76.8	-0.6	197.7	5.8	276.6	-177.8	393.8	4535.4	11724.0	-65.1	
51.80	31.4	8.1	-81.4	-0.7	196.0	5.8	266.8	-191.8	396.9	4830.6	11464.7	-63.2	
51.85	34.0	8.4	-77.9	-0.9	194.0	5.8	261.4	-190.3	410.6	5112.7	11172.9	-57.5	
51.90	36.6	8.8	-66.4	-0.8	191.2	5.7	251.0	-194.6	421.1	5276.3	10871.1	-41.8	
51.95	39.2	8.7	-62.6	-0.8	190.6	5.7	239.3	-209.0	423.1	5564.1	10676.7	-32.8	
52.00	41.9	8.4	-68.6	-0.8	193.3	5.6	237.4	-220.5	431.5	6082.3	10599.7	-42.9	
52.05	44.5	8.3	-72.5	-0.8	196.3	5.6	241.0	-232.2	447.7	6532.8	10545.6	-47.0	
52.10	47.1	8.3	-76.4	-0.9	200.8	5.6	251.2	-243.3	462.7	6862.3	10673.3	-49.6	
