Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	298.2	16.2	-47.7	-0.3	195.4	13.5	297.8	151.7	543.7	-2361.7	12034.5	31.1	
50.05	300.9	16.4	-40.1	-0.2	190.8	13.5	288.5	155.1	529.2	-2218.4	11734.6	42.6	
50.10	303.6	16.4	-37.8	-0.1	189.1	13.5	289.2	152.1	517.8	-1969.4	11662.2	42.8	
50.15	306.3	16.3	70.3	0.1	-190.4	13.5	296.4	140.1	505.7	-1648.8	11817.1	29.9	
50.20	309.0	16.0	64.8	0.2	-190.1	13.5	298.6	125.3	494.1	-1270.2	11864.2	16.0	
50.25	311.6	16.0	61.5	0.2	-186.5	13.5	289.3	114.9	482.9	-1167.4	11640.4	19.6	
50.30	314.3	16.2	56.4	0.1	-181.9	13.5	282.1	115.6	475.6	-1146.9	11321.7	23.0	
50.35	317.0	16.6	-53.3	-0.0	178.6	13.5	278.9	113.4	469.3	-984.9	11097.0	13.5	
50.40	319.8	16.6	-48.0	-0.1	174.9	13.5	268.3	98.2	458.1	-930.5	10878.1	15.4	
50.45	322.5	16.3	60.2	0.0	-171.8	13.5	257.1	84.1	446.3	-974.2	10691.4	24.0	
50.50	325.2	15.5	62.7	0.2	-170.4	13.5	253.7	80.4	438.4	-958.3	10609.3	24.0	
50.55	327.9	15.2	59.7	0.3	-168.9	13.5	250.3	71.4	432.3	-762.3	10532.5	17.2	
50.60	330.6	15.2	53.3	0.4	-168.0	13.6	246.0	54.5	427.9	-404.5	10508.9	9.3	
50.65	333.3	15.1	51.3	0.4	-170.5	13.6	251.0	39.7	422.7	3.5	10706.3	5.7	
50.70	336.0	15.5	49.0	0.4	-175.7	13.6	268.1	24.3	420.0	527.5	11045.8	-9.7	
50.75	338.7	16.0	43.3	0.4	-181.6	13.6	287.5	11.2	418.6	1095.7	11399.5	-29.9	
50.80	341.3	16.7	43.1	0.3	-186.5	13.6	299.4	-5.4	408.4	1427.8	11706.3	-29.9	
50.85	344.0	16.5	46.9	0.3	-189.2	13.7	307.0	-10.0	399.7	1657.2	11868.0	-21.9	
50.90	346.7	16.4	48.6	0.2	-188.6	13.7	311.9	-14.8	402.3	1969.4	11757.5	-18.8	
50.95	349.4	16.5	46.7	0.2	-183.4	13.7	304.4	-40.1	406.0	2411.4	11284.0	-19.8	
51.00	352.1	16.4	42.0	0.2	-175.5	13.7	285.3	-62.1	402.6	2920.2	10591.3	-27.7	
51.05	354.8	16.0	39.0	0.1	-165.0	13.7	259.0	-70.3	398.0	3153.8	9772.8	-25.1	
51.10	357.5	15.5	39.3	0.1	-156.2	13.7	238.3	-80.4	396.9	3145.3	9125.4	-12.1	
51.15	0.2	15.5	-56.7	-0.1	154.5	13.7	232.7	-93.3	393.9	3417.6	8891.5	-23.4	
51.20	2.9	15.6	-59.9	-0.2	155.2	13.7	229.8	-103.5	384.5	3649.6	8856.9	-39.4	
51.25	5.6	15.7	-54.7	-0.2	152.4	13.7	221.3	-106.2	378.6	3522.7	8710.3	-30.3	
51.30	8.2	15.3	-50.4	-0.2	147.8	13.7	210.9	-102.7	383.4	3396.0	8413.6	-23.1	
51.35	10.9	15.1	-46.8	-0.2	143.0	13.7	195.0	-111.0	390.9	3553.3	7977.0	-24.3	
51.40	13.6	15.2	-48.1	-0.2	138.9	13.7	176.2	-125.5	391.4	3776.3	7558.3	-25.9	
51.45	16.2	15.6	-50.0	-0.2	137.5	13.7	166.8	-126.9	394.0	3925.3	7375.0	-24.6	
51.50	18.9	15.5	-51.5	-0.3	143.0	13.6	181.5	-130.4	400.0	4071.8	7719.3	-29.4	
51.55	21.6	15.4	-58.3	-0.2	153.7	13.6	203.5	-156.6	404.0	4499.0	8297.0	-48.9	
51.60	24.3	15.4	-67.8	-0.2	160.9	13.6	210.2	-182.5	405.6	4989.3	8577.3	-73.6	
51.65	27.0	15.0	-61.8	-0.2	157.6	13.6	192.0	-191.9	410.4	5034.5	8274.0	-53.6	
51.70	29.6	15.1	-52.2	-0.3	149.9	13.6	165.3	-184.6	424.5	4997.9	7680.8	-23.3	
51.75	32.3	15.8	-50.8	-0.3	147.4	13.6	145.8	-185.6	439.1	5281.2	7281.2	-20.2	
51.80	35.0	15.9	-54.8	-0.4	152.8	13.6	147.6	-206.4	443.0	5626.3	7467.9	-33.6	
51.85	37.7	15.9	-61.2	-0.4	161.7	13.5	170.6	-213.5	449.8	5822.0	8077.7	-46.5	
51.90	40.4	15.8	-71.2	-0.4	172.9	13.5	204.0	-215.1	466.6	6063.6	8851.9	-65.3	
51.95	43.1	15.8	-84.3	-0.5	186.9	13.5	229.0	-244.8	476.5	6688.9	9562.4	-92.4	
52.00	45.8	15.8	-91.1	-0.6	197.9	13.5	239.5	-270.6	476.0	7305.8	10049.7	-105.5	
52.05	48.4	15.7	-87.4	-0.5	203.1	13.4	244.7	-265.9	483.4	7630.0	10292.3	-103.2	
52.10	51.1	15.6	-84.0	-0.4	207.0	13.4	252.4	-268.3	502.4	7964.0	10365.1	-102.1	
52.15	53.8	15.4	-91.3	-0.2	212.8	13.4	261.8	-291.3	514.0	8418.9	10470.7	-118.0	
52.20	56.5	15.2	-99.9	-0.2	217.0	13.4	266.2	-311.3	515.4	8736.1	10548.9	-133.3	
52.25	59.2	15.6	-98.9	-0.2	214.4	13.4	263.0	-313.4	520.1	8668.6	10349.5	-125.5	
52.30	61.9	15.9	-96.3	-0.2	206.7	13.4	253.9	-298.7	535.4	8396.4	9866.6	-115.5	
52.35	64.6	16.1	-89.9	-0.2	200.4	13.4	241.3	-286.9	547.3	8282.4	9388.2	-107.3	
52.40	67.3	16.0	-81.5	-0.1	196.6	13.4	222.7	-306.8	552.7	8418.0	8849.1	-100.5	
52.45	69.9	15.8	34.4	0.1	-192.2	13.4	205.8	-332.0	563.0	8565.5	8176.6	-95.0	
52.50	72.6	15.7	28.4	0.1	-184.5	13.4	192.0	-326.6	583.2	8501.0	7408.5	-95.1	
52.55	75.3	16.1	24.7	0.1	-174.8	13.4	168.4	-310.6	601.8	8323.6	6567.4	-82.2	
52.60	78.0	16.1	-75.8	-0.1	169.4	13.4	145.0	-312.1	607.9	8259.6	6002.5	-74.7	
52.65	80.7	16.1	-69.9	-0.1	164.2	13.4	124.4	-319.2	615.4	8128.5	5509.3	-69.6	
52.70	83.4	15.9	-59.7	-0.0	156.9	13.4	114.8	-311.1	633.2	7767.7	5089.6	-60.1	
52.75	86.1	15.2	31.6	0.1	-151.5	13.4	113.8	-293.1	653.7	7445.5	4885.8	-56.2	
52.80	88.8	14.8	26.5	0.1	-152.4	13.4	119.6	-288.4	665.1	7391.1	5085.6	-65.6	
52.85	91.5	14.8	24.0	0.2	-159.7	13.4	135.4	-304.7	675.0	7685.9	5513.6	-83.0	
52.90	94.2	15.0	25.7	0.3	-165.8	13.4	156.9	-319.7	694.6	7952.1	5795.7	-95.2	
52.95	96.9	14.8	25.9	0.5	-167.3	13.4	175.8	-317.8	714.2	7946.7	5932.5	-100.8	
53.00	99.6	14.0	19.2	0.5	-169.7	13.4	181.8	-318.3	724.8	8083.9	6024.9	-111.8	
53.05	102.4	14.0	12.4	0.4	-172.3	13.5	175.5	-333.2	726.7	8278.3	6037.2	-118.2	
53.10	105.1	13.9	13.5	0.3	-171.3	13.5	171.4	-334.4	736.9	8285.3	5891.5	-110.4	
53.15	107.8	13.8	21.2	0.3	-166.1	13.5	173.6	-308.7	751.8	8001.9	5699.1	-95.3	
53.20	110.4	13.8	27.1	0.4	-161.3	13.5	171.5	-294.5	759.3	7705.1	5548.1	-81.2	
53.25	113.1	14.1	23.5	0.5	-162.8	13.5	170.7	-301.2	762.5	7835.1	5529.1	-85.2	
53.30	115.8	14.6	16.6	0.4	-165.0	13.6	174.0	-307.2	773.0	8091.4	5401.2	-92.6	
53.35	118.5	14.8	16.3	0.2	-160.6	13.6	166.8	-296.8	792.5	8098.3	4807.5	-85.7	
53.40	121.2	14.9	19.7	0.1	-152.2	13.6	142.7	-276.6	807.0	7926.6	3950.9	-69.9	
53.45	123.8	15.0	26.1	0.1	-144.3	13.6	112.8	-270.2	808.5	7613.8	3325.7	-51.9	
53.50	126.5	15.3	26.4	0.0	-138.6	13.6	100.0	-265.1	811.9	7252.2	3126.7	-41.3	
53.55	129.2	15.2	-57.3	-0.1	134.1	13.6	106.5	-252.3	827.1	6911.8	3104.9	-44.5	
53.60	131.9	15.3	-59.7	-0.3	130.1	13.6	115.0	-239.7	841.6	6633.8	3018.4	-54.5	
