Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	285.0	12.2	-42.8	-0.0	236.8	-0.3	304.1	259.8	596.3	-5524.9	14121.3	89.8	
50.05	287.7	12.1	-51.4	-0.0	242.1	-0.3	327.8	244.4	583.9	-5145.7	14674.6	65.7	
50.10	290.3	12.2	96.1	0.2	-246.0	-0.3	344.7	232.7	573.3	-4828.7	15075.1	58.2	
50.15	293.0	12.3	86.6	0.2	-245.6	-0.3	345.8	226.4	562.4	-4596.4	15136.0	58.2	
50.20	295.7	12.3	-59.2	-0.0	242.2	-0.3	335.6	224.1	546.9	-4316.2	14990.6	61.3	
50.25	298.3	12.4	-46.3	-0.0	235.7	-0.3	315.8	214.6	529.4	-4116.5	14614.0	75.8	
50.30	301.0	12.9	-39.1	-0.0	227.9	-0.3	296.4	206.8	517.5	-4075.9	14082.7	93.1	
50.35	303.7	13.1	-35.3	-0.0	222.0	-0.3	286.3	209.4	509.1	-3995.7	13672.2	100.6	
50.40	306.3	13.0	-35.0	-0.0	218.9	-0.3	282.2	206.1	497.7	-3806.1	13504.5	98.4	
50.45	309.0	12.9	-35.8	-0.0	218.6	-0.3	283.1	195.0	484.0	-3613.7	13568.0	95.6	
50.50	311.6	12.8	-37.9	-0.0	221.8	-0.3	293.3	186.0	473.5	-3439.4	13858.0	91.6	
50.55	314.3	12.7	100.8	0.2	-225.9	-0.3	304.6	173.1	465.5	-3239.0	14218.8	95.6	
50.60	317.0	12.6	93.2	0.1	-229.2	-0.3	310.1	154.1	455.6	-2976.8	14554.6	96.7	
50.65	319.6	12.4	-46.2	-0.0	232.8	-0.3	315.2	138.8	444.7	-2644.2	14912.1	96.9	
50.70	322.3	12.3	-39.5	-0.0	237.0	-0.3	323.4	128.7	437.3	-2337.5	15274.4	100.3	
50.75	325.0	12.3	-42.4	-0.0	241.7	-0.3	335.0	120.6	433.3	-2075.9	15649.4	95.3	
50.80	327.6	12.2	-46.1	-0.0	246.9	-0.3	347.0	107.2	427.4	-1723.3	16078.7	87.9	
50.85	330.3	12.1	-49.0	-0.0	252.1	-0.3	354.7	90.5	418.7	-1319.6	16504.9	83.4	
50.90	333.0	12.1	-50.6	-0.0	257.5	-0.3	362.1	85.0	411.6	-978.3	16925.7	83.4	
50.95	335.6	12.5	-53.0	-0.0	262.8	-0.3	371.2	83.4	407.5	-694.6	17321.3	80.5	
51.00	338.3	12.6	-56.0	-0.0	266.1	-0.3	376.3	64.1	404.3	-306.9	17585.1	73.8	
51.05	341.0	12.2	-58.1	-0.0	267.4	-0.3	377.6	41.9	400.9	174.2	17689.5	67.7	
51.10	343.7	12.4	-55.6	-0.0	265.4	-0.3	370.3	31.9	398.4	488.5	17562.1	74.5	
51.15	346.4	12.4	-50.2	-0.0	261.7	-0.3	357.3	20.5	395.9	761.5	17312.9	89.2	
51.20	349.0	12.4	-50.0	-0.0	261.8	-0.3	354.3	4.6	392.2	1211.6	17305.9	89.9	
