Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	300.9	10.3	-43.1	-1.9	252.8	-0.0	353.9	199.1	478.7	-3452.9	16082.8	102.3	
50.05	303.4	10.5	-45.4	-2.0	252.8	-0.1	353.4	169.9	465.5	-2949.7	16234.6	105.5	
50.10	306.0	10.8	-48.6	-2.1	252.9	-0.2	353.2	157.5	451.4	-2565.7	16330.2	106.5	
50.15	308.6	11.2	-17.0	-1.6	253.4	-0.3	352.8	161.6	438.9	-2627.0	16370.5	125.5	
50.20	311.2	11.8	-24.8	-1.2	257.0	-0.4	358.7	169.3	426.9	-2941.5	16574.4	119.9	
50.25	313.8	12.1	-31.6	-0.9	263.0	-0.4	370.1	171.1	415.4	-3171.2	16973.5	115.7	
50.30	316.3	12.3	-33.9	-0.7	267.0	-0.5	374.9	166.4	406.2	-3339.7	17245.0	121.7	
50.35	318.9	12.4	-31.9	-0.5	267.4	-0.5	373.6	164.7	401.6	-3332.0	17287.5	136.4	
50.40	321.5	12.6	-31.7	-0.4	266.8	-0.5	374.0	158.0	400.5	-2964.7	17315.3	141.9	
50.45	324.1	12.6	-32.4	-0.2	268.1	-0.5	378.7	129.8	398.0	-2353.7	17533.3	141.8	
50.50	326.7	12.5	-37.6	-0.2	273.2	-0.6	391.7	95.7	394.5	-1639.6	17994.9	132.5	
50.55	329.3	12.4	-45.0	-0.1	280.2	-0.6	408.9	79.6	390.8	-1065.8	18529.6	116.7	
50.60	331.9	12.5	-47.4	-0.0	284.0	-0.6	414.4	74.5	384.4	-800.5	18824.8	114.4	
50.65	334.5	12.8	117.8	0.0	-285.1	-0.6	411.8	76.4	377.9	-649.9	18926.0	113.9	
50.70	337.2	13.1	115.6	0.0	-286.5	-0.6	412.0	78.4	375.4	-498.1	19032.6	106.4	
50.75	339.8	13.2	115.2	0.1	-287.5	-0.6	412.6	68.2	376.6	-342.8	19120.7	104.9	
50.80	342.4	13.2	115.1	0.1	-289.0	-0.6	413.9	51.3	376.8	27.0	19237.9	103.9	
50.85	345.0	12.9	113.7	0.1	-291.5	-0.5	416.0	32.8	375.2	701.2	19411.0	97.2	
50.90	347.6	13.1	113.3	0.1	-294.6	-0.5	417.3	3.9	372.0	1461.4	19609.7	93.2	
50.95	350.2	13.4	112.9	0.1	-299.4	-0.5	423.6	-23.6	369.1	2164.3	19892.7	87.1	
51.00	352.8	13.8	111.5	0.1	-305.0	-0.5	432.5	-43.1	364.9	2676.1	20229.1	77.0	
51.05	355.5	13.6	112.5	0.1	-308.9	-0.5	435.9	-57.0	356.1	2845.6	20497.2	76.8	
51.10	358.1	13.4	113.7	0.1	-311.4	-0.5	438.6	-56.0	351.4	2768.3	20695.7	78.8	
51.15	0.7	13.6	113.6	0.1	-313.6	-0.5	446.1	-50.0	356.8	2669.9	20851.2	76.3	
51.20	3.3	13.7	113.5	0.1	-314.8	-0.5	451.2	-55.1	364.7	2688.3	20921.1	74.8	
51.25	5.9	13.8	113.4	0.1	-315.4	-0.5	450.2	-69.9	367.7	2934.9	20923.8	74.0	
