Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	306.9	12.1	62.7	0.1	-188.0	8.6	265.9	164.4	509.6	-3191.1	11354.3	30.6	
50.05	309.6	11.9	-49.6	-0.0	188.0	8.6	268.2	157.2	499.8	-2853.6	11454.7	28.2	
50.10	312.3	11.8	-50.9	-0.0	189.8	8.6	276.0	146.7	488.0	-2479.6	11681.4	20.9	
50.15	315.0	11.9	-51.0	-0.0	191.8	8.6	283.5	135.3	478.5	-2124.4	11909.1	15.1	
50.20	317.7	11.9	63.5	0.0	-192.2	8.6	285.1	124.6	470.5	-1865.9	11999.6	20.4	
50.25	320.4	11.7	64.2	0.0	-190.5	8.6	281.4	115.2	460.5	-1579.8	11937.6	26.3	
50.30	323.1	11.6	-49.4	-0.0	188.4	8.6	278.3	106.7	450.4	-1148.6	11856.9	24.9	
50.35	325.8	11.7	-51.1	-0.1	186.7	8.6	276.4	92.6	443.9	-691.0	11787.2	24.7	
50.40	328.5	12.0	-49.0	-0.2	186.4	8.6	275.3	77.8	437.5	-316.2	11797.1	28.2	
50.45	331.1	12.2	-47.3	-0.2	187.4	8.6	274.8	61.4	426.3	69.5	11897.7	28.1	
50.50	333.8	12.5	-49.2	-0.2	188.9	8.5	276.2	44.1	413.6	452.2	12018.6	23.1	
50.55	336.5	12.8	-51.7	-0.3	188.7	8.5	276.0	32.0	408.9	802.3	11995.2	20.6	
50.60	339.2	13.0	-48.9	-0.4	186.7	8.5	270.0	21.2	408.3	1048.7	11851.3	28.4	
50.65	341.8	13.1	-44.9	-0.4	186.4	8.5	264.2	12.1	401.2	1243.1	11827.9	36.5	
50.70	344.5	13.1	-47.5	-0.5	189.3	8.5	267.5	2.7	390.2	1429.6	12031.0	29.1	
50.75	347.2	12.7	-55.6	-0.5	193.4	8.4	277.4	-11.8	385.8	1609.8	12290.2	9.6	
50.80	349.9	12.8	-63.2	-0.6	195.9	8.4	285.4	-22.3	388.6	1914.6	12413.4	-6.4	
50.85	352.5	13.3	-63.3	-0.8	194.3	8.4	277.8	-35.1	388.2	2265.8	12247.7	-5.7	
50.90	355.2	13.5	-55.5	-0.8	190.7	8.3	260.0	-46.9	378.0	2467.0	11988.3	9.8	
50.95	357.9	13.4	-51.5	-0.8	191.0	8.3	256.7	-51.1	372.6	2725.6	11968.1	10.2	
51.00	0.5	13.1	-55.6	-0.7	196.1	8.3	272.4	-68.9	376.7	3028.6	12228.6	-7.3	
51.05	3.2	13.1	-64.7	-0.7	202.4	8.2	291.1	-91.6	381.8	3308.6	12574.2	-21.7	
51.10	5.8	13.2	-73.9	-0.8	208.5	8.2	305.4	-95.0	378.8	3545.5	12950.5	-30.1	
51.15	8.5	13.2	-74.5	-1.0	211.8	8.1	308.0	-100.1	371.0	3686.5	13160.1	-25.0	
51.20	11.2	12.9	-71.5	-1.1	211.9	8.1	302.1	-110.1	371.4	3844.0	13129.7	-16.7	
51.25	13.8	12.6	-69.0	-1.2	211.8	8.0	297.5	-125.8	380.1	4223.5	12997.7	-14.4	
51.30	16.5	12.3	-64.5	-1.2	211.6	8.0	290.4	-148.3	383.8	4551.8	12851.1	-7.2	
51.35	19.1	12.3	-65.6	-1.2	212.6	7.9	287.4	-159.9	382.7	4846.3	12819.7	-6.7	
51.40	21.8	12.4	-67.4	-1.3	215.8	7.9	292.6	-164.4	386.6	5220.7	12906.6	-12.2	
51.45	24.4	12.5	-64.9	-1.2	218.9	7.8	296.4	-186.7	394.4	5660.0	12928.4	-16.3	
51.50	27.1	12.5	-64.2	-1.0	221.0	7.7	296.6	-205.7	402.1	6019.4	12893.9	-17.8	
51.55	29.7	12.3	-66.7	-0.9	222.1	7.7	293.9	-209.4	407.1	6304.0	12852.2	-16.8	
51.60	32.3	12.0	-71.9	-1.0	222.7	7.6	286.2	-218.0	410.3	6587.3	12755.1	-16.4	
51.65	35.0	11.6	-79.1	-1.2	225.5	7.6	286.3	-227.9	416.7	7009.8	12749.6	-23.1	
51.70	37.6	11.4	-79.5	-1.3	229.4	7.5	293.4	-239.4	429.2	7470.2	12771.2	-31.6	
51.75	40.2	11.4	-74.6	-1.2	231.8	7.5	296.1	-258.0	440.2	7750.9	12756.0	-33.1	
51.80	42.9	11.3	-76.5	-1.1	235.1	7.4	296.2	-273.2	445.9	8066.3	12811.4	-39.3	
51.85	45.5	11.5	-80.1	-1.1	237.3	7.4	291.8	-283.4	451.0	8367.3	12803.5	-43.1	
51.90	48.2	11.6	-81.0	-1.1	237.4	7.3	285.0	-292.6	462.1	8581.4	12647.9	-39.5	
51.95	50.8	11.6	-82.6	-1.1	238.5	7.2	286.2	-296.7	477.8	8808.1	12571.1	-41.7	
52.00	53.4	11.6	-83.4	-1.1	241.3	7.2	290.8	-306.2	487.6	8966.3	12666.7	-49.4	
52.05	56.1	11.5	-86.9	-1.1	244.0	7.1	292.5	-318.5	489.6	8982.9	12874.5	-56.7	
52.10	58.7	11.4	-93.0	-1.1	247.0	7.1	295.8	-318.1	496.3	8997.7	13125.5	-62.9	
52.15	61.4	11.6	-93.8	-1.2	249.1	7.0	298.9	-312.7	509.5	9036.1	13286.2	-64.9	
52.20	64.0	11.6	-90.4	-1.2	250.1	7.0	297.6	-312.2	522.6	9062.1	13348.1	-63.7	
52.25	66.6	11.4	-86.9	-1.0	251.4	6.9	295.4	-318.1	531.7	9120.4	13415.3	-63.5	
52.30	69.3	11.4	-86.7	-0.9	253.3	6.9	296.0	-331.7	540.6	9233.9	13464.6	-64.6	
52.35	71.9	11.1	-97.1	-0.9	255.6	6.8	303.3	-334.7	553.7	9329.6	13573.4	-78.2	
52.40	74.5	10.7	-106.6	-1.0	258.1	6.8	313.8	-328.2	566.2	9311.8	13793.5	-88.1	
52.45	77.2	10.6	-104.7	-1.1	260.1	6.7	319.6	-333.1	574.4	9224.0	13998.4	-86.1	
52.50	79.8	10.6	-97.6	-1.1	260.4	6.7	319.8	-339.3	583.8	9134.6	14059.4	-83.5	
52.55	82.5	10.7	-91.6	-0.9	258.7	6.6	318.4	-336.9	597.0	9029.3	13971.0	-79.6	
52.60	85.1	10.6	-91.9	-0.7	256.4	6.6	316.1	-336.2	611.6	9017.3	13766.8	-77.8	
52.65	87.7	10.6	-96.0	-0.7	255.0	6.5	313.6	-337.0	626.3	9114.5	13563.3	-77.8	
52.70	90.3	10.6	-96.1	-0.7	254.0	6.5	311.1	-339.7	641.7	9187.5	13404.8	-77.2	
52.75	92.9	10.7	-94.0	-0.7	251.9	6.5	305.3	-343.3	655.7	9168.9	13219.5	-73.8	
52.80	95.6	11.1	-96.4	-0.7	249.2	6.4	295.1	-338.8	666.4	9156.1	13004.1	-73.4	
52.85	98.2	11.5	-99.2	-0.9	246.2	6.4	284.1	-332.2	676.3	9184.6	12743.3	-73.7	
52.90	100.8	11.8	-98.3	-1.1	243.3	6.3	278.2	-326.2	691.5	9222.5	12451.2	-71.6	
52.95	103.4	11.9	-93.8	-1.2	241.4	6.3	278.3	-321.3	709.7	9224.6	12266.8	-69.3	
53.00	106.0	12.0	-87.6	-1.1	240.7	6.2	276.5	-324.5	722.0	9222.8	12192.4	-70.7	
53.05	108.6	11.8	-85.7	-0.9	239.9	6.2	274.4	-325.6	729.8	9175.3	12144.9	-73.0	
53.10	111.3	11.9	-89.9	-0.9	238.8	6.1	277.9	-317.2	743.0	9100.7	12100.3	-73.5	
53.15	113.9	12.0	-94.3	-1.0	239.3	6.1	285.7	-314.0	759.5	9101.6	12118.5	-73.4	
53.20	116.5	12.1	-97.1	-1.1	242.0	6.0	293.1	-320.4	769.4	9179.7	12271.0	-80.2	
53.25	119.1	11.9	-94.2	-1.1	243.0	6.0	293.9	-323.5	772.5	9096.8	12409.1	-80.6	
53.30	121.8	12.0	-88.9	-1.0	239.8	5.9	289.3	-312.4	777.4	8751.3	12400.9	-70.1	
53.35	124.4	12.4	-91.2	-1.1	236.5	5.9	289.1	-289.1	786.7	8414.4	12374.5	-68.5	
53.40	127.0	12.3	-95.1	-1.2	234.9	5.8	291.6	-277.6	794.4	8196.4	12397.8	-74.9	
53.45	129.6	12.4	-90.4	-1.3	232.4	5.8	291.2	-278.3	801.4	7936.0	12332.4	-74.2	
53.50	132.2	12.7	-82.2	-1.2	226.8	5.7	290.3	-261.8	812.2	7491.5	12144.1	-69.2	
53.55	134.8	12.6	-79.8	-1.1	219.2	5.6	285.5	-236.2	821.8	6942.1	11863.0	-66.1	
53.60	137.5	12.8	-83.2	-1.1	212.3	5.6	273.6	-228.1	829.5	6552.0	11521.1	-63.5	
53.65	140.1	13.1	-81.5	-1.3	206.3	5.5	260.7	-224.6	838.9	6274.6	11193.4	-55.9	
