Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	266.0	22.2	-56.8	-0.5	176.8	20.2	263.9	221.3	643.0	-4027.5	9958.6	-8.1	
50.05	268.6	21.7	-58.1	-0.6	173.7	20.2	264.6	205.4	636.0	-3380.8	9984.2	-12.6	
50.10	271.2	21.1	-51.4	-0.6	169.7	20.1	264.7	183.2	633.1	-2748.2	9910.0	-5.6	
50.15	273.8	21.0	-46.5	-0.6	168.3	20.1	266.4	169.4	629.4	-2326.5	9924.5	0.7	
50.20	276.4	21.1	-44.8	-0.5	171.0	20.1	268.2	162.7	613.8	-2075.1	10211.5	8.6	
50.25	279.0	21.8	-45.9	-0.4	177.3	20.0	274.2	161.0	592.5	-1918.7	10727.2	12.7	
50.30	281.6	21.0	-48.4	-0.4	183.0	20.0	284.9	159.6	577.4	-1840.6	11168.4	12.1	
50.35	284.2	20.0	-49.1	-0.4	185.2	20.0	294.7	154.9	573.3	-1905.1	11311.3	10.2	
50.40	286.9	19.2	-46.0	-0.3	185.0	20.0	293.9	159.0	564.5	-2055.1	11273.4	15.4	
50.45	289.5	19.5	-45.2	-0.2	182.7	20.0	280.2	157.5	543.9	-2000.5	11156.2	18.9	
50.50	292.1	19.9	-43.4	-0.1	177.5	20.0	264.6	141.7	525.5	-1639.1	10901.2	22.1	
50.55	294.6	20.1	-42.2	-0.1	172.1	20.0	260.0	127.0	518.7	-1198.3	10581.4	22.4	
50.60	297.2	19.8	62.2	0.0	-170.1	20.0	263.7	122.0	511.3	-971.4	10453.2	23.6	
50.65	299.8	19.6	64.4	0.2	-171.0	20.0	262.6	112.1	490.3	-755.6	10567.9	25.8	
50.70	302.4	19.6	62.8	0.3	-173.5	20.0	259.2	103.2	467.2	-541.5	10812.5	30.8	
50.75	305.0	18.9	59.4	0.2	-176.2	20.0	265.1	100.5	458.3	-372.1	11020.1	38.2	
50.80	307.5	18.6	59.0	0.1	-179.2	20.0	277.9	103.4	456.9	-181.4	11213.0	41.4	
50.85	310.1	18.6	-47.8	-0.0	183.7	20.0	288.8	108.3	448.6	15.2	11521.2	37.2	
50.90	312.7	18.5	-49.7	-0.1	189.7	20.0	298.6	97.6	433.2	100.3	11972.6	31.1	
50.95	315.4	18.7	-52.1	-0.2	193.4	20.0	305.2	78.9	424.5	148.1	12256.4	24.7	
