Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	26.0	6.8	0.0	0.0	-3.1	-0.1	215.8	-146.2	83.2	4030.4	10273.8	-3.1	
50.05	27.9	6.9	0.0	0.0	-0.4	-0.1	215.7	-158.5	88.1	4344.1	10329.2	-0.4	
50.10	29.8	7.0	0.0	0.0	-1.9	-0.1	217.1	-169.7	90.6	4680.6	10442.3	-1.9	
50.15	31.8	7.1	0.0	0.0	-6.7	-0.1	220.1	-179.8	93.8	4979.0	10593.6	-6.7	
50.20	33.7	7.1	0.0	0.0	-8.5	-0.1	222.7	-186.8	99.0	5150.5	10724.8	-8.5	
50.25	35.6	7.1	0.0	0.0	-7.4	-0.1	224.0	-190.4	104.8	5271.5	10823.6	-7.4	
50.30	37.5	7.1	0.0	0.0	-5.6	-0.1	221.4	-194.5	109.3	5374.5	10854.5	-5.6	
50.35	39.4	7.1	0.0	0.0	2.1	-0.1	216.1	-200.9	114.0	5498.6	10828.9	2.1	
50.40	41.3	7.0	0.0	0.0	2.7	-0.1	214.4	-205.8	121.0	5657.9	10851.1	2.7	
50.45	43.2	7.1	0.0	0.0	0.2	-0.1	216.3	-213.7	129.6	5870.8	10938.7	0.2	
50.50	45.1	7.2	0.0	0.0	-7.4	-0.1	221.0	-226.3	137.2	6115.8	11085.5	-7.4	
50.55	47.0	7.3	0.0	0.0	-15.3	-0.1	226.2	-237.7	145.7	6364.3	11220.0	-15.3	
50.60	48.9	7.3	0.0	0.0	-18.0	-0.1	229.9	-245.0	155.5	6537.2	11306.0	-18.0	
50.65	50.8	7.2	0.0	0.0	-20.1	-0.1	232.1	-250.2	165.1	6649.8	11362.7	-20.1	
50.70	52.7	7.1	0.0	0.0	-23.8	-0.1	233.8	-254.0	173.5	6732.8	11416.0	-23.8	
50.75	54.7	7.0	0.0	0.0	-27.8	-0.1	235.1	-257.5	181.2	6775.3	11449.7	-27.8	
50.80	56.6	6.8	0.0	0.0	-28.5	-0.1	234.3	-260.8	189.8	6832.8	11390.7	-28.5	
50.85	58.5	6.8	0.0	0.0	-29.8	-0.1	233.1	-264.5	199.2	6977.7	11285.5	-29.8	
50.90	60.4	6.8	0.0	0.0	-30.6	-0.1	230.5	-271.3	207.9	7186.8	11161.9	-30.6	
50.95	62.3	7.0	0.0	0.0	-30.1	-0.1	227.7	-279.0	215.9	7401.5	11054.6	-30.1	
51.00	64.3	7.2	0.0	0.0	-30.4	-0.1	226.1	-284.5	224.0	7604.1	10993.8	-30.4	
51.05	66.2	7.3	0.0	0.0	-31.9	-0.1	225.6	-289.8	231.5	7768.0	10977.0	-31.9	
51.10	68.1	7.3	0.0	0.0	-33.7	-0.1	226.6	-294.6	237.9	7872.2	10993.8	-33.7	
51.15	70.1	7.1	0.0	0.0	-36.2	-0.1	229.3	-295.2	245.6	7918.6	11016.7	-36.2	
51.20	72.0	6.8	0.0	0.0	-37.5	-0.1	230.8	-294.7	254.3	7931.9	10998.5	-37.5	
51.25	73.9	6.8	0.0	0.0	-36.5	-0.1	229.1	-296.6	261.9	7953.4	10944.2	-36.5	
51.30	75.9	6.6	0.0	0.0	-37.7	-0.1	226.1	-299.8	269.1	8038.6	10888.6	-37.7	
51.35	77.8	6.5	0.0	0.0	-39.3	-0.1	223.1	-305.2	277.4	8170.9	10818.7	-39.3	
51.40	79.7	6.6	0.0	0.0	-39.4	-0.1	220.4	-310.7	287.1	8288.3	10711.2	-39.4	
51.45	81.6	6.5	0.0	0.0	-41.4	-0.1	218.9	-314.1	297.3	8397.7	10608.6	-41.4	
51.50	83.6	6.5	0.0	0.0	-43.4	-0.1	216.4	-318.3	306.1	8448.1	10495.9	-43.4	
51.55	85.5	6.6	0.0	0.0	-44.3	-0.1	214.1	-318.9	314.4	8388.3	10379.9	-44.3	
51.60	87.4	7.0	0.0	0.0	-42.9	-0.1	213.0	-313.3	325.3	8264.3	10242.9	-42.9	
51.65	89.3	7.3	0.0	0.0	-40.1	-0.1	211.7	-308.6	336.6	8124.1	10097.6	-40.1	
51.70	91.3	7.3	0.0	0.0	-40.2	-0.1	209.9	-306.0	347.3	8032.7	9968.4	-40.2	
51.75	93.2	7.2	0.0	0.0	-40.9	-0.1	208.2	-301.5	358.3	7962.7	9861.7	-40.9	
51.80	95.1	7.2	0.0	0.0	-37.5	-0.1	205.2	-298.2	369.8	7874.5	9742.0	-37.5	
51.85	97.0	7.3	0.0	0.0	-34.9	-0.1	202.8	-297.4	380.4	7816.6	9650.7	-34.9	
51.90	98.9	7.3	0.0	0.0	-35.2	-0.1	201.9	-299.2	389.6	7814.2	9587.4	-35.2	
51.95	100.9	7.2	0.0	0.0	-36.2	-0.1	201.5	-299.9	398.7	7773.1	9486.0	-36.2	
52.00	102.8	7.0	0.0	0.0	-35.3	-0.1	202.3	-296.5	409.1	7657.1	9350.8	-35.3	
52.05	104.7	6.9	0.0	0.0	-33.2	-0.1	203.2	-291.4	419.0	7500.1	9241.0	-33.2	
52.10	106.7	6.9	0.0	0.0	-30.6	-0.1	202.0	-286.3	426.2	7322.8	9172.4	-30.6	
52.15	108.6	7.0	0.0	0.0	-28.6	-0.1	200.4	-280.0	432.6	7163.6	9122.4	-28.6	
52.20	110.5	6.8	0.0	0.0	-26.4	-0.1	198.4	-273.9	440.5	7051.8	9022.0	-26.4	
52.25	112.5	6.6	0.0	0.0	-23.5	-0.1	195.2	-272.1	449.9	7002.5	8855.9	-23.5	
52.30	114.4	6.4	0.0	0.0	-20.3	-0.1	190.3	-272.3	458.9	7016.0	8672.6	-20.3	
52.35	116.3	6.5	0.0	0.0	-17.5	-0.1	183.9	-271.8	466.3	7027.8	8505.4	-17.5	
52.40	118.3	6.5	0.0	0.0	-13.1	-0.1	176.5	-267.3	472.7	6947.5	8336.3	-13.1	
52.45	120.2	6.4	0.0	0.0	-8.0	-0.1	170.8	-261.7	480.5	6817.3	8169.4	-8.0	
52.50	122.1	6.5	0.0	0.0	-7.1	-0.1	169.1	-256.9	489.7	6704.0	8077.7	-7.1	
52.55	124.1	6.6	0.0	0.0	-9.3	-0.1	170.2	-253.2	498.4	6601.8	8084.0	-9.3	
52.60	126.0	6.6	0.0	0.0	-11.8	-0.1	172.9	-245.7	506.4	6470.2	8168.6	-11.8	
52.65	127.9	6.5	0.0	0.0	-12.6	-0.1	175.2	-237.7	514.9	6315.5	8264.4	-12.6	
52.70	129.9	6.5	0.0	0.0	-15.0	-0.1	177.9	-235.2	524.0	6212.5	8355.5	-15.0	
52.75	131.8	6.5	0.0	0.0	-20.6	-0.1	182.3	-233.8	533.1	6165.8	8457.6	-20.6	
52.80	133.7	6.6	0.0	0.0	-23.0	-0.1	186.3	-228.2	541.7	6060.4	8560.7	-23.0	
52.85	135.7	6.5	0.0	0.0	-21.3	-0.1	190.3	-220.3	549.6	5863.4	8717.2	-21.3	
52.90	137.6	6.5	0.0	0.0	-22.3	-0.1	198.2	-208.5	555.9	5630.9	9018.3	-22.3	
52.95	139.5	6.3	0.0	0.0	-25.5	-0.1	208.3	-199.1	560.5	5357.5	9392.5	-25.5	
