Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	300.0	16.6	-60.5	-0.1	124.8	16.4	142.9	229.8	532.3	-5104.9	4951.9	-76.3	
50.05	302.7	16.4	-63.5	-0.2	126.7	16.4	140.2	227.7	514.6	-5205.8	5088.7	-86.0	
50.10	305.4	16.6	-58.9	-0.2	130.6	16.4	131.7	233.3	501.0	-5614.4	5093.0	-71.3	
50.15	308.1	17.1	-56.5	-0.2	134.0	16.4	125.2	245.9	492.4	-5984.9	5033.1	-60.1	
50.20	310.8	17.9	-60.3	-0.2	134.5	16.4	132.5	234.2	485.2	-5912.2	5215.5	-73.8	
50.25	313.5	18.2	-70.9	-0.2	134.3	16.4	152.6	203.4	484.2	-5562.4	5632.2	-107.2	
50.30	316.2	18.2	-80.1	-0.2	136.3	16.4	176.9	187.1	487.4	-5262.2	6098.4	-129.3	
50.35	318.9	18.0	-80.3	-0.3	138.7	16.4	189.3	179.6	480.3	-5083.0	6478.3	-129.4	
50.40	321.6	18.3	-77.5	-0.3	137.3	16.4	185.1	168.5	462.4	-4752.2	6649.7	-128.8	
50.45	324.2	18.5	-70.0	-0.2	132.8	16.3	175.7	154.8	448.7	-4277.2	6631.2	-117.2	
50.50	326.9	18.4	-59.9	-0.1	129.3	16.3	169.4	146.4	444.0	-3968.2	6550.9	-89.4	
50.55	329.6	17.8	-53.4	-0.0	126.5	16.3	170.0	136.4	442.6	-3540.8	6566.9	-68.9	
50.60	332.3	17.5	15.5	0.0	-121.7	16.3	172.5	109.9	438.7	-2698.8	6611.9	-74.0	
50.65	335.1	17.4	10.2	0.0	-117.7	16.3	176.9	77.0	436.2	-1752.6	6645.1	-82.0	
50.70	337.8	17.7	12.2	0.0	-114.2	16.3	179.7	56.6	441.8	-983.3	6541.5	-71.9	
50.75	340.5	17.5	19.2	0.1	-111.3	16.3	177.8	46.2	444.2	-336.6	6399.6	-52.4	
50.80	343.2	17.2	23.7	0.2	-111.2	16.3	172.9	26.5	432.2	351.0	6431.8	-42.4	
