Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	301.9	17.0	-64.8	-0.8	137.3	14.0	198.8	181.3	527.3	-3345.3	7341.6	-79.0	
50.05	304.6	16.4	-62.9	-0.8	142.1	13.9	206.8	187.2	515.4	-3587.7	7602.8	-72.3	
50.10	307.3	16.4	-61.4	-0.8	146.2	13.9	209.7	200.6	499.9	-3779.0	7835.5	-61.9	
50.15	309.9	16.7	-57.6	-0.8	146.2	13.9	206.4	198.3	487.2	-3836.2	7828.2	-53.0	
50.20	312.6	17.1	-54.3	-0.7	142.2	13.8	200.1	183.7	476.9	-3719.7	7607.8	-50.2	
50.25	315.3	17.1	-52.7	-0.7	136.2	13.8	188.7	173.9	467.2	-3464.4	7282.1	-50.0	
50.30	318.0	17.0	-53.0	-0.7	128.0	13.8	171.6	148.0	455.6	-3073.2	6883.4	-53.1	
50.35	320.6	16.8	-55.1	-0.8	120.1	13.7	155.1	123.9	442.5	-2703.5	6494.2	-57.5	
50.40	323.3	16.1	-54.2	-0.9	117.1	13.7	150.3	128.0	432.7	-2659.8	6281.4	-58.7	
50.45	325.9	16.1	-48.8	-0.9	119.3	13.6	155.6	134.6	426.0	-2948.2	6309.2	-51.9	
50.50	328.6	16.6	-50.3	-0.8	124.5	13.6	170.4	129.0	418.9	-3101.2	6655.5	-56.2	
50.55	331.3	17.5	-56.7	-0.7	130.2	13.5	191.1	115.9	410.9	-2928.7	7178.0	-69.7	
50.60	333.9	18.2	-59.2	-0.7	132.1	13.5	203.8	97.2	407.2	-2553.9	7467.5	-72.2	
50.65	336.6	18.4	-59.0	-0.8	126.9	13.5	201.1	76.3	407.6	-1894.0	7289.7	-71.3	
