Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	298.7	15.2	41.8	0.1	-157.2	12.4	208.5	189.5	523.9	-3609.1	8827.2	-7.6	
50.05	301.4	15.2	40.2	0.1	-158.2	12.4	215.6	180.7	515.2	-3494.7	8966.7	-15.7	
50.10	304.1	15.4	39.3	0.1	-159.3	12.4	223.3	177.6	510.7	-3416.6	9073.1	-20.9	
50.15	306.8	16.0	40.7	0.0	-160.6	12.4	223.6	183.7	504.0	-3528.9	9130.5	-12.3	
50.20	309.5	16.1	-53.0	-0.2	162.1	12.4	219.0	183.9	492.1	-3684.8	9208.1	0.4	
50.25	312.2	16.1	-57.3	-0.4	163.1	12.4	223.1	177.0	484.3	-3514.2	9372.0	-6.9	
50.30	314.9	16.2	-63.2	-0.6	164.8	12.4	241.4	164.4	486.6	-3094.5	9625.6	-28.2	
50.35	317.7	15.9	-66.1	-0.7	167.8	12.4	260.0	150.5	489.2	-2790.1	9925.5	-41.9	
50.40	320.4	15.6	-64.9	-0.7	171.3	12.3	264.8	142.9	477.8	-2585.6	10263.1	-43.7	
50.45	323.1	15.6	-59.2	-0.7	173.8	12.3	256.5	132.3	454.5	-2423.7	10554.0	-34.5	
50.50	325.8	15.4	-55.8	-0.6	174.3	12.3	251.3	116.5	440.0	-2209.3	10686.6	-25.2	
50.55	328.4	15.4	-59.8	-0.7	173.2	12.2	256.8	104.0	443.8	-1794.0	10673.6	-29.5	
50.60	331.1	15.4	-62.2	-0.7	172.1	12.2	261.9	88.1	443.8	-1359.4	10660.4	-33.4	
50.65	333.8	15.0	-60.0	-0.7	172.9	12.2	262.8	71.4	428.1	-934.3	10789.3	-30.9	
50.70	336.5	14.8	-56.4	-0.7	173.8	12.1	263.1	53.9	415.7	-417.1	10909.8	-24.3	
50.75	339.1	14.6	-52.8	-0.7	172.9	12.1	262.2	35.0	412.0	-50.8	10864.5	-13.0	
50.80	341.8	14.5	-53.3	-0.7	171.8	12.1	262.8	25.8	409.8	355.8	10779.9	-11.4	
50.85	344.5	14.4	-54.2	-0.7	172.2	12.0	262.3	17.2	402.2	874.6	10791.6	-15.3	
50.90	347.1	14.2	-48.5	-0.6	171.1	12.0	253.0	-6.6	395.8	1370.1	10684.7	-1.9	
50.95	349.8	13.7	-42.8	-0.6	170.2	12.0	247.4	-29.2	395.8	1811.6	10562.0	15.5	
51.00	352.5	14.1	-43.1	-0.5	171.4	11.9	248.4	-48.0	398.9	2344.7	10539.8	17.0	
51.05	355.2	14.7	-51.1	-0.5	175.8	11.9	253.9	-70.0	398.0	2959.0	10697.5	3.6	
51.10	357.8	15.4	-64.3	-0.6	182.8	11.9	264.9	-87.5	397.2	3590.0	11011.5	-24.4	
51.15	0.5	15.4	-65.5	-0.7	188.8	11.9	274.1	-101.1	397.6	3980.8	11319.4	-32.4	
51.20	3.2	15.3	-59.8	-0.6	191.7	11.8	276.9	-113.5	394.3	4157.6	11467.5	-26.3	
51.25	5.9	15.0	-61.3	-0.5	191.6	11.8	272.9	-121.9	390.2	4368.3	11385.9	-32.0	
51.30	8.6	14.9	-66.3	-0.4	189.7	11.8	265.8	-134.8	390.8	4718.2	11091.4	-45.5	
51.35	11.3	15.0	-67.6	-0.4	185.8	11.8	256.7	-143.6	394.6	4980.2	10661.6	-51.7	
51.40	14.0	15.5	-62.8	-0.3	179.4	11.7	241.4	-146.8	397.9	5144.3	10075.4	-47.7	
51.45	16.7	16.3	-58.7	-0.1	174.4	11.7	230.3	-155.7	396.1	5285.9	9594.6	-41.7	
51.50	19.4	16.7	-63.2	-0.1	173.1	11.7	228.3	-168.3	393.8	5534.7	9318.3	-54.3	
51.55	22.1	16.7	-71.7	-0.1	173.3	11.7	231.1	-180.7	395.6	5819.7	9128.6	-75.1	
51.60	24.8	16.3	-73.3	-0.1	169.7	11.7	228.2	-182.2	396.5	5749.5	8852.8	-76.3	
51.65	27.5	15.9	-66.8	-0.1	162.8	11.7	215.5	-175.2	400.2	5547.1	8400.1	-62.0	
51.70	30.1	15.6	-62.1	-0.1	158.8	11.7	206.6	-180.3	403.9	5491.9	8082.4	-52.4	
51.75	32.8	15.7	-66.8	-0.2	159.4	11.7	205.9	-200.3	408.9	5626.8	7997.5	-66.6	
51.80	35.4	15.8	-71.8	-0.3	159.5	11.7	206.7	-210.6	417.9	5639.5	7954.4	-76.3	
51.85	38.1	16.1	-74.2	-0.4	159.0	11.7	208.9	-210.6	428.8	5583.5	7938.6	-80.8	
51.90	40.7	16.2	-76.2	-0.5	161.7	11.7	210.3	-227.1	437.8	5839.7	7951.6	-85.7	
51.95	43.4	16.2	-80.6	-0.6	167.5	11.6	211.0	-259.2	443.9	6383.5	7985.2	-99.5	
52.00	46.0	16.2	-76.3	-0.6	170.5	11.6	211.7	-281.4	450.8	6709.1	7936.2	-91.8	
52.05	48.6	16.1	-69.2	-0.5	170.2	11.6	209.2	-286.2	467.1	6905.2	7712.7	-74.0	
52.10	51.3	16.3	-68.5	-0.5	171.7	11.5	206.5	-292.7	483.1	7250.4	7510.5	-65.6	
52.15	53.9	16.5	-71.9	-0.5	176.1	11.5	205.5	-307.3	492.7	7745.6	7428.7	-65.2	
52.20	56.5	16.6	-71.8	-0.6	180.7	11.5	209.8	-318.7	502.7	8172.7	7420.8	-57.8	
