Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	274.2	6.2	0.0	0.0	30.7	-0.1	193.9	277.9	387.7	-6321.2	9501.0	30.7	
50.05	276.3	6.2	0.0	0.0	33.8	-0.1	195.5	278.5	377.6	-6319.0	9598.0	33.8	
50.10	278.4	6.0	0.0	0.0	32.3	-0.1	201.3	278.5	368.7	-6209.8	9751.4	32.3	
50.15	280.5	5.9	0.0	0.0	29.3	-0.1	207.8	272.2	360.8	-6066.4	9932.4	29.3	
50.20	282.6	5.9	0.0	0.0	30.2	-0.1	211.5	263.3	351.5	-5958.1	10119.0	30.2	
50.25	284.7	5.8	0.0	0.0	31.5	-0.1	214.3	261.6	340.4	-5867.6	10327.4	31.5	
50.30	286.8	5.8	0.0	0.0	34.1	-0.1	215.5	261.6	328.6	-5754.6	10499.6	34.1	
50.35	288.9	5.9	0.0	0.0	34.5	-0.1	220.2	259.9	318.9	-5620.1	10668.0	34.5	
50.40	291.0	5.8	0.0	0.0	32.0	-0.1	227.5	254.6	311.7	-5467.0	10820.2	32.0	
50.45	293.1	5.9	0.0	0.0	31.8	-0.1	230.4	245.4	303.8	-5322.7	10888.7	31.8	
50.50	295.3	6.1	0.0	0.0	33.6	-0.1	226.1	238.7	293.5	-5170.4	10829.4	33.6	
50.55	297.4	5.9	0.0	0.0	40.0	-0.1	218.0	236.7	283.2	-4987.1	10677.2	40.0	
50.60	299.5	5.8	0.0	0.0	46.8	-0.1	210.1	231.4	275.0	-4802.2	10498.0	46.8	
50.65	301.6	5.8	0.0	0.0	47.6	-0.1	206.9	221.6	267.1	-4623.0	10388.2	47.6	
50.70	303.7	5.9	0.0	0.0	39.4	-0.1	210.2	213.9	258.1	-4441.9	10397.6	39.4	
50.75	305.8	5.8	0.0	0.0	32.7	-0.1	214.0	209.5	248.4	-4323.1	10452.9	32.7	
50.80	307.9	5.6	0.0	0.0	33.3	-0.1	215.3	205.3	238.7	-4239.6	10511.5	33.3	
50.85	310.0	5.4	0.0	0.0	32.0	-0.1	218.9	199.8	229.3	-4083.1	10618.4	32.0	
50.90	312.1	5.4	0.0	0.0	26.9	-0.1	224.5	192.3	221.7	-3883.4	10721.0	26.9	
50.95	314.2	5.5	0.0	0.0	23.4	-0.1	228.4	182.9	216.1	-3733.6	10748.4	23.4	
51.00	316.3	5.8	0.0	0.0	23.6	-0.1	229.2	176.3	209.4	-3610.2	10750.0	23.6	
51.05	318.4	6.3	0.0	0.0	28.4	-0.1	224.8	170.7	199.7	-3474.4	10723.9	28.4	
51.10	320.5	6.6	0.0	0.0	33.9	-0.1	217.9	162.3	189.3	-3331.3	10631.7	33.9	
51.15	322.6	6.3	0.0	0.0	32.8	-0.1	216.0	158.5	182.3	-3204.5	10520.1	32.8	
51.20	324.8	6.3	0.0	0.0	29.5	-0.1	215.7	151.5	178.2	-3099.2	10385.3	29.5	
51.25	326.9	6.4	0.0	0.0	26.6	-0.1	212.9	137.0	173.1	-2948.3	10227.5	26.6	
51.30	329.0	6.6	0.0	0.0	24.3	-0.1	209.1	127.4	167.0	-2720.8	10061.6	24.3	
51.35	331.1	6.9	0.0	0.0	25.1	-0.1	203.5	121.5	162.5	-2480.2	9847.5	25.1	
51.40	333.2	7.1	0.0	0.0	25.7	-0.1	198.0	112.7	159.1	-2244.9	9629.8	25.7	
51.45	335.3	7.2	0.0	0.0	22.8	-0.1	195.3	102.3	154.8	-1995.0	9507.1	22.8	
51.50	337.4	7.1	0.0	0.0	19.7	-0.1	192.7	89.7	149.0	-1766.9	9432.1	19.7	
