Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	300.2	19.8	20.4	0.1	-157.0	13.9	236.8	199.0	583.1	-3910.3	8542.7	-60.3	
50.05	302.9	19.4	-65.0	-0.0	156.6	13.9	240.9	175.7	579.1	-3364.2	8782.6	-47.3	
50.10	305.7	19.2	-57.6	-0.1	157.4	13.9	236.1	150.5	562.4	-2791.4	9109.4	-33.8	
50.15	308.4	19.0	-46.2	-0.0	161.4	13.9	229.9	139.9	540.1	-2313.5	9607.0	-4.7	
50.20	311.2	19.0	59.8	0.1	-168.6	13.9	237.7	127.3	524.7	-1816.2	10279.2	17.7	
50.25	314.0	19.4	61.2	0.3	-177.6	13.9	260.0	107.4	519.1	-1181.3	11023.8	11.7	
50.30	316.7	20.0	57.5	0.4	-188.5	13.9	288.5	93.8	514.6	-707.9	11832.1	-4.2	
50.35	319.5	20.5	57.1	0.4	-198.9	13.9	312.6	87.0	509.1	-534.2	12574.4	-1.8	
50.40	322.3	20.2	58.1	0.3	-209.2	13.9	333.0	91.7	501.6	-551.6	13298.8	9.1	
50.45	325.1	20.2	60.8	0.0	-219.0	13.9	352.1	93.3	497.7	-490.9	13987.4	16.8	
50.50	327.9	20.3	-69.9	-0.1	227.8	13.9	373.2	72.9	495.0	-142.0	14620.6	4.1	
50.55	330.7	20.4	-71.3	-0.1	233.3	13.9	388.6	40.9	493.7	424.1	14999.6	-14.3	
50.60	333.5	20.8	67.0	0.1	-233.3	13.9	386.5	12.3	487.4	927.9	14989.8	-21.2	
50.65	336.4	21.2	68.6	0.2	-229.3	13.9	371.6	-11.6	475.4	1415.4	14707.0	-13.1	
50.70	339.2	21.1	66.2	0.3	-224.4	14.0	358.8	-29.4	466.8	1975.7	14305.5	-8.9	
50.75	342.0	21.1	63.8	0.4	-218.6	14.0	350.2	-38.8	464.5	2331.9	13833.1	-8.8	
50.80	344.8	21.0	63.9	0.5	-212.1	14.0	343.0	-44.9	461.0	2303.1	13362.3	-7.4	
50.85	347.6	20.8	65.7	0.7	-206.3	14.0	337.0	-45.9	455.5	2134.8	12965.3	-1.5	
50.90	350.4	20.7	64.7	0.8	-201.1	14.1	332.0	-34.3	452.4	2080.4	12598.2	2.6	
50.95	353.2	20.6	61.1	0.9	-195.0	14.1	322.3	-26.9	455.7	2166.6	12138.3	5.9	
51.00	356.0	20.9	62.4	0.9	-189.6	14.2	308.7	-31.6	457.7	2416.9	11716.0	17.1	
51.05	358.8	20.9	64.2	1.1	-186.8	14.2	295.9	-51.4	455.7	2845.4	11429.7	18.1	
51.10	1.6	20.5	58.7	1.1	-187.4	14.3	289.3	-90.4	453.2	3408.4	11313.4	4.1	
51.15	4.4	19.8	43.7	1.0	-190.5	14.3	291.0	-127.0	453.8	4036.4	11310.0	-25.0	
51.20	7.2	19.6	32.9	0.8	-193.8	14.4	296.5	-151.0	455.5	4642.4	11300.1	-47.6	
51.25	10.0	19.8	35.0	0.6	-195.4	14.4	300.1	-171.1	456.2	5044.2	11213.9	-60.3	
51.30	12.8	20.1	43.1	0.8	-194.6	14.4	301.0	-177.1	457.7	5219.4	11053.8	-68.1	
51.35	15.7	20.3	48.9	1.2	-190.4	14.5	293.6	-183.9	460.8	5234.1	10696.1	-69.9	
