Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	294.8	15.7	65.6	0.5	-178.5	13.2	224.4	228.3	559.7	-4933.8	9846.6	30.4	
50.05	297.5	15.8	61.8	0.6	-175.2	13.2	225.6	218.8	549.6	-4600.8	9756.1	19.3	
50.10	300.2	15.9	55.4	0.7	-172.3	13.3	235.6	201.3	545.6	-4121.2	9746.3	7.1	
50.15	302.9	16.4	47.8	0.8	-170.3	13.3	249.1	179.5	543.1	-3468.6	9845.1	-12.9	
50.20	305.6	16.6	43.2	0.8	-168.3	13.3	251.4	157.5	531.8	-2849.8	9927.0	-27.7	
50.25	308.3	16.6	41.7	0.9	-166.3	13.4	246.1	146.2	514.6	-2466.7	9918.3	-26.0	
50.30	311.1	16.6	40.3	0.8	-164.6	13.4	247.0	142.5	503.8	-2123.1	9878.9	-21.6	
50.35	313.8	16.5	39.7	0.8	-163.4	13.5	253.6	127.9	499.8	-1688.7	9876.1	-18.3	
50.40	316.5	16.5	39.0	0.7	-164.9	13.5	264.1	109.5	491.6	-1215.0	10058.0	-22.1	
50.45	319.2	16.3	39.8	0.7	-167.8	13.5	273.7	100.6	477.8	-798.0	10317.1	-30.9	
50.50	321.9	16.2	44.1	0.8	-168.3	13.6	272.3	91.2	464.8	-479.3	10395.0	-26.3	
50.55	324.6	16.2	44.4	0.8	-166.9	13.6	267.2	72.4	453.1	-119.8	10341.2	-20.2	
50.60	327.3	16.2	38.9	0.8	-166.2	13.6	269.1	55.8	444.8	363.9	10298.1	-27.6	
50.65	330.0	16.8	33.7	0.6	-164.3	13.7	266.4	41.1	437.8	718.1	10156.3	-33.0	
50.70	332.7	16.9	31.9	0.4	-160.8	13.7	253.7	31.9	428.0	829.4	9925.5	-24.2	
50.75	335.3	16.7	35.5	0.2	-158.3	13.7	239.2	27.8	413.3	806.8	9792.0	-9.6	
50.80	338.0	16.4	42.1	0.1	-157.5	13.7	230.7	20.3	402.5	773.4	9773.0	5.2	
50.85	340.7	15.9	-51.5	-0.1	161.0	13.7	239.1	17.0	397.8	840.4	10013.4	0.3	
50.90	343.4	15.5	-54.6	-0.2	166.4	13.7	252.8	10.3	396.6	1029.1	10369.8	-8.3	
50.95	346.1	15.5	-55.2	-0.2	173.2	13.7	264.9	-3.9	394.0	1230.0	10828.6	-13.0	
51.00	348.7	15.5	-57.1	-0.2	179.8	13.7	275.5	-23.6	391.7	1561.4	11261.7	-12.7	
51.05	351.4	15.6	-60.5	-0.3	183.7	13.7	281.5	-41.0	392.4	1926.5	11480.9	-14.1	
51.10	354.1	15.8	-61.1	-0.4	184.4	13.7	278.0	-50.6	394.3	2240.2	11475.7	-12.3	
51.15	356.8	15.8	-60.5	-0.5	185.7	13.7	273.2	-60.7	392.7	2634.6	11506.4	-11.1	
51.20	359.5	15.5	-56.6	-0.5	187.9	13.6	270.9	-78.6	388.9	2890.3	11615.7	-6.1	
51.25	2.1	15.0	-53.2	-0.4	190.0	13.6	271.7	-89.3	391.8	3067.6	11720.2	-2.1	
51.30	4.8	15.1	-55.8	-0.3	194.3	13.6	279.0	-94.5	394.1	3325.3	11957.9	-3.7	
51.35	7.5	15.0	-64.5	-0.4	199.3	13.6	285.1	-107.1	396.1	3787.9	12185.2	-16.0	
51.40	10.2	14.8	-73.5	-0.5	204.8	13.6	294.5	-121.1	402.5	4371.7	12382.2	-32.9	
51.45	12.8	15.3	-77.0	-0.6	208.4	13.5	302.2	-136.6	412.3	4816.4	12457.3	-44.9	
51.50	15.5	15.4	-77.4	-0.6	210.5	13.5	303.5	-153.3	415.9	5169.9	12460.0	-50.3	
51.55	18.2	15.3	-78.8	-0.7	211.1	13.5	295.5	-167.3	412.6	5548.2	12345.8	-54.0	
51.60	20.9	15.8	-77.0	-0.7	210.1	13.4	284.5	-179.2	409.5	5798.1	12158.1	-47.3	
51.65	23.6	15.5	-72.8	-0.7	208.3	13.4	278.3	-183.3	415.4	5942.7	11942.6	-41.8	
51.70	26.3	15.0	-67.1	-0.6	205.3	13.4	267.6	-194.3	424.6	6136.5	11586.5	-42.5	
51.75	29.0	15.1	-63.5	-0.4	202.3	13.3	252.3	-214.6	424.8	6360.5	11202.8	-43.6	
