Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	300.0	9.2	-40.1	-0.0	255.9	-0.2	342.6	219.2	525.7	-4761.1	15947.7	118.2	
50.05	302.7	9.4	-41.7	-0.0	255.3	-0.2	347.7	204.6	517.2	-4270.7	16055.2	112.2	
50.10	305.3	9.6	-43.8	-0.0	253.7	-0.2	351.6	190.2	509.6	-3793.7	16072.3	103.4	
50.15	308.0	9.5	-44.5	-0.0	252.1	-0.2	350.7	180.4	499.1	-3390.7	16063.2	99.4	
50.20	310.7	9.7	-44.4	-0.0	251.7	-0.2	348.9	176.0	487.7	-3094.8	16106.3	99.3	
50.25	313.3	9.8	-45.3	-0.0	251.8	-0.2	349.7	169.1	477.6	-2765.8	16189.0	96.3	
50.30	316.0	9.8	-48.4	-0.0	251.9	-0.2	352.7	158.0	466.9	-2344.4	16278.8	85.6	
50.35	318.7	10.0	-49.3	-0.0	250.2	-0.2	351.7	142.5	456.2	-1837.8	16241.2	80.8	
50.40	321.3	9.9	-47.4	-0.0	245.5	-0.2	340.4	122.2	446.6	-1296.0	15995.8	82.6	
50.45	324.0	9.3	-43.7	-0.0	239.7	-0.2	324.4	103.2	436.2	-772.8	15666.6	89.6	
50.50	326.6	9.4	-41.0	-0.0	235.3	-0.2	310.5	86.7	423.6	-382.0	15409.0	94.4	
50.55	329.3	9.4	-40.1	-0.0	234.2	-0.2	306.4	74.0	411.7	-157.7	15355.0	96.5	
50.60	331.9	9.4	-42.9	-0.0	237.2	-0.2	316.4	69.6	403.2	-51.2	15569.1	90.0	
50.65	334.6	9.3	-48.8	-0.0	242.8	-0.2	335.1	64.7	397.0	13.0	15945.8	75.4	
50.70	337.3	9.2	-54.1	-0.0	248.5	-0.2	352.6	56.2	390.8	52.5	16332.5	62.6	
50.75	339.9	9.0	-55.8	-0.0	251.6	-0.2	360.7	51.1	386.4	56.5	16553.4	60.0	
50.80	342.6	8.8	-54.0	-0.0	251.9	-0.2	359.7	44.5	383.2	55.5	16580.9	66.5	
50.85	345.3	8.8	-52.9	-0.0	250.7	-0.2	355.1	32.1	381.6	205.4	16511.1	69.0	
50.90	347.9	8.9	-53.0	-0.0	250.2	-0.2	352.2	18.8	381.2	491.0	16475.4	68.3	
50.95	350.6	9.1	-53.6	-0.0	250.6	-0.2	350.7	4.5	379.8	711.0	16502.4	66.5	
51.00	353.3	9.4	-54.0	-0.0	251.4	-0.2	349.7	-6.9	377.4	818.2	16569.2	66.1	
51.05	355.9	9.6	-56.4	-0.0	252.4	-0.2	349.9	-14.5	375.9	928.3	16638.3	58.7	
51.10	358.6	9.6	-59.8	-0.0	253.6	-0.2	351.3	-20.4	374.7	1040.4	16714.6	48.2	
51.15	1.2	9.7	-62.0	-0.0	254.8	-0.2	354.3	-25.3	375.8	1198.7	16789.6	42.1	
51.20	3.9	9.9	-62.2	-0.0	256.1	-0.2	357.4	-32.9	380.6	1433.6	16850.1	42.4	
51.25	6.6	10.0	-62.4	-0.0	257.3	-0.2	358.6	-50.8	384.0	1774.9	16900.8	43.1	
51.30	9.2	9.8	-65.1	-0.0	260.0	-0.2	360.9	-68.2	383.0	2168.0	17043.5	36.5	
51.35	11.9	9.7	-68.6	-0.0	262.7	-0.2	362.7	-86.4	383.7	2716.8	17159.4	27.1	
51.40	14.5	9.7	-70.1	-0.0	264.2	-0.2	362.0	-109.8	387.6	3328.9	17142.8	23.6	
51.45	17.2	9.7	-72.0	-0.0	265.3	-0.2	362.1	-127.2	391.6	3883.1	17090.3	18.2	
51.50	19.8	9.6	-75.2	-0.0	266.2	-0.2	361.9	-138.2	394.4	4382.7	17029.3	7.9	
51.55	22.5	9.5	-76.8	-0.0	265.3	-0.2	354.7	-155.1	398.4	4827.7	16838.2	1.5	
51.60	25.1	9.3	-77.4	-0.0	263.9	-0.2	345.3	-169.3	404.8	5278.2	16594.1	-1.9	
51.65	27.8	9.2	-78.6	-0.0	264.2	-0.2	340.2	-177.1	412.5	5780.4	16442.7	-5.6	
51.70	30.4	9.4	-81.1	-0.0	265.9	-0.2	338.0	-191.3	418.4	6273.7	16379.6	-12.6	
51.75	33.0	9.7	-83.9	-0.0	268.3	-0.2	337.2	-211.7	424.8	6790.5	16334.8	-19.7	
51.80	35.7	9.7	-86.7	-0.0	270.9	-0.2	337.6	-231.3	432.6	7292.8	16292.0	-26.8	
51.85	38.3	9.4	-88.8	-0.0	273.4	-0.2	336.6	-250.9	438.8	7674.4	16278.3	-31.6	
51.90	41.0	9.2	-91.5	-0.0	276.6	-0.2	337.9	-261.3	444.5	7978.9	16376.1	-37.4	
51.95	43.6	9.0	-95.4	-0.0	280.8	-0.2	345.7	-265.9	451.1	8155.3	16607.9	-46.7	
52.00	46.3	8.9	-96.2	-0.0	283.7	-0.2	352.7	-274.3	459.1	8189.0	16797.0	-46.5	
52.05	49.0	9.1	-98.7	-0.0	286.8	-0.2	361.8	-274.9	467.2	8137.5	17049.5	-51.9	
52.10	51.6	9.2	-101.2	-0.0	289.9	-0.2	369.1	-271.7	475.1	8091.8	17308.7	-57.6	
52.15	54.3	9.2	-100.9	-0.0	291.8	-0.2	371.5	-276.9	481.8	8058.7	17465.6	-54.4	
52.20	56.9	9.3	-99.1	-0.0	293.1	-0.2	373.6	-285.0	492.4	8089.1	17527.6	-47.2	
52.25	59.6	9.2	-98.7	-0.0	295.3	-0.2	378.7	-292.1	505.8	8194.1	17626.0	-43.5	
52.30	62.3	9.1	-99.7	-0.0	298.7	-0.2	382.4	-298.6	516.0	8275.1	17835.3	-43.6	
52.35	64.9	9.4	-100.9	-0.0	301.9	-0.2	383.0	-299.4	522.5	8234.0	18116.2	-44.3	
52.40	67.6	9.3	-101.7	-0.0	304.8	-0.2	386.1	-297.4	530.9	8108.6	18402.7	-44.2	
52.45	70.2	9.2	-103.2	-0.0	306.5	-0.2	392.6	-301.1	544.8	8042.2	18537.4	-47.9	
52.50	72.9	9.2	-105.1	-0.0	306.9	-0.2	398.6	-302.6	561.8	8003.5	18553.5	-54.0	
