Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	301.9	27.0	45.7	0.8	-163.2	22.9	264.7	135.9	541.2	-1816.8	9766.8	-5.2	
50.05	304.7	27.1	41.8	0.8	-160.6	23.0	269.4	140.4	539.7	-1866.9	9538.6	-12.2	
50.10	307.5	27.8	38.9	0.8	-154.7	23.0	271.4	128.4	543.3	-1809.3	9098.2	-23.7	
50.15	310.3	27.9	33.3	0.9	-149.6	23.1	264.9	110.9	537.2	-1642.2	8779.9	-43.9	
50.20	313.1	28.1	30.6	0.9	-149.2	23.1	257.3	99.5	517.0	-1674.8	8793.6	-52.9	
50.25	315.8	28.6	26.9	1.0	-150.3	23.2	257.0	92.7	499.9	-1758.3	8883.8	-58.8	
50.30	318.6	28.3	17.4	0.8	-148.4	23.2	260.6	86.9	498.1	-1646.4	8760.9	-75.2	
50.35	321.4	28.3	13.4	0.7	-146.0	23.2	263.8	75.9	495.3	-1557.2	8591.7	-83.5	
50.40	324.2	28.5	15.6	0.7	-143.3	23.3	261.6	70.0	484.7	-1439.2	8422.7	-84.1	
50.45	326.9	28.5	16.4	0.7	-140.8	23.3	260.9	62.6	475.6	-1277.0	8277.0	-89.4	
50.50	329.7	28.3	15.9	0.8	-139.0	23.3	268.7	42.3	475.4	-999.5	8167.8	-92.8	
50.55	332.4	28.2	8.0	0.8	-138.0	23.4	281.2	29.4	475.2	-591.0	8095.2	-115.4	
50.60	335.2	28.5	3.4	0.8	-131.8	23.4	270.2	21.3	463.0	-246.5	7688.6	-121.1	
50.65	337.9	28.9	4.9	0.8	-119.3	23.5	233.3	6.1	442.6	-147.3	6869.1	-97.3	
50.70	340.7	29.0	4.9	0.7	-103.9	23.5	192.5	0.6	430.1	102.9	5832.2	-74.4	
50.75	343.4	28.6	2.1	0.5	-91.7	23.5	167.7	-7.7	426.9	533.1	4954.6	-67.8	
50.80	346.1	28.5	-3.4	0.4	-82.6	23.6	152.4	-24.8	424.6	940.9	4238.8	-76.5	
50.85	348.9	28.4	-9.6	0.2	-76.0	23.6	138.6	-30.7	419.6	1327.5	3641.7	-86.9	
50.90	351.6	28.0	-3.5	0.1	-73.3	23.6	134.5	-46.2	410.5	1561.0	3334.1	-71.4	
50.95	354.3	27.2	0.6	0.0	-70.0	23.6	124.9	-66.7	411.8	1894.0	2863.7	-55.8	
51.00	357.1	27.1	-40.7	-0.1	67.1	23.6	108.3	-70.7	414.9	2295.1	2293.7	-57.4	
51.05	359.8	27.4	-36.5	-0.2	65.8	23.6	90.7	-77.3	407.4	2518.8	1948.4	-49.1	
51.10	2.5	25.9	-35.1	-0.2	70.6	23.6	88.1	-85.3	397.4	2902.0	2033.8	-43.9	
51.15	5.2	25.3	-40.8	-0.3	80.4	23.6	102.3	-102.2	394.7	3457.3	2430.1	-54.2	
51.20	7.9	25.1	-49.5	-0.3	90.8	23.5	121.9	-129.9	394.6	3956.1	2909.4	-71.0	
51.25	10.6	24.1	-59.1	-0.5	97.2	23.5	126.5	-148.4	396.2	4378.8	3072.2	-89.7	
51.30	13.3	23.8	-58.8	-0.6	98.7	23.5	130.3	-153.7	389.7	4333.8	3302.7	-87.9	
51.35	16.0	23.7	-56.7	-0.6	99.4	23.5	138.0	-143.1	392.3	4226.5	3528.8	-88.3	
51.40	18.8	23.4	-57.6	-0.6	102.4	23.4	148.4	-148.2	403.5	4254.3	3775.8	-93.3	
51.45	21.5	23.3	-59.2	-0.6	107.4	23.4	160.2	-179.8	407.8	4296.4	4152.1	-97.1	
51.50	24.2	23.4	-66.5	-0.6	113.4	23.4	174.1	-191.0	406.1	4404.1	4613.3	-115.5	
51.55	26.9	23.9	-71.7	-0.7	113.9	23.3	175.5	-191.7	407.2	4271.4	4786.9	-127.3	
51.60	29.5	23.2	-76.3	-0.7	112.5	23.3	165.2	-194.9	414.3	4378.7	4552.2	-138.6	
51.65	32.2	23.1	-80.4	-0.8	112.4	23.3	151.4	-208.7	423.3	4816.0	4048.9	-156.2	
51.70	34.9	23.5	-73.3	-0.8	110.4	23.2	140.5	-231.8	429.9	4958.6	3551.6	-147.7	
51.75	37.5	23.3	-68.9	-0.7	108.8	23.2	141.8	-227.5	439.2	4912.5	3401.7	-139.9	
51.80	40.2	23.4	-69.6	-0.6	110.2	23.2	154.3	-216.9	448.3	4920.4	3569.4	-133.3	
51.85	42.8	23.7	-72.0	-0.7	113.1	23.1	164.2	-228.8	459.0	5054.3	3669.0	-128.0	
51.90	45.5	23.5	-71.6	-0.8	115.2	23.1	167.4	-240.4	475.4	5291.0	3522.9	-119.0	
51.95	48.1	23.4	-64.0	-0.8	114.4	23.0	159.4	-250.8	490.4	5400.4	3192.9	-99.2	
52.00	50.8	23.2	-59.2	-0.8	113.1	23.0	138.8	-259.4	500.5	5543.8	2730.1	-88.3	
52.05	53.5	22.5	-63.4	-0.9	117.3	23.0	121.2	-267.2	505.8	6014.3	2442.1	-96.4	
52.10	56.2	21.9	-66.3	-0.8	125.0	22.9	109.4	-296.7	513.2	6657.1	2171.7	-105.1	
52.15	58.9	21.7	-66.8	-0.7	131.5	22.9	107.4	-324.5	527.3	7151.1	1949.9	-110.3	
52.20	61.6	22.3	-64.1	-0.6	133.1	22.9	105.5	-332.7	541.5	7280.2	1787.1	-105.5	
52.25	64.3	22.5	-61.3	-0.4	131.4	22.8	96.4	-328.5	547.3	7190.5	1677.6	-98.3	
52.30	66.9	22.7	-64.9	-0.4	132.7	22.8	87.9	-326.8	551.9	7337.2	1512.3	-91.7	
52.35	69.6	22.7	-61.6	-0.5	134.1	22.8	81.0	-330.5	567.9	7509.3	1065.7	-71.9	
52.40	72.3	22.0	-52.4	-0.5	133.4	22.8	75.7	-322.7	589.7	7521.7	525.4	-47.7	
