Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	97.2	8.4	0.0	0.0	-101.1	-0.1	357.4	-331.2	706.6	9587.5	16461.5	-101.1	
50.05	99.9	8.7	0.0	0.0	-98.7	-0.1	354.5	-334.6	721.2	9658.3	16169.7	-98.7	
50.10	102.6	8.8	0.0	0.0	-95.3	-0.1	349.0	-342.7	731.4	9625.8	15897.5	-95.3	
50.15	105.3	8.8	0.0	0.0	-97.5	-0.1	348.1	-332.3	739.8	9450.6	15745.5	-97.5	
50.20	108.0	8.8	0.0	0.0	-90.5	-0.1	345.0	-316.4	747.3	9070.4	15561.9	-90.5	
50.25	110.7	8.8	0.0	0.0	-81.5	-0.1	342.0	-309.2	755.7	8669.0	15358.8	-81.5	
50.30	113.4	8.6	0.0	0.0	-74.8	-0.1	341.0	-300.1	767.8	8313.8	15159.9	-74.8	
50.35	116.1	8.3	0.0	0.0	-61.1	-0.1	334.0	-290.3	780.5	7843.1	14854.4	-61.1	
50.40	118.8	8.1	0.0	0.0	-42.5	-0.1	322.0	-276.6	791.6	7272.0	14492.1	-42.5	
50.45	121.4	8.2	0.0	0.0	-33.1	-0.1	316.5	-257.3	804.2	6827.9	14272.3	-33.1	
50.50	124.1	8.4	0.0	0.0	-34.3	-0.1	317.0	-252.2	818.7	6593.4	14137.8	-34.3	
50.55	126.8	8.5	0.0	0.0	-40.6	-0.1	321.1	-252.5	833.2	6418.2	14031.9	-40.6	
50.60	129.5	8.2	0.0	0.0	-46.5	-0.1	321.9	-234.9	847.5	6124.8	13861.7	-46.5	
50.65	132.2	7.9	0.0	0.0	-37.6	-0.1	307.2	-218.1	856.4	5666.4	13511.6	-37.6	
