Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	300.1	18.9	-45.2	-1.1	164.0	18.2	241.5	166.7	486.3	-2251.6	9790.0	18.0	
50.05	302.6	18.1	-38.9	-1.0	165.3	18.2	240.4	158.6	469.3	-1926.5	9994.1	28.3	
50.10	305.2	17.3	-38.5	-1.0	170.0	18.1	253.3	135.7	461.5	-1463.7	10437.7	32.6	
50.15	307.7	16.3	-43.3	-1.0	177.7	18.1	278.4	127.5	464.1	-968.6	11021.2	32.9	
50.20	310.3	15.7	-47.7	-1.1	185.7	18.0	296.5	116.5	456.9	-466.5	11631.1	29.4	
50.25	312.9	15.9	-53.7	-1.1	193.3	18.0	302.5	101.3	433.5	68.6	12232.7	15.4	
50.30	315.5	15.2	-52.8	-1.1	196.9	17.9	298.7	83.0	416.7	460.5	12534.9	13.3	
50.35	318.1	14.5	-47.5	-1.0	195.4	17.9	291.8	60.5	416.0	643.2	12452.6	22.0	
50.40	320.7	13.9	-47.5	-1.0	192.6	17.8	284.3	49.5	411.1	657.8	12270.5	26.7	
50.45	323.3	14.2	-49.5	-1.0	190.6	17.8	275.3	45.1	391.3	657.4	12163.1	23.9	
50.50	325.9	14.2	-46.9	-1.0	191.7	17.7	279.3	45.0	375.0	683.1	12242.0	24.7	
50.55	328.5	13.9	-46.5	-0.8	194.2	17.7	299.9	31.2	377.8	857.2	12367.7	14.3	
50.60	331.1	14.0	-50.2	-0.6	193.2	17.6	312.7	4.4	382.1	1144.5	12231.6	-5.8	
50.65	333.7	14.2	-50.1	-0.4	186.7	17.6	301.3	-1.4	371.1	1336.0	11754.9	-12.5	
50.70	336.3	14.5	-44.6	-0.3	174.8	17.6	268.8	8.6	356.7	1310.9	10956.8	8.5	
50.75	338.9	14.0	-32.7	-0.3	162.6	17.6	236.8	15.0	355.5	1232.3	10130.4	48.0	
50.80	341.5	13.8	-26.2	-0.3	157.8	17.6	228.1	10.8	363.0	1375.5	9768.1	63.7	
50.85	344.1	13.8	-29.4	-0.2	162.5	17.6	241.5	-9.6	366.1	1789.7	10022.5	49.1	
50.90	346.7	13.7	-39.7	-0.1	174.7	17.6	267.3	-29.7	362.1	2281.5	10787.5	28.4	
50.95	349.3	13.4	-48.7	-0.1	188.1	17.5	294.1	-40.5	361.7	2627.9	11666.0	18.4	
51.00	351.9	12.9	-58.6	-0.1	200.2	17.5	320.0	-52.9	368.2	2881.1	12458.1	5.6	
51.05	354.5	13.3	-68.8	-0.2	209.3	17.5	337.1	-75.0	372.8	3323.7	12998.1	-21.3	
51.10	357.2	13.4	-76.5	-0.2	213.9	17.5	338.3	-98.6	368.7	3675.4	13246.3	-45.1	
51.15	359.8	13.3	-75.5	-0.2	213.1	17.5	327.8	-107.9	361.7	3637.0	13216.0	-44.3	
51.20	2.4	13.0	-71.1	-0.2	209.5	17.5	316.9	-109.5	361.7	3548.4	12992.0	-36.1	
51.25	5.1	12.7	-65.5	-0.1	204.5	17.5	303.1	-126.4	363.7	3707.9	12574.2	-30.5	
51.30	7.7	12.5	53.6	0.1	-197.5	17.5	282.3	-150.1	363.1	4111.0	11911.0	-35.7	
51.35	10.3	12.8	55.9	0.3	-189.1	17.5	261.4	-158.1	360.6	4368.7	11191.4	-29.2	
51.40	13.0	12.9	56.4	0.6	-180.6	17.5	243.2	-159.3	368.9	4654.2	10408.4	-19.0	
51.45	15.6	13.2	51.6	0.7	-177.3	17.6	235.0	-171.1	382.6	5225.7	9838.0	-19.9	
51.50	18.2	14.0	42.6	0.8	-181.3	17.6	241.7	-181.9	387.8	5866.4	9783.3	-39.7	
51.55	20.8	14.7	38.3	0.7	-187.8	17.6	256.5	-183.9	387.7	6242.8	10081.1	-49.2	
51.60	23.5	15.0	36.4	0.6	-193.7	17.7	274.5	-188.3	392.2	6465.9	10412.4	-52.5	
51.65	26.1	14.5	35.2	0.4	-199.8	17.7	289.3	-210.1	406.2	7013.7	10508.3	-60.2	
51.70	28.8	14.2	32.4	0.3	-204.9	17.7	292.4	-244.4	416.4	7763.6	10353.7	-73.9	
51.75	31.4	13.9	35.5	0.2	-204.0	17.7	279.8	-269.3	417.5	8093.0	9986.9	-67.7	
51.80	34.1	13.8	39.0	0.1	-199.4	17.7	263.9	-270.7	422.4	8027.7	9617.4	-60.2	
51.85	36.8	13.5	36.8	0.2	-198.6	17.7	254.0	-286.7	434.2	8274.7	9294.2	-81.0	
51.90	39.5	13.6	28.9	0.3	-198.0	17.8	245.5	-312.4	437.4	8421.0	9043.0	-106.3	
51.95	42.2	14.2	27.2	0.3	-192.2	17.8	233.5	-309.7	435.4	8133.8	8744.6	-100.7	
52.00	44.8	13.6	30.7	0.3	-184.2	17.8	222.3	-290.1	440.7	7708.0	8400.1	-83.9	
52.05	47.5	13.3	31.4	0.4	-180.7	17.8	221.0	-286.3	450.6	7548.0	8193.8	-82.8	
52.10	50.1	13.3	27.8	0.5	-181.2	17.8	225.5	-295.1	466.0	7765.3	7984.2	-96.6	
52.15	52.8	12.7	27.8	0.6	-178.8	17.8	225.0	-298.8	478.5	7823.9	7638.9	-95.5	
