Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	304.3	14.9	52.4	0.1	-176.8	9.4	253.9	187.8	515.9	-3423.7	10376.5	5.6	
50.05	307.0	14.9	-49.6	-0.0	178.3	9.4	249.3	199.2	501.7	-3485.0	10480.7	18.6	
50.10	309.7	14.8	-48.9	-0.1	180.0	9.4	254.1	195.0	495.4	-3397.9	10645.8	19.7	
50.15	312.4	14.9	-49.2	-0.1	180.2	9.3	261.7	172.9	493.8	-3120.7	10766.7	8.6	
50.20	315.1	15.3	-50.2	-0.0	178.5	9.3	262.5	149.7	487.5	-2820.1	10755.5	-0.6	
50.25	317.8	15.5	52.7	0.0	-175.9	9.3	255.4	138.2	473.5	-2549.5	10669.3	-1.9	
50.30	320.5	15.4	52.6	0.1	-174.0	9.4	250.7	126.4	459.4	-2163.2	10648.3	-0.8	
50.35	323.2	15.1	52.2	0.2	-173.8	9.4	255.8	99.8	450.6	-1613.9	10752.1	-9.2	
50.40	325.9	14.9	49.5	0.4	-174.4	9.4	264.7	69.6	444.8	-1065.5	10870.1	-23.9	
50.45	328.5	14.8	48.1	0.5	-175.6	9.4	271.4	58.0	434.2	-774.4	10982.6	-26.0	
50.50	331.2	14.7	46.7	0.5	-177.6	9.4	277.8	60.9	420.3	-621.2	11134.3	-18.7	
50.55	333.9	14.3	44.3	0.4	-179.4	9.4	287.2	60.3	415.6	-317.8	11265.8	-14.8	
50.60	336.6	14.2	45.3	0.3	-179.6	9.5	294.7	45.0	419.4	79.7	11269.8	-10.9	
50.65	339.2	14.1	50.1	0.3	-176.4	9.5	288.6	28.9	419.7	407.6	11037.8	-1.7	
50.70	341.9	14.1	50.9	0.2	-171.8	9.5	271.9	24.4	408.4	652.8	10736.0	6.7	
50.75	344.6	14.4	46.8	0.1	-167.3	9.5	253.6	13.3	398.2	1002.5	10430.6	10.1	
50.80	347.3	14.9	-53.4	-0.1	165.3	9.5	245.6	-9.6	401.1	1519.1	10238.5	4.8	
50.85	350.0	15.3	-50.4	-0.1	167.0	9.5	247.7	-30.3	406.1	1927.2	10290.2	3.4	
50.90	352.8	15.4	-46.7	-0.1	171.0	9.5	250.9	-44.9	397.5	2042.1	10563.2	6.1	
50.95	355.5	15.6	-50.6	-0.1	176.8	9.5	258.1	-55.6	387.3	2143.6	10975.2	-0.2	
51.00	358.2	15.9	-63.0	-0.2	183.8	9.5	272.8	-67.5	391.3	2468.4	11394.9	-16.5	
51.05	0.9	15.6	-70.7	-0.4	189.2	9.5	284.0	-80.6	400.8	2819.7	11682.9	-23.9	
51.10	3.5	15.0	-69.9	-0.7	193.0	9.4	284.8	-84.4	399.3	3095.6	11906.6	-18.4	
51.15	6.2	14.2	-63.5	-0.8	196.1	9.4	276.8	-94.7	388.5	3459.4	12072.8	-6.3	
51.20	8.9	14.6	-61.1	-0.9	200.4	9.4	273.7	-119.0	383.9	3960.5	12243.5	4.4	
51.25	11.6	14.7	-67.1	-1.1	206.7	9.3	284.5	-136.2	394.3	4628.5	12456.4	0.7	
51.30	14.3	14.8	-69.3	-1.3	212.0	9.2	294.6	-145.5	404.4	5124.6	12643.2	-1.3	
51.35	17.0	14.7	-65.5	-1.4	216.0	9.2	298.6	-156.2	401.7	5380.2	12843.7	3.1	
51.40	19.6	14.4	-65.7	-1.3	221.2	9.1	306.7	-166.9	402.1	5683.1	13103.3	-7.3	
51.45	22.3	14.1	-69.1	-1.3	225.6	9.0	319.7	-183.4	416.1	5972.8	13268.2	-19.7	
51.50	25.0	14.0	-77.2	-1.4	228.8	9.0	331.4	-199.4	430.4	6187.7	13362.0	-25.8	
51.55	27.7	14.1	-84.6	-1.6	231.0	8.9	332.6	-207.6	433.5	6439.0	13407.7	-29.9	
51.60	30.4	14.1	-83.8	-1.8	231.6	8.8	321.5	-223.7	430.6	6726.7	13324.1	-32.4	
51.65	33.1	13.8	-81.2	-1.8	232.0	8.7	310.8	-247.6	436.6	7113.4	13124.3	-37.9	
