Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	98.3	27.9	-5.6	0.0	-77.1	90.0	14.5	-208.4	35.3	4061.1	23.0	-96.2	
50.05	98.4	28.4	-5.2	0.0	-77.0	90.0	10.9	-209.8	31.8	4048.7	-126.6	-94.8	
50.10	98.6	28.1	-4.5	0.0	-75.6	90.0	11.7	-203.3	30.2	3956.9	-251.5	-90.8	
50.15	98.7	27.5	-2.7	0.0	-74.2	90.0	13.4	-200.2	34.6	3841.4	-416.0	-83.4	
50.20	98.8	27.0	-0.9	0.0	-72.2	90.0	16.6	-200.8	37.7	3685.6	-450.3	-75.3	
50.25	99.0	27.0	0.0	0.0	-63.7	90.0	19.4	-196.4	35.2	3519.0	-316.8	-63.7	
50.30	99.1	27.1	0.0	0.0	-59.9	90.0	17.5	-191.1	33.5	3465.0	-241.2	-59.9	
50.35	99.2	26.7	0.0	0.0	-58.8	90.0	14.0	-193.0	38.3	3517.4	-339.1	-58.8	
50.40	99.4	25.8	0.0	0.0	-67.9	90.0	12.1	-199.4	43.2	3569.3	-487.8	-67.9	
50.45	99.5	25.7	-0.3	0.0	-71.2	90.0	7.5	-200.1	41.8	3587.6	-602.2	-72.4	
50.50	99.6	25.9	-1.9	0.0	-71.8	90.0	-1.9	-196.9	38.1	3619.9	-713.5	-78.4	
50.55	99.7	26.4	-2.0	0.0	-72.2	90.0	-7.3	-195.5	38.5	3649.2	-757.8	-79.1	
50.60	99.8	27.0	-3.3	0.0	-70.9	90.0	-0.8	-192.7	41.1	3585.0	-609.6	-82.3	
50.65	99.9	27.1	-1.4	0.0	-69.4	90.0	11.8	-189.3	43.7	3515.2	-325.4	-74.3	
50.70	100.1	27.0	0.0	0.0	-66.6	90.0	22.0	-192.3	47.1	3572.0	-51.2	-66.6	
50.75	100.2	27.0	0.0	0.0	-69.0	90.0	29.2	-199.8	51.0	3722.3	173.9	-69.0	
50.80	100.3	27.3	-0.3	0.0	-74.0	90.0	34.0	-204.5	50.8	3802.4	374.6	-74.9	
50.85	100.4	27.8	-3.0	0.0	-73.7	90.0	33.9	-202.7	47.9	3777.2	450.7	-84.1	
50.90	100.5	28.8	-4.7	0.0	-73.2	90.0	30.2	-201.6	49.5	3753.2	344.6	-89.2	
50.95	100.6	29.3	-6.1	0.0	-73.2	90.0	26.8	-201.9	53.5	3764.4	224.0	-94.3	
51.00	100.7	29.3	-6.1	0.0	-73.5	90.0	24.9	-199.1	52.4	3790.6	275.8	-94.3	
51.05	100.8	29.1	-5.5	0.0	-74.6	90.0	23.6	-197.3	48.3	3871.0	418.6	-93.4	
51.10	100.8	28.9	-6.6	0.0	-76.5	90.0	25.8	-201.3	52.3	3989.5	503.4	-99.1	
51.15	100.9	28.4	-5.2	0.0	-77.6	90.0	31.9	-206.7	59.3	4039.3	571.5	-95.5	
51.20	101.0	27.1	-4.4	0.0	-76.7	90.0	38.8	-203.2	59.9	3955.3	691.7	-91.8	
51.25	101.1	26.7	-3.2	0.0	-75.3	90.0	39.8	-196.9	57.8	3859.3	736.5	-86.1	
51.30	101.2	26.9	-3.4	0.0	-74.4	90.0	36.9	-198.3	60.2	3809.0	634.7	-86.1	
51.35	101.3	27.8	-3.8	0.0	-73.3	90.0	34.0	-201.7	63.5	3733.6	479.1	-86.5	
51.40	101.4	28.3	-4.5	0.0	-71.0	90.0	30.6	-196.2	62.7	3589.5	339.7	-86.4	
51.45	101.5	28.5	-5.6	0.0	-69.3	90.0	27.1	-191.2	64.1	3492.7	206.5	-88.6	
