Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	278.9	9.9	122.9	0.0	-275.3	-0.4	379.4	238.2	575.9	-4358.6	17419.0	146.6	
50.05	281.5	9.8	120.6	0.0	-279.5	-0.4	391.6	224.2	560.2	-4151.1	17798.3	134.6	
50.10	284.0	9.8	120.8	0.0	-283.1	-0.4	400.9	216.1	547.3	-4060.6	18094.0	131.8	
50.15	286.6	10.0	123.0	0.0	-284.9	-0.4	402.8	221.2	535.8	-4093.8	18221.9	137.3	
50.20	289.2	10.1	126.3	0.0	-284.0	-0.4	396.3	223.0	522.1	-4006.4	18200.3	149.7	
50.25	291.8	10.1	125.8	0.0	-282.2	-0.4	391.5	218.1	510.1	-3717.4	18149.5	149.8	
50.30	294.3	9.9	125.2	0.0	-281.1	-0.4	392.1	208.6	504.6	-3376.9	18147.3	148.6	
50.35	296.9	9.8	126.1	0.0	-281.3	-0.4	391.3	197.8	496.7	-3179.9	18221.6	151.8	
50.40	299.5	9.8	125.2	0.0	-283.6	-0.4	391.2	191.7	483.0	-2896.3	18467.2	146.1	
50.45	302.1	9.5	124.2	0.0	-286.7	-0.4	393.7	184.5	470.1	-2541.5	18767.2	139.6	
50.50	304.7	9.7	125.0	0.0	-287.8	-0.4	395.5	174.3	464.1	-2333.9	18894.2	141.4	
50.55	307.3	10.0	125.8	0.0	-288.8	-0.4	398.3	170.9	459.1	-2305.4	18969.3	143.2	
50.60	309.9	10.2	127.7	0.0	-290.6	-0.4	398.2	167.7	447.5	-2345.5	19112.9	147.7	
50.65	312.5	10.4	128.2	0.0	-291.9	-0.4	396.6	156.1	434.4	-2341.6	19246.4	148.1	
50.70	315.1	10.4	127.8	0.0	-292.6	-0.4	401.4	148.4	429.1	-2205.4	19311.5	146.1	
50.75	317.7	10.2	126.2	0.0	-292.2	-0.4	406.6	143.1	427.1	-1990.7	19300.9	141.0	
50.80	320.3	10.1	125.4	0.0	-291.0	-0.4	402.7	127.4	417.2	-1716.6	19266.7	139.6	
50.85	322.9	10.2	125.2	0.0	-290.5	-0.4	396.7	114.1	402.7	-1378.0	19295.0	139.1	
50.90	325.5	10.3	125.2	0.0	-289.6	-0.4	391.5	105.9	393.8	-1095.1	19269.3	140.4	
50.95	328.1	10.5	125.1	0.0	-288.2	-0.4	389.2	98.3	390.1	-926.3	19187.9	141.3	
51.00	330.7	10.8	122.8	0.0	-287.4	-0.4	388.7	98.9	385.0	-804.8	19141.8	134.3	
51.05	333.3	11.2	121.9	0.0	-287.0	-0.4	385.5	98.6	377.5	-742.0	19125.6	131.3	
51.10	335.9	11.2	121.5	0.0	-287.0	-0.4	384.3	91.2	373.2	-668.8	19141.6	130.1	
51.15	338.5	11.0	120.4	0.0	-288.8	-0.4	391.4	82.8	374.4	-428.3	19271.9	124.4	
51.20	341.1	10.9	119.2	0.0	-291.3	-0.4	399.3	61.1	375.3	48.8	19449.5	117.9	
51.25	343.8	11.0	118.9	0.0	-293.2	-0.4	401.6	27.5	372.3	667.1	19592.6	114.9	
51.30	346.4	11.5	119.3	0.0	-295.2	-0.4	402.1	5.8	368.5	1209.3	19721.1	114.5	
51.35	349.0	11.4	120.6	0.0	-296.2	-0.4	399.2	-12.1	365.6	1562.7	19783.2	117.8	
51.40	351.6	10.9	121.3	0.0	-296.7	-0.4	394.6	-30.2	360.7	1792.9	19814.6	119.6	
51.45	354.3	11.2	118.9	0.0	-296.6	-0.4	391.5	-33.8	358.1	1931.0	19801.0	111.6	
51.50	356.9	11.5	115.2	0.0	-295.0	-0.4	387.8	-30.7	361.5	2027.9	19684.6	100.3	
