Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	286.3	21.8	-74.2	-0.1	143.9	22.6	228.3	163.4	615.5	-3556.3	7674.6	-116.6	
50.05	289.0	21.9	-56.7	-0.0	130.3	22.6	200.1	166.7	599.5	-3247.0	6763.3	-76.6	
50.10	291.7	22.2	25.7	0.0	-117.9	22.6	171.6	175.4	581.2	-3016.2	5898.8	-40.3	
50.15	294.4	22.3	26.1	0.1	-108.8	22.6	153.6	181.6	565.8	-2718.6	5316.2	-22.1	
50.20	297.2	22.7	23.2	0.0	-103.7	22.6	146.9	168.2	555.3	-2610.8	4990.7	-16.6	
50.25	299.9	23.0	-42.0	-0.2	100.0	22.6	148.6	164.2	550.3	-2517.7	4734.2	-20.2	
50.30	302.6	23.1	-44.1	-0.4	95.2	22.6	144.0	169.2	542.8	-2427.1	4376.0	-26.8	
50.35	305.4	23.8	-37.3	-0.6	91.2	22.5	130.6	164.0	530.2	-2565.1	3991.5	-18.4	
50.40	308.2	23.8	-32.2	-0.6	86.8	22.5	120.2	154.6	517.3	-2508.4	3691.7	-19.2	
50.45	310.9	23.4	-33.9	-0.5	81.8	22.5	117.9	132.5	507.6	-2249.7	3484.9	-44.7	
50.50	313.6	23.7	-36.3	-0.4	77.7	22.5	114.6	105.2	491.7	-2129.6	3277.7	-63.7	
50.55	316.4	24.5	-43.1	-0.4	74.4	22.5	104.8	98.2	469.0	-2207.6	2984.9	-76.1	
50.60	319.1	25.3	-45.5	-0.4	72.9	22.4	97.4	102.2	448.6	-2414.7	2704.8	-81.8	
50.65	321.8	25.4	-48.1	-0.4	72.3	22.4	104.7	102.4	441.1	-2501.8	2545.6	-93.2	
50.70	324.5	25.3	-52.0	-0.3	72.9	22.4	120.8	98.4	440.9	-2551.9	2516.9	-108.5	
50.75	327.2	25.2	-51.2	-0.3	77.4	22.4	135.2	99.7	434.3	-2867.3	2644.0	-109.5	
50.80	329.9	25.2	-49.8	-0.2	82.4	22.4	145.6	104.7	424.5	-3164.2	2835.2	-100.9	
50.85	332.7	25.2	-50.8	-0.1	84.6	22.4	153.3	98.2	425.8	-3207.2	3020.4	-95.0	
50.90	335.4	25.1	-55.9	-0.1	84.3	22.4	164.6	74.7	430.1	-2851.7	3331.8	-104.3	
50.95	338.1	25.1	-62.8	-0.2	84.6	22.4	173.7	54.7	422.5	-2340.5	3735.9	-127.5	
51.00	340.8	25.0	-68.6	-0.2	85.7	22.3	179.5	33.0	412.1	-1882.7	4090.1	-149.1	
51.05	343.5	25.1	-75.6	-0.2	84.0	22.3	178.1	5.9	411.8	-1438.9	4140.3	-171.4	
51.10	346.2	25.5	-79.2	-0.3	80.0	22.3	170.5	-10.9	415.2	-1145.9	3940.5	-180.7	
51.15	349.0	26.9	-73.7	-0.4	76.0	22.3	159.1	-7.7	406.0	-1134.1	3663.5	-164.4	
51.20	351.7	27.8	-61.5	-0.4	70.3	22.3	145.3	-2.6	394.7	-1252.9	3219.4	-134.4	
51.25	354.4	27.9	-50.2	-0.4	61.9	22.3	134.9	-8.0	398.9	-1162.7	2599.6	-117.3	
51.30	357.2	27.3	-42.3	-0.2	50.0	22.2	124.5	-23.9	416.7	-706.5	1824.7	-115.9	
51.35	359.9	27.2	-33.7	-0.1	34.7	22.2	100.5	-44.8	420.0	-64.2	844.7	-102.4	
51.40	2.6	27.5	-5.3	0.0	-32.4	22.2	63.6	-66.2	403.1	680.1	-280.6	-62.3	
51.45	5.2	26.9	8.6	0.1	-53.3	22.2	32.7	-94.8	396.7	1824.5	-1394.4	-28.4	
51.50	7.9	26.5	17.4	0.1	-74.0	22.2	26.9	-129.2	409.3	3121.6	-2105.9	-18.1	
51.55	10.6	26.4	23.4	0.1	-87.3	22.2	36.5	-152.1	413.7	4110.9	-2266.0	-7.9	
51.60	13.3	26.3	30.3	0.1	-94.3	22.3	46.7	-161.9	396.7	4769.1	-2082.1	13.4	
51.65	15.9	26.3	-24.2	-0.0	99.8	22.3	57.1	-180.7	385.5	5238.5	-1894.9	30.7	
51.70	18.6	26.3	-24.2	-0.2	103.7	22.2	71.4	-187.8	397.9	5529.6	-1811.0	42.4	
51.75	21.3	26.9	-24.6	-0.4	104.9	22.2	77.8	-177.8	412.1	5628.8	-1831.1	44.6	
