Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	2.7	5.1	0.0	0.0	3.5	-0.1	85.3	-27.1	-76.7	988.0	4651.1	3.5	
50.05	4.2	4.9	0.0	0.0	4.3	-0.1	84.9	-31.9	-76.6	1140.9	4622.0	4.3	
50.10	5.7	4.7	0.0	0.0	2.7	-0.1	87.9	-38.3	-75.9	1279.8	4686.0	2.7	
50.15	7.2	4.5	0.0	0.0	-0.6	-0.1	92.8	-43.8	-74.4	1364.6	4807.4	-0.6	
50.20	8.7	4.4	0.0	0.0	-3.9	-0.1	96.9	-47.7	-73.6	1444.3	4934.0	-3.9	
50.25	10.2	4.4	0.0	0.0	-4.4	-0.1	97.4	-53.7	-73.7	1552.4	5005.9	-4.4	
50.30	11.7	4.5	0.0	0.0	-3.2	-0.1	96.3	-62.2	-72.4	1717.9	5024.9	-3.2	
50.35	13.2	4.6	0.0	0.0	-3.2	-0.1	97.0	-70.8	-69.5	1890.6	5052.7	-3.2	
50.40	14.7	4.6	0.0	0.0	-7.4	-0.1	100.0	-78.8	-67.0	2047.1	5140.0	-7.4	
50.45	16.2	4.7	0.0	0.0	-11.5	-0.1	104.5	-88.4	-66.2	2211.8	5276.7	-11.5	
50.50	17.7	4.6	0.0	0.0	-12.3	-0.1	107.7	-96.2	-64.6	2344.7	5377.4	-12.3	
50.55	19.2	4.4	0.0	0.0	-12.5	-0.1	109.3	-99.1	-61.1	2466.4	5410.6	-12.5	
50.60	20.7	4.4	0.0	0.0	-10.2	-0.1	106.4	-103.6	-57.4	2605.9	5346.6	-10.2	
50.65	22.2	4.5	0.0	0.0	-7.2	-0.1	102.0	-110.8	-56.0	2751.6	5273.4	-7.2	
