Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	315.7	13.3	36.8	0.2	-182.4	5.6	256.1	204.4	475.9	-4685.6	10339.6	-47.9	
50.05	318.3	13.3	38.0	0.1	-180.7	5.6	261.1	192.9	473.0	-4329.3	10360.8	-44.1	
50.10	321.0	13.3	37.6	0.0	-176.5	5.6	254.1	176.9	463.0	-3816.5	10282.2	-33.9	
50.15	323.7	13.5	-57.4	-0.1	171.0	5.6	240.8	157.1	452.8	-3257.0	10106.2	-14.5	
50.20	326.4	13.1	-48.0	-0.0	164.0	5.6	227.5	132.2	448.1	-2620.3	9824.3	-2.4	
50.25	329.1	12.9	48.4	0.0	-157.8	5.6	217.4	105.7	442.8	-1924.0	9573.6	-1.1	
50.30	331.8	13.0	49.9	0.2	-153.5	5.6	207.3	82.7	431.4	-1401.0	9397.6	-0.1	
50.35	334.5	13.1	50.5	0.3	-152.0	5.6	202.4	72.9	418.7	-1095.5	9355.0	3.4	
50.40	337.2	13.5	47.9	0.4	-152.0	5.6	203.1	70.0	413.4	-835.3	9387.6	5.1	
50.45	339.9	14.1	44.6	0.3	-153.3	5.7	207.5	60.9	411.8	-578.2	9506.8	5.7	
50.50	342.6	14.0	43.1	0.2	-156.1	5.7	212.5	51.7	407.3	-297.2	9725.5	7.3	
50.55	345.2	13.6	42.4	0.1	-159.6	5.7	218.9	43.8	401.6	64.2	9986.5	2.5	
50.60	347.9	13.0	-52.8	-0.0	162.4	5.7	224.9	30.3	398.6	462.1	10181.5	-7.2	
50.65	350.8	13.1	-35.9	-0.0	164.9	5.7	213.8	64.5	404.4	-1467.8	10284.2	45.0	
50.70	353.6	13.4	58.0	0.0	-170.0	5.7	230.0	14.9	404.1	-1052.3	10700.4	18.6	
50.75	356.3	13.7	37.5	0.2	-177.1	5.7	263.2	53.1	415.9	-175.3	11164.3	-63.6	
50.80	359.1	13.4	74.6	0.6	-162.4	5.7	206.7	-32.0	410.5	-603.3	10217.2	33.9	
50.85	1.9	13.4	62.6	1.0	-160.8	5.7	212.1	12.6	416.8	-173.3	10092.2	9.7	
50.90	4.6	13.3	40.0	1.2	-167.1	5.8	238.1	29.1	432.2	-14.3	10485.6	-62.9	
50.95	7.5	13.3	51.6	1.4	-166.1	5.9	221.9	-88.1	427.7	-890.6	10376.6	-13.7	
51.00	10.3	13.5	40.6	1.6	-174.1	5.9	258.7	-47.8	429.2	-422.2	10934.4	-53.2	
51.05	13.0	13.8	31.4	1.7	-173.9	6.0	260.7	-7.7	442.1	111.4	10929.4	-79.8	
51.10	15.8	14.2	50.5	1.8	-162.0	6.1	221.8	-46.0	443.7	118.9	10124.8	1.1	
51.15	18.5	13.9	46.8	1.8	-163.8	6.2	240.5	-5.3	458.7	948.3	10161.7	-10.7	
51.20	21.3	13.7	38.7	1.9	-164.9	6.3	238.8	-44.8	478.5	1242.3	10193.6	-37.8	
51.25	24.2	13.7	45.8	1.9	-163.8	6.4	231.2	-108.4	483.1	1171.4	10082.5	-10.7	
51.30	27.0	13.8	42.3	1.9	-169.4	6.5	256.2	-54.9	500.0	1880.1	10371.0	-27.4	
51.35	29.8	13.7	44.3	1.9	-167.1	6.6	232.9	-64.2	526.1	1987.5	10213.3	-17.5	
51.40	32.7	13.4	49.6	2.0	-169.8	6.7	232.7	-110.7	544.6	2041.6	10349.1	-1.3	
51.45	35.6	13.5	37.7	2.0	-186.2	6.8	283.6	-127.1	561.9	2909.4	11250.2	-58.1	
51.50	38.5	13.5	31.8	2.0	-193.4	6.9	275.9	-210.5	573.2	3454.8	11547.1	-85.3	
51.55	41.4	13.4	36.9	2.0	-197.3	7.0	272.3	-236.3	577.5	4025.6	11621.8	-71.2	
51.60	44.3	13.2	37.2	2.0	-204.9	7.1	297.8	-197.8	589.2	5015.8	11860.7	-77.8	
51.65	47.2	12.8	38.9	2.0	-206.8	7.2	275.9	-247.1	604.0	5669.9	11667.5	-73.8	
51.70	50.1	12.2	38.9	2.0	-212.1	7.3	283.4	-277.4	618.0	6294.7	11697.7	-78.8	
51.75	53.0	11.5	39.9	2.0	-218.1	7.4	319.9	-258.5	633.0	6692.4	11936.9	-81.5	
51.80	55.9	11.4	46.2	2.0	-212.7	7.5	288.6	-272.8	646.2	6708.4	11491.5	-54.3	
51.85	58.8	11.5	47.0	2.0	-209.1	7.6	268.0	-242.5	663.3	7174.2	10992.2	-48.0	
51.90	61.7	11.9	47.6	2.0	-207.6	7.7	273.1	-219.5	679.3	7629.3	10571.6	-44.3	
51.95	64.7	12.3	50.5	2.0	-202.0	7.8	235.1	-273.9	692.3	7754.0	9894.8	-28.8	
52.00	67.7	12.5	43.1	2.0	-203.4	7.9	224.5	-289.2	710.2	8054.8	9747.1	-55.4	
52.05	70.7	12.6	38.2	2.0	-207.4	8.0	241.8	-289.4	716.9	8171.3	9990.9	-76.2	
52.10	73.7	12.4	40.7	2.0	-206.7	8.1	218.7	-313.1	724.6	8033.8	10013.5	-67.0	
52.15	76.7	12.3	38.2	2.0	-209.8	8.2	223.6	-296.6	748.6	8049.7	10311.2	-78.8	
52.20	79.7	12.3	35.7	2.0	-214.7	8.3	267.7	-297.0	763.0	7705.4	10918.3	-92.3	
52.25	82.7	12.5	33.5	2.0	-218.0	8.4	278.3	-326.0	774.6	7265.2	11399.1	-103.0	
52.30	85.7	12.6	29.1	2.0	-220.8	8.5	283.0	-306.3	789.1	7070.8	11796.5	-121.0	
52.35	88.7	12.6	32.8	2.0	-218.2	8.6	295.0	-282.4	795.7	6736.4	11789.2	-105.7	
52.40	91.7	12.7	37.9	2.0	-211.3	8.7	274.4	-275.2	817.4	6692.0	11259.2	-81.1	
52.45	94.6	12.6	36.3	2.0	-208.0	8.8	257.2	-264.7	850.4	6951.6	10842.6	-83.4	
52.50	97.7	12.5	35.8	2.0	-206.4	8.9	267.1	-277.6	866.7	6807.8	10718.5	-83.4	
52.55	100.7	12.3	36.1	2.0	-203.2	9.0	258.9	-279.2	888.0	6598.5	10557.5	-79.2	
52.60	103.6	12.4	35.9	2.0	-200.3	9.1	245.6	-258.7	919.4	6614.3	10343.1	-77.2	
52.65	106.7	12.5	36.0	2.0	-196.6	9.2	252.9	-249.2	936.9	6385.0	10147.4	-72.9	
52.70	109.7	12.5	33.8	2.0	-192.8	9.3	249.2	-238.4	958.0	6165.0	9963.6	-76.8	
52.75	112.8	12.3	31.6	2.0	-191.0	9.4	236.5	-236.6	980.6	5915.0	9967.7	-82.5	
52.80	115.9	12.2	29.1	2.0	-193.9	9.5	248.3	-259.9	992.5	5768.8	10206.3	-93.9	
52.85	119.0	12.3	23.9	2.0	-200.2	9.6	264.0	-266.5	1008.5	6085.2	10509.9	-118.0	
52.90	122.0	13.0	22.5	2.0	-202.8	9.7	261.8	-261.9	1032.5	6523.7	10471.0	-125.6	
52.95	125.1	12.5	24.6	2.0	-203.5	9.8	270.6	-270.8	1048.8	6691.1	10371.6	-119.1	
53.00	128.2	12.1	25.3	2.0	-205.1	9.9	275.4	-269.0	1061.4	6841.9	10398.3	-118.4	
