Time[s]	Rotor azimuth angle[deg]	Hub wind speed magnitude[m/s]	ACTTORQUE1[Nm]	PITRAT1[deg/s]	PITFRIC1[kNm]	PITCH1[deg]	Blade root 1 Fx[KN]	Blade root 1 Fy[KN]	Blade root 1 Fz[KN]	Blade root 1 Mx[kNm]	Blade root 1 My[kNm]	Blade root 1 Mz[kNm]	
END_OF_HEADER
50.00	305.7	27.0	35.6	0.5	-148.6	24.0	257.0	141.3	550.1	-1824.9	8637.6	-11.4	
50.05	308.4	27.1	36.0	0.5	-144.5	24.1	253.3	124.6	537.6	-1642.2	8405.0	-21.7	
50.10	311.2	27.9	33.2	0.6	-140.4	24.1	245.2	98.8	518.9	-1406.9	8197.4	-40.6	
50.15	314.0	27.9	27.8	0.7	-137.2	24.1	246.7	83.5	517.0	-1237.1	7992.6	-51.3	
50.20	316.8	28.3	20.7	0.7	-134.4	24.2	247.4	72.0	518.4	-1161.4	7795.9	-56.0	
50.25	319.6	28.9	12.9	0.5	-133.2	24.2	241.6	67.1	501.9	-939.5	7770.8	-67.5	
50.30	322.4	28.7	14.4	0.4	-133.3	24.2	234.5	63.4	476.2	-747.8	7840.2	-68.0	
50.35	325.1	28.7	23.0	0.4	-131.8	24.2	235.0	45.3	470.4	-630.9	7753.6	-58.7	
50.40	327.9	28.8	21.6	0.5	-129.9	24.3	247.0	33.0	480.4	-331.2	7591.9	-66.5	
50.45	330.6	28.8	15.6	0.5	-130.4	24.3	258.9	20.8	474.6	5.0	7612.6	-79.4	
50.50	333.3	28.6	11.6	0.5	-130.5	24.3	259.6	8.3	454.5	273.1	7626.1	-83.9	
50.55	336.1	28.5	8.8	0.4	-123.9	24.3	242.4	1.2	442.9	503.7	7173.8	-84.2	
50.60	338.8	28.9	11.7	0.3	-114.5	24.3	221.8	-8.0	438.4	566.6	6518.4	-69.1	
50.65	341.5	29.2	10.7	0.3	-106.9	24.4	205.2	-17.8	428.5	788.0	5968.9	-63.4	
50.70	344.2	29.1	2.4	0.2	-101.3	24.4	189.8	-28.4	415.4	1320.0	5493.1	-78.5	
50.75	346.9	28.5	-1.0	0.0	-95.3	24.4	171.7	-53.1	409.9	1790.6	4921.8	-81.0	
50.80	349.7	28.6	-50.6	-0.1	90.2	24.4	160.0	-63.6	408.1	2059.1	4414.8	-69.2	
50.85	352.4	28.4	-44.3	-0.1	86.2	24.4	150.8	-66.6	405.4	2239.1	4008.9	-59.5	
50.90	355.1	27.9	-42.5	-0.2	83.2	24.4	138.2	-87.4	400.8	2450.3	3621.8	-54.8	
50.95	357.8	27.0	-46.1	-0.4	81.4	24.3	124.8	-100.0	398.2	2697.2	3288.7	-55.1	
51.00	0.5	27.1	-44.5	-0.6	82.5	24.3	120.3	-94.4	398.4	2913.6	3234.4	-43.1	
51.05	3.2	27.3	-43.4	-0.8	89.6	24.3	133.0	-102.5	390.6	3194.9	3659.8	-35.8	
51.10	5.9	25.7	-48.7	-0.9	99.8	24.2	146.8	-124.7	386.0	3714.4	4130.6	-48.5	
51.15	8.6	25.4	-57.4	-1.0	110.7	24.2	161.2	-150.2	387.4	4422.5	4487.0	-76.6	
51.20	11.3	25.1	-58.9	-1.0	114.2	24.1	161.2	-173.1	390.8	4752.9	4461.8	-80.7	
51.25	14.0	23.8	-56.0	-1.1	114.4	24.1	155.8	-182.8	390.8	4866.3	4335.6	-65.1	
51.30	16.7	23.7	-54.8	-1.2	118.5	24.0	162.5	-179.9	390.9	5101.1	4532.9	-61.1	
51.35	19.4	23.6	-59.1	-1.2	125.0	24.0	174.2	-198.5	396.0	5378.4	4865.8	-78.5	
51.40	22.1	23.4	-67.0	-1.2	131.1	23.9	189.2	-224.6	401.6	5533.2	5238.8	-97.9	
51.45	24.8	23.3	-68.8	-1.3	131.9	23.9	197.0	-219.6	405.0	5432.5	5420.3	-99.1	
51.50	27.5	23.5	-66.6	-1.3	129.6	23.8	192.2	-218.7	406.3	5293.0	5330.2	-87.4	
51.55	30.1	23.9	-74.5	-1.5	130.5	23.7	180.5	-235.6	410.8	5652.1	5018.8	-105.6	
51.60	32.8	23.1	-76.7	-1.6	131.3	23.6	168.5	-243.3	419.8	6059.3	4613.0	-122.9	
51.65	35.4	23.0	-64.8	-1.5	128.8	23.6	166.0	-240.9	428.2	6008.4	4365.3	-104.5	
51.70	38.0	23.5	-62.2	-1.4	128.4	23.5	168.1	-241.1	437.7	6040.6	4254.2	-96.5	
51.75	40.7	23.3	-72.7	-1.4	133.9	23.4	172.7	-265.5	446.5	6449.8	4263.7	-115.3	
51.80	43.3	23.4	-78.9	-1.5	138.2	23.4	182.0	-289.6	450.6	6654.2	4397.4	-122.0	
51.85	46.0	23.6	-76.7	-1.6	136.7	23.3	187.8	-278.4	463.0	6570.6	4331.0	-108.9	
51.90	48.6	23.5	-68.5	-1.7	131.9	23.2	177.8	-272.4	483.6	6430.5	3911.3	-91.4	
51.95	51.3	23.4	-63.3	-1.7	130.5	23.1	153.8	-291.8	491.7	6538.8	3455.9	-87.3	
52.00	53.9	23.1	-62.3	-1.6	131.0	23.0	130.6	-302.0	493.0	6723.7	3177.1	-91.2	
52.05	56.6	22.5	-58.7	-1.5	129.1	22.9	115.8	-300.8	501.9	6670.8	2975.8	-84.9	
52.10	59.3	21.8	-59.0	-1.5	129.8	22.9	117.4	-304.1	521.2	6752.9	2860.9	-81.9	
52.15	61.9	21.6	-69.7	-1.4	136.5	22.8	122.9	-319.1	536.9	7215.2	2908.9	-106.0	
52.20	64.6	22.1	-76.0	-1.4	142.3	22.7	122.3	-343.2	538.9	7566.3	3047.5	-121.2	
52.25	67.3	22.4	-71.0	-1.4	141.4	22.7	120.4	-342.1	543.8	7493.3	3037.6	-103.5	
52.30	70.0	22.7	-65.1	-1.4	139.2	22.6	125.5	-319.0	562.8	7426.7	2869.2	-81.2	
52.35	72.6	22.8	-65.6	-1.5	143.0	22.5	132.7	-323.1	578.2	7756.7	2734.3	-79.6	
52.40	75.3	22.2	-68.1	-1.4	147.8	22.4	130.4	-340.4	588.3	8150.3	2531.7	-88.1	
52.45	78.0	21.9	-65.1	-1.4	148.8	22.4	124.3	-342.3	597.5	8289.3	2291.9	-86.3	
52.50	80.7	22.0	-57.8	-1.2	147.0	22.3	117.6	-341.0	609.5	8217.8	2034.3	-66.8	
52.55	83.3	22.2	-62.1	-1.2	149.0	22.2	115.3	-340.9	622.2	8413.7	1838.2	-69.8	
52.60	86.0	22.7	-70.9	-1.2	154.5	22.2	114.5	-354.3	634.6	8830.0	1640.8	-86.1	
52.65	88.7	23.6	-69.7	-1.2	156.4	22.1	114.6	-367.4	648.4	8959.1	1449.0	-81.8	
52.70	91.3	23.3	-67.3	-1.2	153.5	22.1	123.0	-352.9	659.8	8751.1	1531.9	-80.1	
52.75	94.0	23.1	-67.1	-1.2	151.4	22.0	132.3	-345.3	669.6	8559.8	1686.0	-83.1	
52.80	96.7	23.3	-70.8	-1.1	151.3	21.9	140.3	-352.5	681.4	8503.2	1759.4	-94.3	
52.85	99.3	22.9	-69.3	-1.1	148.8	21.9	146.4	-345.0	699.6	8312.2	1735.3	-90.5	
52.90	102.0	22.2	-60.5	-1.1	143.0	21.8	144.8	-336.9	720.5	7907.7	1560.5	-68.4	
52.95	104.6	21.3	-56.7	-1.1	138.8	21.8	138.8	-330.4	730.7	7618.1	1464.3	-59.5	
53.00	107.3	20.8	-58.5	-1.1	136.8	21.7	127.8	-318.2	734.2	7527.7	1362.3	-66.1	
53.05	110.0	20.6	-60.9	-1.0	136.4	21.7	125.3	-330.2	747.0	7483.4	1198.7	-74.8	
53.10	112.6	20.7	-65.1	-1.0	135.8	21.6	133.2	-342.5	771.7	7398.5	1051.6	-87.1	
53.15	115.3	20.6	-67.8	-1.0	132.6	21.6	137.2	-322.2	786.5	7190.9	1051.6	-102.1	
53.20	117.9	20.8	-64.1	-1.0	125.6	21.5	132.1	-302.4	782.3	6695.0	1190.0	-99.7	
53.25	120.6	21.2	-59.9	-1.0	118.5	21.5	125.0	-288.2	789.1	6193.6	1188.5	-86.5	
53.30	123.2	20.6	-56.3	-1.0	112.7	21.4	127.5	-273.3	813.4	5768.1	1165.4	-78.2	
53.35	125.9	20.9	-54.1	-1.1	107.2	21.4	133.0	-265.2	829.6	5321.7	1246.4	-73.1	
53.40	128.5	22.0	-62.3	-1.2	105.8	21.3	131.1	-251.3	829.6	5217.2	1391.7	-84.6	
53.45	131.2	22.9	-69.5	-1.5	108.1	21.2	127.1	-249.1	829.1	5359.6	1578.5	-99.1	
53.50	133.8	23.2	-67.9	-1.6	111.5	21.2	134.7	-267.5	840.8	5487.2	1821.7	-102.3	
53.55	136.5	23.1	-69.3	-1.7	116.6	21.1	151.0	-267.2	857.5	5772.0	2065.9	-115.3	
53.60	139.2	23.1	-70.7	-1.7	120.2	21.0	158.7	-269.8	861.1	5967.2	2256.5	-126.1	
53.65	141.8	23.7	-69.7	-1.6	119.1	20.9	154.8	-270.3	859.9	5874.4	2278.5	-122.8	
